pair,0,1,2,3,4,5,6,7,8,9,10,11,12
DYDX/USDC,1742083200000,0.6368,0.6468,0.6123,0.6157,68609.131387,1742169599999,108839.987,14561,108839.987,68609.131387,False,0.63483
WIF/USDC,1742083200000,0.502,0.502,0.479,0.482,7831.93478,1742169599999,15903.79,1492,15903.79,7831.93478,False,0.49234
AEVO/USDC,1742083200000,0.1651,0.1651,0.1651,0.1651,0,1742169599999,0,0,0,0,False,0
CQT/USDC,1742083200000,0.25,0.25,0.25,0.25,0,1742169599999,0,0,0,0,False,0
GNO/USDC,1742083200000,184.7,184.7,184.7,184.7,0,1742169599999,0,0,0,0,False,0
STMX/USDC,1742083200000,0.004283,0.004283,0.004283,0.004283,0,1742169599999,0,0,0,0,False,0
BICO/USDC,1742083200000,0.1818,0.1818,0.1818,0.1818,0,1742169599999,0,0,0,0,False,0
CRV/USDC,1742083200000,0.4196,0.4392,0.4114,0.4167,55540.223317,1742169599999,131219.73,11039,131219.73,55540.223317,False,0.42187
DORKY/USDC,1742083200000,0.025,0.025,0.025,0.025,0,1742169599999,0,0,0,0,False,0
SUI/USDC,1742083200000,2.354,2.368,2.228,2.238,63354.254153,1742169599999,27357.258,5914,27357.258,63354.254153,False,2.3491
MANA/USDC,1742083200000,0.2648,0.2648,0.2648,0.2648,0,1742169599999,0,0,0,0,False,0
$MUSK/ETH,1742083200000,0.00000305,0.00000305,0.00000305,0.00000305,0,1742169599999,0,0,0,0,False,0
BAT/USDC,1742083200000,0.1759,0.1759,0.1759,0.1759,0,1742169599999,0,0,0,0,False,0
STRK/USDC,1742083200000,0.1871,0.1905,0.1794,0.1813,28268.6901,1742169599999,152845,4045,152845,28268.6901,False,0.18609
ETH/USDT,1742083200000,1938.1,1941.8,1868.1,1879.6,458210.160362,1742169599999,239.457854,18137,239.457854,458210.160362,False,1938.3
ETH/USDC,1742083200000,1938.1,1941.8,1867.9,1880,794706.25445,1742169599999,416.127912,17874,416.127912,794706.25445,False,1938.4
ETH/USDM,1742083200000,1938.1,1941.7,1869,1880,79286.667692,1742169599999,41.403159,5508,41.403159,79286.667692,False,1938.2
ETH/WBTC,1742083200000,0.02299,0.02305,0.02266,0.02277,0.0466737,1742169599999,2.044944,642,2.044944,0.0466737,False,0.022926
PIXEL/USDC,1742083200000,0.0603,0.0603,0.0603,0.0603,0,1742169599999,0,0,0,0,False,0
MASK/USDC,1742083200000,2.185,2.192,2.17,2.17,1991.77092,1742169599999,912.957,313,912.957,1991.77092,False,2.1838
OGN/USDC,1742083200000,0.08,0.08,0.08,0.08,0,1742169599999,0,0,0,0,False,0
1INCH/USDC,1742083200000,0.2052,0.2052,0.0816,0.1978,11284.4097,1742169599999,56088.79,2147,56088.79,11284.4097,False,0.20352
GLM/USDC,1742083200000,0.3657,0.3657,0.3657,0.3657,0,1742169599999,0,0,0,0,False,0
JASMY/USDC,1742083200000,0.0147,0.01474,0.01353,0.01362,22148.73032,1742169599999,1556491.5,4234,1556491.5,22148.73032,False,0.014643
ONDO/USDC,1742083200000,0.8703,0.8787,0.8228,0.8308,84853.172444,1742169599999,98636.441,19404,98636.441,84853.172444,False,0.87226
MORPHO/USDC,1742083200000,1.322,1.323,1.253,1.259,10159.449648,1742169599999,7790.707,1940,7790.707,10159.449648,False,1.319
USDM/USDC,1742083200000,0.9999,1,0.9999,0.9999,41026.8578,1742169599999,41030.86,5,41030.86,41026.8578,False,0.9999
IMX/USDC,1742083200000,0.68,0.68,0.68,0.68,0,1742169599999,0,0,0,0,False,0
USDM/ETH,1742083200000,1938.1,1941.7,1869,1880,79286.667692,1742169599999,41.403159,5508,41.403159,79286.667692,False,1938.2
NSTR/USDC,1742083200000,0.102,0.102,0.102,0.102,0,1742169599999,0,0,0,0,False,0
USDM/USDT,1742083200000,0.01078,0.01078,0.01078,0.01078,0,1742169599999,0,0,0,0,False,0
COMP/USDC,1742083200000,42.21,42.73,40.48,41.43,24461.172631,1742169599999,581.5593,5152,581.5593,24461.172631,False,42.19
L3/USDC,1742083200000,0.1007,0.1007,0.1007,0.1007,0,1742169599999,0,0,0,0,False,0
SHIB/USDC,1742083200000,0.00001284,0.00001317,0.00001266,0.00001275,13504.79697,1742169599999,1047466800,2564,1047466800,13504.79697,False,0.000012832
OCEAN/USDC,1742083200000,0.9123,0.9123,0.9123,0.9123,0,1742169599999,0,0,0,0,False,0
Olda/USDT,1742083200000,0.012,0.012,0.012,0.012,0,1742169599999,0,0,0,0,False,0
LQTY/USDC,1742083200000,0.899,0.899,0.899,0.899,0,1742169599999,0,0,0,0,False,0
GMT/USDC,1742083200000,0.0675,0.0675,0.0675,0.0675,0,1742169599999,0,0,0,0,False,0
PORTAL/USDC,1742083200000,0.1374,0.1374,0.1374,0.1374,0,1742169599999,0,0,0,0,False,0
MEME/USDC,1742083200000,0.00405,0.00405,0.00405,0.00405,0,1742169599999,0,0,0,0,False,0
ZK/USDC,1742083200000,2.077,2.077,2.077,2.077,0,1742169599999,0,0,0,0,False,0
T/USDC,1742083200000,0.02147,0.02147,0.02147,0.02147,0,1742169599999,0,0,0,0,False,0
ILV/USDC,1742083200000,20.37,20.37,20.37,20.37,0,1742169599999,0,0,0,0,False,0
BRETT/USDC,1742083200000,0.0426,0.0426,0.0426,0.0426,0,1742169599999,0,0,0,0,False,0
ATH/USDC,1742083200000,0.03602,0.03602,0.03602,0.03602,0,1742169599999,0,0,0,0,False,0
PEPE/USDC,1742083200000,0.00000714,0.00000718,0.00000669,0.00000675,13064.66632,1742169599999,1867115000,2472,1867115000,13064.66632,False,0.0000070094
POL/USDC,1742083200000,0.219,0.219,0.219,0.219,0,1742169599999,0,0,0,0,False,0
Elon/USDT,1742083200000,34.12,34.12,34.12,34.12,0,1742169599999,0,0,0,0,False,0
VEN/ETH,1742083200000,0.0000000005655,0.0000000005655,0.0000000005655,0.0000000005655,0,1742169599999,0,0,0,0,False,0
USDC/ETH,1742083200000,1938.1,1941.8,1867.9,1879.5,794948.92125,1742169599999,416.257006,17880,416.257006,794948.92125,False,1938.4
USDC/USDT,1742083200000,1,1,1,1,0,1742169599999,0,0,0,0,False,0
LDO/USDC,1742083200000,0.963,0.964,0.905,0.9116,17866.14535,1742169599999,19035.833,1891,19035.833,17866.14535,False,0.93845
LDO/ETH,1742083200000,1,1,1,1,0,1742169599999,0,0,0,0,False,0
ZRO/USDC,1742083200000,1.618,1.618,1.618,1.618,0,1742169599999,0,0,0,0,False,0
USUAL/USDC,1742083200000,0.179,0.1851,0.172,0.1732,51444.853417,1742169599999,288256.404,7024,288256.404,51444.853417,False,0.17877
ARPA/USDC,1742083200000,0.03583,0.03583,0.03583,0.03583,0,1742169599999,0,0,0,0,False,0
ZEUS/ETH,1742083200000,0.00034,0.00034,0.00034,0.00034,0,1742169599999,0,0,0,0,False,0
ENJ/USDC,1742083200000,0.3661,0.3661,0.3661,0.3661,0,1742169599999,0,0,0,0,False,0
GAL/USDC,1742083200000,4.054,4.054,4.054,4.054,0,1742169599999,0,0,0,0,False,0
MKR/USDC,1742083200000,1216,1236,1157,1171,6176.892975,1742169599999,5.143267,1182,5.143267,6176.892975,False,1212.1
ARB/USDC,1742083200000,0.3645,0.3654,0.3486,0.35,40217.71135,1742169599999,112223.67,6993,112223.67,40217.71135,False,0.36411
WKLAY/USDC,1742083200000,0.1306,0.1306,0.1306,0.1306,0,1742169599999,0,0,0,0,False,0
BEAM/USDC,1742083200000,0.0091,0.0091,0.0091,0.0091,0,1742169599999,0,0,0,0,False,0
BIO/USDC,1742083200000,0.1166,0.1166,0.1166,0.1166,0,1742169599999,0,0,0,0,False,0
CELR/USDC,1742083200000,0.01266,0.01266,0.01266,0.01266,0,1742169599999,0,0,0,0,False,0
SEI/USDC,1742083200000,0.1939,0.1939,0.1939,0.1939,0,1742169599999,0,0,0,0,False,0
G/USDC,1742083200000,0.01888,0.01888,0.01888,0.01888,0,1742169599999,0,0,0,0,False,0
ZRC/USDC,1742083200000,0.06332,0.06332,0.06332,0.06332,0,1742169599999,0,0,0,0,False,0
MAGA/USDT,1742083200000,134.1,134.1,134.1,134.1,0,1742169599999,0,0,0,0,False,0
LYV/USDC,1742083200000,0.1,0.1,0.1,0.1,0,1742169599999,0,0,0,0,False,0
UNI/ETH,1742083200000,0.0532,0.0532,0.0532,0.0532,0,1742169599999,0,0,0,0,False,0
CELO/USDC,1742083200000,0.4339,0.4339,0.4339,0.4339,0,1742169599999,0,0,0,0,False,0
UNI/USDC,1742083200000,6.276,6.298,6.011,6.047,162495.680192,1742169599999,26233.326,16163,26233.326,162495.680192,False,6.2709
WAVAX/USDC,1742083200000,24.11,24.11,24.11,24.11,0,1742169599999,0,0,0,0,False,0
ARKM/USDC,1742083200000,0.64,0.64,0.64,0.64,0,1742169599999,0,0,0,0,False,0
ENS/ETH,1742083200000,0.1,0.1,0.1,0.1,0,1742169599999,0,0,0,0,False,0
ENS/USDC,1742083200000,17.17,17.28,16.26,16.35,15508.15995,1742169599999,923.0233,2952,923.0233,15508.15995,False,17.138
ETHFI/USDC,1742083200000,0.703,0.712,0.671,0.678,4694.84405,1742169599999,6747.69,888,6747.69,4694.84405,False,0.69579
METIS/USDC,1742083200000,25.2,25.2,25.2,25.2,0,1742169599999,0,0,0,0,False,0
MAP/USDC,1742083200000,0.0002734,0.0002734,0.0002734,0.0002734,0,1742169599999,0,0,0,0,False,0
BLUR/USDC,1742083200000,0.1421,0.1421,0.1421,0.1421,0,1742169599999,0,0,0,0,False,0
HIFI/USDC,1742083200000,0.442,0.442,0.442,0.442,0,1742169599999,0,0,0,0,False,0
FRONT/USDC,1742083200000,0.769,0.769,0.769,0.769,0,1742169599999,0,0,0,0,False,0
SWELL/USDC,1742083200000,0.01124,0.01185,0.01109,0.01115,6626.440873,1742169599999,574950.8,1467,574950.8,6626.440873,False,0.011565
REQ/USDC,1742083200000,0.1002,0.1002,0.1002,0.1002,0,1742169599999,0,0,0,0,False,0
RDNT/USDC,1742083200000,0.0326,0.0326,0.0326,0.0326,0,1742169599999,0,0,0,0,False,0
API3/USDC,1742083200000,0.884,0.884,0.884,0.884,0,1742169599999,0,0,0,0,False,0
JUP/USDC,1742083200000,0.7443,0.7443,0.7443,0.7443,0,1742169599999,0,0,0,0,False,0
DG/ETH,1742083200000,0.00004424,0.00004424,0.00004424,0.00004424,0,1742169599999,0,0,0,0,False,0
DG/USDT,1742083200000,0.08085,0.08085,0.08085,0.08085,0,1742169599999,0,0,0,0,False,0
DG/USDM,1742083200000,0.1398,0.1398,0.1398,0.1398,0,1742169599999,0,0,0,0,False,0
DG/USDC,1742083200000,0.08106,0.08129,0.08083,0.08129,1208.98494,1742169599999,14911.6,8,14911.6,1208.98494,False,0.081138
LPT/USDC,1742083200000,7.179,7.179,7.179,7.179,0,1742169599999,0,0,0,0,False,0
RARE/USDC,1742083200000,0.0688,0.0688,0.0688,0.0688,0,1742169599999,0,0,0,0,False,0
MAV/USDC,1742083200000,0.0903,0.0903,0.0903,0.0903,0,1742169599999,0,0,0,0,False,0
RSR/USDC,1742083200000,0.008297,0.008297,0.008297,0.008297,0,1742169599999,0,0,0,0,False,0
REZ/USDC,1742083200000,0.01582,0.01582,0.01582,0.01582,0,1742169599999,0,0,0,0,False,0
COW/USDC,1742083200000,0.3023,0.3048,0.2882,0.2916,18045.917808,1742169599999,60478.78,3634,60478.78,18045.917808,False,0.30142
USDT/ETH,1742083200000,1938.1,1941.8,1868.1,1879.3,458260.226162,1742169599999,239.484494,18139,239.484494,458260.226162,False,1938.3
NEIRO/USDC,1742083200000,0.02019,0.02019,0.02019,0.02019,0,1742169599999,0,0,0,0,False,0
USDT/USDC,1742083200000,1,1,1,1,0,1742169599999,0,0,0,0,False,0
SFP/USDC,1742083200000,0.6404,0.6404,0.6404,0.6404,0,1742169599999,0,0,0,0,False,0
PHA/USDC,1742083200000,0.122,0.1221,0.1163,0.1168,8876.860896,1742169599999,74045.78,1691,74045.78,8876.860896,False,0.12133
CHR/USDC,1742083200000,0.1314,0.1314,0.1314,0.1314,0,1742169599999,0,0,0,0,False,0
UMA/USDC,1742083200000,1.569,1.569,1.569,1.569,0,1742169599999,0,0,0,0,False,0
SOL/USDC,1742083200000,135.9,136.7,129.8,130.1,27069.37706,1742169599999,202.20779,3858,202.20779,27069.37706,False,136.03
SOL/USDT,1742083200000,19861.2,19861.2,19861.2,19861.2,0,1742169599999,0,0,0,0,False,0
KNC/USDC,1742083200000,0.4194,0.4194,0.4194,0.4194,0,1742169599999,0,0,0,0,False,0
TFC/ETH,1742083200000,0.001123,0.001123,0.001123,0.001123,0,1742169599999,0,0,0,0,False,0
COTI/USDC,1742083200000,0.08498,0.08498,0.08498,0.08498,0,1742169599999,0,0,0,0,False,0
ENA/USDC,1742083200000,0.3716,0.3785,0.3538,0.3566,100813.358312,1742169599999,274660.06,9339,274660.06,100813.358312,False,0.37368
AIB/ETH,1742083200000,0.00001,0.00001,0.00001,0.00001,0,1742169599999,0,0,0,0,False,0
ZRX/USDC,1742083200000,0.2547,0.2557,0.2452,0.2457,22759.981896,1742169599999,90369.1,3302,90369.1,22759.981896,False,0.25436
WBTC/ETH,1742083200000,0.02299,0.02305,0.02266,0.02277,0.0466737,1742169599999,2.044944,642,2.044944,0.0466737,False,0.022926
WBTC/USDC,1742083200000,84390.8,84466.9,82425.6,82641.9,420548.378245,1742169599999,4.99067441,24960,4.99067441,420548.378245,False,83697.8
SKL/USDC,1742083200000,0.03448,0.03448,0.03448,0.03448,0,1742169599999,0,0,0,0,False,0
PYTH/USDC,1742083200000,0.1513,0.1534,0.1467,0.147,9371.16375,1742169599999,62331.55,1788,62331.55,9371.16375,False,0.15072
AUCTION/USDC,1742083200000,14.2,14.2,14.2,14.2,0,1742169599999,0,0,0,0,False,0
APE/USDC,1742083200000,0.482,0.482,0.482,0.482,0,1742169599999,0,0,0,0,False,0
ID/USDC,1742083200000,0.3639,0.3639,0.3639,0.3639,0,1742169599999,0,0,0,0,False,0
AAVE/USDC,1742083200000,173.1,174.1,164.7,165.6,16899.76614,1742169599999,99.00538,3216,99.00538,16899.76614,False,172.55
IOTX/USDC,1742083200000,0.05095,0.05095,0.05095,0.05095,0,1742169599999,0,0,0,0,False,0
LOOKS/USDC,1742083200000,0.0167,0.0167,0.0167,0.0167,0,1742169599999,0,0,0,0,False,0
BAND/USDC,1742083200000,1.026,1.026,1.026,1.026,0,1742169599999,0,0,0,0,False,0
Sailor/USDT,1742083200000,0.0000032,0.0000032,0.0000032,0.0000032,0,1742169599999,0,0,0,0,False,0
GTC/USDC,1742083200000,0.46,0.46,0.46,0.46,0,1742169599999,0,0,0,0,False,0
STG/USDC,1742083200000,0.2601,0.2601,0.2601,0.2601,0,1742169599999,0,0,0,0,False,0
WBNB/USDC,1742083200000,649.7,649.7,649.7,649.7,0,1742169599999,0,0,0,0,False,0
EIGEN/USDT,1742083200000,50.13,50.13,50.13,50.13,0,1742169599999,0,0,0,0,False,0
EIGEN/USDC,1742083200000,1.17,1.174,1.099,1.106,37223.01964,1742169599999,32592.236,5305,32592.236,37223.01964,False,1.1688
OP/USDC,1742083200000,1.139,1.139,1.139,1.139,0,1742169599999,0,0,0,0,False,0
GRT/ETH,1742083200000,0.236,0.236,0.236,0.236,0,1742169599999,0,0,0,0,False,0
GRT/USDM,1742083200000,0.261,0.261,0.261,0.261,0,1742169599999,0,0,0,0,False,0
GRT/USDC,1742083200000,0.0959,0.0962,0.0914,0.0919,9185.8326,1742169599999,97562.09,1752,97562.09,9185.8326,False,0.094106
SNT/USDC,1742083200000,0.0311,0.0311,0.0311,0.0311,0,1742169599999,0,0,0,0,False,0
SYN/USDC,1742083200000,0.3533,0.3533,0.3533,0.3533,0,1742169599999,0,0,0,0,False,0
MATIC/USDC,1742083200000,102.3,102.3,102.3,102.3,0,1742169599999,0,0,0,0,False,0
RNDR/USDC,1742083200000,9.74,9.74,9.74,9.74,0,1742169599999,0,0,0,0,False,0
SUSHI/USDC,1742083200000,0.854,0.854,0.854,0.854,0,1742169599999,0,0,0,0,False,0
YGG/USDC,1742083200000,0.2597,0.2597,0.2597,0.2597,0,1742169599999,0,0,0,0,False,0
ALT/USDC,1742083200000,0.04435,0.04435,0.04435,0.04435,0,1742169599999,0,0,0,0,False,0
SNX/USDC,1742083200000,0.774,0.774,0.774,0.774,0,1742169599999,0,0,0,0,False,0
GALA/USDC,1742083200000,0.02218,0.02218,0.02218,0.02218,0,1742169599999,0,0,0,0,False,0
NAP/USDT,1742083200000,100,100,100,100,0,1742169599999,0,0,0,0,False,0
NEAR/USDC,1742083200000,2.644,2.669,2.537,2.546,57664.01935,1742169599999,21994.37,7862,21994.37,57664.01935,False,2.635
PUFFER/USDC,1742083200000,0.2189,0.2294,0.2161,0.2177,5906.649348,1742169599999,26666.48,978,26666.48,5906.649348,False,0.22141
DAI/USDT,1742083200000,101.3,101.3,101.3,101.3,0,1742169599999,0,0,0,0,False,0
DAI/USDC,1742083200000,95.8,95.8,95.8,95.8,0,1742169599999,0,0,0,0,False,0
TRB/USDC,1742083200000,35.39,35.39,35.39,35.39,0,1742169599999,0,0,0,0,False,0
WOO/USDC,1742083200000,0.0825,0.0825,0.0825,0.0825,0,1742169599999,0,0,0,0,False,0
WLD/USDC,1742083200000,0.878,0.912,0.848,0.856,15556.47118,1742169599999,17738.731,2977,17738.731,15556.47118,False,0.87628
HOT/USDC,1742083200000,0.001647,0.001647,0.001647,0.001647,0,1742169599999,0,0,0,0,False,0
Illiterate/ETH,1742083200000,0.000005,0.000005,0.000005,0.000005,0,1742169599999,0,0,0,0,False,0
ALGO/USDC,1742083200000,0.2789,0.2789,0.2789,0.2789,0,1742169599999,0,0,0,0,False,0
FLOKI/USDC,1742083200000,0.00009356,0.00009356,0.00009356,0.00009356,0,1742169599999,0,0,0,0,False,0
INJ/USDC,1742083200000,9.22,9.22,9.22,9.22,0,1742169599999,0,0,0,0,False,0
RING/USDC,1742083200000,0.001982,0.001982,0.001982,0.001982,0,1742169599999,0,0,0,0,False,0
AXL/USDC,1742083200000,0.4105,0.4125,0.3949,0.398,29994.267381,1742169599999,73835.55,6737,73835.55,29994.267381,False,0.40899
DUSK/USDC,1742083200000,0.1339,0.1339,0.1339,0.1339,0,1742169599999,0,0,0,0,False,0
FET/USDC,1742083200000,0.397,0.397,0.397,0.397,0,1742169599999,0,0,0,0,False,0
CVX/USDC,1742083200000,2.741,2.741,2.741,2.741,0,1742169599999,0,0,0,0,False,0
PEOPLE/USDC,1742083200000,0.01653,0.0169,0.01579,0.01591,29197.50951,1742169599999,1783122.7,5558,1783122.7,29197.50951,False,0.016451
NKN/USDC,1742083200000,0.0659,0.0659,0.0659,0.0659,0,1742169599999,0,0,0,0,False,0
RPL/USDC,1742083200000,5.312,5.316,5.107,5.137,11110.387128,1742169599999,2122.982,3059,2122.982,11110.387128,False,5.2579
LINA/USDC,1742083200000,0.002691,0.002691,0.002691,0.002691,0,1742169599999,0,0,0,0,False,0
SUPER/USDC,1742083200000,0.6586,0.6586,0.6586,0.6586,0,1742169599999,0,0,0,0,False,0
ACX/USDC,1742083200000,0.2509,0.2569,0.2423,0.2424,33339.19875,1742169599999,133338.68,5098,133338.68,33339.19875,False,0.25109
