pair,0,1,2,3,4,5,6,7,8,9,10,11,12
OMG/USDC,1741478400000,0.2649,0.2649,0.2649,0.2649,0,1741564799999,0,0,0,0,True,0
OMG/USDC,1741564800000,0.2649,0.2649,0.2649,0.2649,0,1741651199999,0,0,0,0,False,0
PENDLE/USDC,1741478400000,2.393,2.4,2.022,2.063,134708.546656,1741564799999,62307.887,23735,62307.887,134708.546656,True,2.3837
PENDLE/USDC,1741564800000,2.063,2.199,2.024,2.124,72509.187527,1741651199999,34348.885,13203,34348.885,72509.187527,False,2.0707
AXS/USDC,1741478400000,4.305,4.305,4.305,4.305,0,1741564799999,0,0,0,0,True,0
AXS/USDC,1741564800000,4.305,4.305,4.305,4.305,0,1741651199999,0,0,0,0,False,0
APT/USDC,1741478400000,5.956,6.15,5.582,5.615,244655.288025,1741564799999,41717.607,37985,41717.607,244655.288025,True,5.9794
APT/USDC,1741564800000,5.615,5.757,5.372,5.553,136152.623303,1741651199999,24328.491,20763,24328.491,136152.623303,False,5.6086
FXS/USDC,1741478400000,1.777,1.777,1.777,1.777,0,1741564799999,0,0,0,0,True,0
FXS/USDC,1741564800000,1.777,1.777,1.777,1.777,0,1741651199999,0,0,0,0,False,0
SAND/USDC,1741478400000,0.2899,0.2899,0.2703,0.2703,29551.66855,1741564799999,102315.98,28,102315.98,29551.66855,True,0.28653
SAND/USDC,1741564800000,0.2703,0.2703,0.2703,0.2703,0,1741651199999,0,0,0,0,False,0
W/USDC,1741478400000,0.1651,0.1651,0.1651,0.1651,0,1741564799999,0,0,0,0,True,0
W/USDC,1741564800000,0.1651,0.1651,0.1651,0.1651,0,1741651199999,0,0,0,0,False,0
AGIX/USDC,1741478400000,0.9077,0.9077,0.9077,0.9077,0,1741564799999,0,0,0,0,True,0
AGIX/USDC,1741564800000,0.9077,0.9077,0.9077,0.9077,0,1741651199999,0,0,0,0,False,0
STORJ/USDC,1741478400000,0.38,0.38,0.38,0.38,0,1741564799999,0,0,0,0,True,0
STORJ/USDC,1741564800000,0.38,0.38,0.38,0.38,0,1741651199999,0,0,0,0,False,0
ACH/USDC,1741478400000,0.03432,0.03432,0.03432,0.03432,0,1741564799999,0,0,0,0,True,0
ACH/USDC,1741564800000,0.03432,0.03432,0.03432,0.03432,0,1741651199999,0,0,0,0,False,0
DYDX/USDC,1741478400000,0.6424,0.6458,0.5604,0.5722,253591.309139,1741564799999,426010.695,56223,426010.695,253591.309139,True,0.64193
DYDX/USDC,1741564800000,0.5722,0.6157,0.5639,0.6014,131193.904985,1741651199999,222339.159,28922,222339.159,131193.904985,False,0.57329
OMNI/USDC,1741478400000,5.14,5.14,5.14,5.14,0,1741564799999,0,0,0,0,True,0
OMNI/USDC,1741564800000,5.14,5.14,5.14,5.14,0,1741651199999,0,0,0,0,False,0
AEVO/USDC,1741478400000,0.1651,0.1651,0.1651,0.1651,0,1741564799999,0,0,0,0,True,0
AEVO/USDC,1741564800000,0.1651,0.1651,0.1651,0.1651,0,1741651199999,0,0,0,0,False,0
LBS/USDT,1741478400000,10000000,10000000,10000000,10000000,0,1741564799999,0,0,0,0,True,0
LBS/USDT,1741564800000,10000000,10000000,10000000,10000000,0,1741651199999,0,0,0,0,False,0
WIF/USDC,1741478400000,0.535,0.54,0.43,0.442,26002.3246,1741564799999,55101.69,4981,55101.69,26002.3246,True,0.47062
WIF/USDC,1741564800000,0.442,0.489,0.441,0.475,16157.79386,1741651199999,34829.26,3095,34829.26,16157.79386,False,0.46339
CQT/USDC,1741478400000,0.25,0.25,0.25,0.25,0,1741564799999,0,0,0,0,True,0
CQT/USDC,1741564800000,0.25,0.25,0.25,0.25,0,1741651199999,0,0,0,0,False,0
STMX/USDC,1741478400000,0.004283,0.004283,0.004283,0.004283,0,1741564799999,0,0,0,0,True,0
STMX/USDC,1741564800000,0.004283,0.004283,0.004283,0.004283,0,1741651199999,0,0,0,0,False,0
GNO/USDC,1741478400000,184.7,184.7,184.7,184.7,0,1741564799999,0,0,0,0,True,0
GNO/USDC,1741564800000,184.7,184.7,184.7,184.7,0,1741651199999,0,0,0,0,False,0
BICO/USDC,1741478400000,0.1818,0.1818,0.1818,0.1818,0,1741564799999,0,0,0,0,True,0
BICO/USDC,1741564800000,0.1818,0.1818,0.1818,0.1818,0,1741651199999,0,0,0,0,False,0
CRV/USDC,1741478400000,0.4274,0.4333,0.3751,0.3768,187099.783235,1741564799999,475782.4,36827,475782.4,187099.783235,True,0.42841
CRV/USDC,1741564800000,0.3768,0.3963,0.374,0.3841,97496.487341,1741651199999,252764.95,19419,252764.95,97496.487341,False,0.37889
SUI/USDC,1741478400000,2.484,2.525,2.253,2.288,176961.049088,1741564799999,74077.299,16625,74077.299,176961.049088,True,2.4892
SUI/USDC,1741564800000,2.288,2.449,2.267,2.356,101954.672017,1741651199999,43363.779,9686,43363.779,101954.672017,False,2.3032
DORKY/USDC,1741478400000,0.025,0.025,0.025,0.025,0,1741564799999,0,0,0,0,True,0
DORKY/USDC,1741564800000,0.025,0.025,0.025,0.025,0,1741651199999,0,0,0,0,False,0
BAT/USDC,1741478400000,0.1759,0.1759,0.1759,0.1759,0,1741564799999,0,0,0,0,True,0
BAT/USDC,1741564800000,0.1759,0.1759,0.1759,0.1759,0,1741651199999,0,0,0,0,False,0
MANA/USDC,1741478400000,0.2719,0.2719,0.2688,0.2688,24895.706,1741564799999,91778.8,16,91778.8,24895.706,True,0.27094
MANA/USDC,1741564800000,0.2688,0.2688,0.2688,0.2688,0,1741651199999,0,0,0,0,False,0
$MUSK/ETH,1741478400000,0.00000305,0.00000305,0.00000305,0.00000305,0,1741564799999,0,0,0,0,True,0
$MUSK/ETH,1741564800000,0.00000305,0.00000305,0.00000305,0.00000305,0,1741651199999,0,0,0,0,False,0
STRK/USDC,1741478400000,0.1766,0.1777,0.1508,0.155,69640.139706,1741564799999,429395.24,9918,429395.24,69640.139706,True,0.17618
STRK/USDC,1741564800000,0.155,0.165,0.1529,0.1607,36894.89484,1741651199999,232242.73,5268,232242.73,36894.89484,False,0.1555
ETH/USDM,1741478400000,2204.6,2213,2000.1,2021,297737.849386,1741564799999,141.228457,23337,141.228457,297737.849386,True,2203
ETH/USDM,1741564800000,2021,2152.6,2000.1,2106.3,179857.359017,1741651199999,87.04208,13848,87.04208,179857.359017,False,2026.3
ETH/USDT,1741478400000,2204.6,2213,1991,2021,2243614.08962,1741564799999,1070.644815,89611,1070.644815,2243614.08962,True,2204.3
ETH/USDT,1741564800000,2021,2153.3,1996.8,2106.3,1157476.81527,1741651199999,560.461343,45858,560.461343,1157476.81527,False,2021.9
ETH/USDC,1741478400000,2204.6,2213,1991.2,2021,3967258.915514,1741564799999,1900.480861,89894,1900.480861,3967258.915514,True,2204.4
ETH/USDC,1741564800000,2021,2153,1996.2,2106.3,2355101.387071,1741651199999,1140.100325,52571,1140.100325,2355101.387071,False,2021.9
ETH/WBTC,1741478400000,0.02559,0.0256,0.02427,0.02504,0.21355792,1741564799999,8.562411,3041,8.562411,0.21355792,True,0.025278
ETH/WBTC,1741564800000,0.02504,0.02583,0.02495,0.02559,0.10304032,1741651199999,4.079468,1445,4.079468,0.10304032,False,0.025136
PIXEL/USDC,1741478400000,0.0603,0.0603,0.0603,0.0603,0,1741564799999,0,0,0,0,True,0
PIXEL/USDC,1741564800000,0.0603,0.0603,0.0603,0.0603,0,1741651199999,0,0,0,0,False,0
1INCH/USDC,1741478400000,0.2306,0.2311,0.2094,0.2116,47286.603851,1741564799999,216441.52,9052,216441.52,47286.603851,True,0.22896
1INCH/USDC,1741564800000,0.2116,0.2215,0.2087,0.2189,25021.926814,1741651199999,116502.4,4787,116502.4,25021.926814,False,0.21128
OGN/USDC,1741478400000,0.08,0.08,0.08,0.08,0,1741564799999,0,0,0,0,True,0
OGN/USDC,1741564800000,0.08,0.08,0.08,0.08,0,1741651199999,0,0,0,0,False,0
MASK/USDC,1741478400000,2.192,2.193,2.168,2.175,9079.055755,1741564799999,4162.983,1675,4162.983,9079.055755,True,2.1899
MASK/USDC,1741564800000,2.175,2.181,2.167,2.17,3721.50281,1741651199999,1711.514,693,1711.514,3721.50281,False,2.1771
JASMY/USDC,1741478400000,0.01618,0.01629,0.01312,0.01362,91490.747772,1741564799999,6386423,16260,6386423,91490.747772,True,0.016175
JASMY/USDC,1741564800000,0.01362,0.01464,0.01335,0.01422,42273.085918,1741651199999,3033733.5,8053,3033733.5,42273.085918,False,0.013686
GLM/USDC,1741478400000,0.3657,0.3657,0.3657,0.3657,0,1741564799999,0,0,0,0,True,0
GLM/USDC,1741564800000,0.3657,0.3657,0.3657,0.3657,0,1741651199999,0,0,0,0,False,0
ONDO/USDC,1741478400000,0.9485,0.967,0.842,0.8502,222100.018077,1741564799999,245535.03,52389,245535.03,222100.018077,True,0.95417
ONDO/USDC,1741564800000,0.8502,0.8821,0.8255,0.8821,109325.295078,1741651199999,126683.075,23556,126683.075,109325.295078,False,0.84575
MORPHO/USDC,1741478400000,1.513,1.538,1.24,1.252,36028.383557,1741564799999,26217.005,7128,26217.005,36028.383557,True,1.4949
MORPHO/USDC,1741564800000,1.252,1.364,1.252,1.31,17391.344633,1741651199999,13411.126,3498,13411.126,17391.344633,False,1.2787
USDM/ETH,1741478400000,2204.6,2213,2000.1,2021,297737.849386,1741564799999,141.228457,23337,141.228457,297737.849386,True,2203
USDM/ETH,1741564800000,2021,2152.6,2000.1,2106.3,179857.359017,1741651199999,87.04208,13848,87.04208,179857.359017,False,2026.3
USDM/USDT,1741478400000,0.01078,0.01078,0.01078,0.01078,0,1741564799999,0,0,0,0,True,0
USDM/USDT,1741564800000,0.01078,0.01078,0.01078,0.01078,0,1741651199999,0,0,0,0,False,0
USDM/USDC,1741478400000,0.9999,0.9999,0.9999,0.9999,59994,1741564799999,60000,5,60000,59994,True,0.9999
USDM/USDC,1741564800000,0.9999,0.9999,0.9999,0.9999,39995.99,1741651199999,40000,4,40000,39995.99,False,0.9999
NSTR/USDC,1741478400000,0.102,0.102,0.102,0.102,0,1741564799999,0,0,0,0,True,0
NSTR/USDC,1741564800000,0.102,0.102,0.102,0.102,0,1741651199999,0,0,0,0,False,0
COMP/USDC,1741478400000,48.73,49.1,42.92,43.31,51250.566038,1741564799999,1138.1345,12737,1138.1345,51250.566038,True,46.899
COMP/USDC,1741564800000,43.31,46.42,42.86,44.91,26606.614843,1741651199999,596.8933,6914,596.8933,26606.614843,False,44.058
IMX/USDC,1741478400000,0.68,0.68,0.68,0.68,0,1741564799999,0,0,0,0,True,0
IMX/USDC,1741564800000,0.68,0.68,0.68,0.68,0,1741651199999,0,0,0,0,False,0
L3/USDC,1741478400000,0.1007,0.1007,0.1007,0.1007,0,1741564799999,0,0,0,0,True,0
L3/USDC,1741564800000,0.1007,0.1007,0.1007,0.1007,0,1741651199999,0,0,0,0,False,0
SHIB/USDC,1741478400000,0.00001268,0.00001272,0.00001153,0.00001166,40714.2185,1741564799999,3405923100,7657,3405923100,40714.2185,True,0.000012673
SHIB/USDC,1741564800000,0.00001166,0.0000128,0.00001156,0.00001257,26905.28283,1741651199999,2205822100,5132,2205822100,26905.28283,False,0.000011718
GMT/USDC,1741478400000,0.0675,0.0675,0.0675,0.0675,0,1741564799999,0,0,0,0,True,0
GMT/USDC,1741564800000,0.0675,0.0675,0.0675,0.0675,0,1741651199999,0,0,0,0,False,0
OCEAN/USDC,1741478400000,0.9123,0.9123,0.9123,0.9123,0,1741564799999,0,0,0,0,True,0
OCEAN/USDC,1741564800000,0.9123,0.9123,0.9123,0.9123,0,1741651199999,0,0,0,0,False,0
LQTY/USDC,1741478400000,0.899,0.899,0.899,0.899,0,1741564799999,0,0,0,0,True,0
LQTY/USDC,1741564800000,0.899,0.899,0.899,0.899,0,1741651199999,0,0,0,0,False,0
Olda/USDT,1741478400000,0.012,0.012,0.012,0.012,0,1741564799999,0,0,0,0,True,0
Olda/USDT,1741564800000,0.012,0.012,0.012,0.012,0,1741651199999,0,0,0,0,False,0
MEME/USDC,1741478400000,0.00405,0.00405,0.00405,0.00405,0,1741564799999,0,0,0,0,True,0
MEME/USDC,1741564800000,0.00405,0.00405,0.00405,0.00405,0,1741651199999,0,0,0,0,False,0
PORTAL/USDC,1741478400000,0.1374,0.1374,0.1374,0.1374,0,1741564799999,0,0,0,0,True,0
PORTAL/USDC,1741564800000,0.1374,0.1374,0.1374,0.1374,0,1741651199999,0,0,0,0,False,0
T/USDC,1741478400000,0.02147,0.02147,0.02147,0.02147,0,1741564799999,0,0,0,0,True,0
T/USDC,1741564800000,0.02147,0.02147,0.02147,0.02147,0,1741651199999,0,0,0,0,False,0
ZK/USDC,1741478400000,2.077,2.077,2.077,2.077,0,1741564799999,0,0,0,0,True,0
ZK/USDC,1741564800000,2.077,2.077,2.077,2.077,0,1741651199999,0,0,0,0,False,0
PEPE/USDC,1741478400000,0.00000668,0.00000674,0.00000574,0.00000587,33779.13784,1741564799999,5529922000,6376,5529922000,33779.13784,True,0.0000061644
PEPE/USDC,1741564800000,0.00000587,0.00000665,0.00000581,0.00000641,22330.18235,1741651199999,3618593000,4267,3618593000,22330.18235,False,0.0000061803
ILV/USDC,1741478400000,20.37,20.37,20.37,20.37,0,1741564799999,0,0,0,0,True,0
ILV/USDC,1741564800000,20.37,20.37,20.37,20.37,0,1741651199999,0,0,0,0,False,0
BRETT/USDC,1741478400000,0.0426,0.0426,0.0426,0.0426,0,1741564799999,0,0,0,0,True,0
BRETT/USDC,1741564800000,0.0426,0.0426,0.0426,0.0426,0,1741651199999,0,0,0,0,False,0
ATH/USDC,1741478400000,0.03602,0.03602,0.03602,0.03602,0,1741564799999,0,0,0,0,True,0
ATH/USDC,1741564800000,0.03602,0.03602,0.03602,0.03602,0,1741651199999,0,0,0,0,False,0
POL/USDC,1741478400000,0.2493,0.2493,0.239,0.239,7701.0002,1741564799999,32146.89,6,32146.89,7701.0002,True,0.24238
POL/USDC,1741564800000,0.239,0.239,0.239,0.239,0,1741651199999,0,0,0,0,False,0
Elon/USDT,1741478400000,34.12,34.12,34.12,34.12,0,1741564799999,0,0,0,0,True,0
Elon/USDT,1741564800000,34.12,34.12,34.12,34.12,0,1741651199999,0,0,0,0,False,0
VEN/ETH,1741478400000,0.0000000005655,0.0000000005655,0.0000000005655,0.0000000005655,0,1741564799999,0,0,0,0,True,0
VEN/ETH,1741564800000,0.0000000005655,0.0000000005655,0.0000000005655,0.0000000005655,0,1741651199999,0,0,0,0,False,0
USDC/ETH,1741478400000,2204.6,2213,1991.2,2021,3967258.915514,1741564799999,1900.480861,89894,1900.480861,3967258.915514,True,2204.4
USDC/ETH,1741564800000,2021,2153,1996.2,2106.3,2355101.387071,1741651199999,1140.100325,52571,1140.100325,2355101.387071,False,2021.9
LDO/ETH,1741478400000,1,1,1,1,0,1741564799999,0,0,0,0,True,0
LDO/ETH,1741564800000,1,1,1,1,0,1741651199999,0,0,0,0,False,0
USDC/USDT,1741478400000,1,1,1,1,0,1741564799999,0,0,0,0,True,0
USDC/USDT,1741564800000,1,1,1,1,0,1741651199999,0,0,0,0,False,0
LDO/USDC,1741478400000,1.07,1.076,0.984,0.991,73509.74292,1741564799999,71312.024,8527,71312.024,73509.74292,True,1.0707
LDO/USDC,1741564800000,0.991,1.057,0.978,1.024,46921.21171,1741651199999,46142.498,5767,46142.498,46921.21171,False,1
ZRO/USDC,1741478400000,2.312,2.312,2.312,2.312,0,1741564799999,0,0,0,0,True,0
ZRO/USDC,1741564800000,2.312,2.312,1.818,1.818,23401.464,1741651199999,11089.698,11,11089.698,23401.464,False,2.137
USUAL/USDC,1741478400000,0.1846,0.1856,0.1674,0.17,134806.288281,1741564799999,766957.158,19233,766957.158,134806.288281,True,0.18421
USUAL/USDC,1741564800000,0.17,0.1785,0.1678,0.1744,67959.176435,1741651199999,392694.005,9598,392694.005,67959.176435,False,0.17085
ARPA/USDC,1741478400000,0.03583,0.03583,0.03583,0.03583,0,1741564799999,0,0,0,0,True,0
ARPA/USDC,1741564800000,0.03583,0.03583,0.03583,0.03583,0,1741651199999,0,0,0,0,False,0
ZEUS/ETH,1741478400000,0.00034,0.00034,0.00034,0.00034,0,1741564799999,0,0,0,0,True,0
ZEUS/ETH,1741564800000,0.00034,0.00034,0.00034,0.00034,0,1741651199999,0,0,0,0,False,0
ENJ/USDC,1741478400000,0.3661,0.3661,0.3661,0.3661,0,1741564799999,0,0,0,0,True,0
ENJ/USDC,1741564800000,0.3661,0.3661,0.3661,0.3661,0,1741651199999,0,0,0,0,False,0
GAL/USDC,1741478400000,4.054,4.054,4.054,4.054,0,1741564799999,0,0,0,0,True,0
GAL/USDC,1741564800000,4.054,4.054,4.054,4.054,0,1741651199999,0,0,0,0,False,0
MKR/USDC,1741478400000,1363,1388,1178,1193,31749.70716,1741564799999,25.049884,6060,25.049884,31749.70716,True,1368.7
MKR/USDC,1741564800000,1193,1232,1153,1187,19871.001744,1741651199999,16.684467,3790,16.684467,19871.001744,False,1182.4
WKLAY/USDC,1741478400000,0.1306,0.1306,0.1306,0.1306,0,1741564799999,0,0,0,0,True,0
WKLAY/USDC,1741564800000,0.1306,0.1306,0.1306,0.1306,0,1741651199999,0,0,0,0,False,0
ARB/USDC,1741478400000,0.3982,0.3997,0.3449,0.3496,170198.807467,1741564799999,466643.55,30445,466643.55,170198.807467,True,0.39702
ARB/USDC,1741564800000,0.3496,0.3725,0.3441,0.3629,103118.424559,1741651199999,288648.77,17653,288648.77,103118.424559,False,0.35019
BEAM/USDC,1741478400000,0.0091,0.0091,0.0091,0.0091,0,1741564799999,0,0,0,0,True,0
BEAM/USDC,1741564800000,0.0091,0.0091,0.0091,0.0091,0,1741651199999,0,0,0,0,False,0
BIO/USDC,1741478400000,0.1166,0.1166,0.1166,0.1166,0,1741564799999,0,0,0,0,True,0
BIO/USDC,1741564800000,0.1166,0.1166,0.1166,0.1166,0,1741651199999,0,0,0,0,False,0
CELR/USDC,1741478400000,0.01266,0.01266,0.01266,0.01266,0,1741564799999,0,0,0,0,True,0
CELR/USDC,1741564800000,0.01266,0.01266,0.01266,0.01266,0,1741651199999,0,0,0,0,False,0
SEI/USDC,1741478400000,0.2244,0.2244,0.2139,0.2139,2529.4835,1741564799999,11759.86,4,11759.86,2529.4835,True,0.2189
SEI/USDC,1741564800000,0.2139,0.2139,0.2139,0.2139,3741.96,1741651199999,17494,1,17494,3741.96,False,0.2139
G/USDC,1741478400000,0.01888,0.01888,0.01888,0.01888,0,1741564799999,0,0,0,0,True,0
G/USDC,1741564800000,0.01888,0.01888,0.01888,0.01888,0,1741651199999,0,0,0,0,False,0
ZRC/USDC,1741478400000,0.06332,0.06332,0.06332,0.06332,0,1741564799999,0,0,0,0,True,0
ZRC/USDC,1741564800000,0.06332,0.06332,0.06332,0.06332,0,1741651199999,0,0,0,0,False,0
MAGA/USDT,1741478400000,134.1,134.1,134.1,134.1,0,1741564799999,0,0,0,0,True,0
MAGA/USDT,1741564800000,134.1,134.1,134.1,134.1,0,1741651199999,0,0,0,0,False,0
LYV/USDC,1741478400000,0.1,0.1,0.1,0.1,0,1741564799999,0,0,0,0,True,0
LYV/USDC,1741564800000,0.1,0.1,0.1,0.1,0,1741651199999,0,0,0,0,False,0
CELO/USDC,1741478400000,0.4339,0.4339,0.4339,0.4339,0,1741564799999,0,0,0,0,True,0
CELO/USDC,1741564800000,0.4339,0.4339,0.4339,0.4339,0,1741651199999,0,0,0,0,False,0
UNI/ETH,1741478400000,0.0532,0.0532,0.0532,0.0532,0,1741564799999,0,0,0,0,True,0
UNI/ETH,1741564800000,0.0532,0.0532,0.0532,0.0532,0,1741651199999,0,0,0,0,False,0
UNI/USDC,1741478400000,7.169,7.218,6.321,6.4,467696.19999,1741564799999,69805.475,49423,69805.475,467696.19999,True,7.1773
UNI/USDC,1741564800000,6.4,6.96,6.323,6.717,273271.897849,1741651199999,41236.519,29166,41236.519,273271.897849,False,6.4045
WAVAX/USDC,1741478400000,24.11,24.11,24.11,24.11,0,1741564799999,0,0,0,0,True,0
WAVAX/USDC,1741564800000,24.11,24.11,24.11,24.11,0,1741651199999,0,0,0,0,False,0
ARKM/USDC,1741478400000,0.64,0.64,0.64,0.64,0,1741564799999,0,0,0,0,True,0
ARKM/USDC,1741564800000,0.64,0.64,0.64,0.64,0,1741651199999,0,0,0,0,False,0
ENS/ETH,1741478400000,0.1,0.1,0.1,0.1,0,1741564799999,0,0,0,0,True,0
ENS/ETH,1741564800000,0.1,0.1,0.1,0.1,0,1741651199999,0,0,0,0,False,0
ENS/USDC,1741478400000,20.29,20.39,17.41,17.68,94944.816668,1741564799999,5087.6173,17771,5087.6173,94944.816668,True,20.231
ENS/USDC,1741564800000,17.68,19,17.2,18.55,60885.7866,1741651199999,3358.8657,11599,3358.8657,60885.7866,False,17.649
ETHFI/USDC,1741478400000,0.797,0.8,0.665,0.672,19709.17329,1741564799999,27419.88,3725,27419.88,19709.17329,True,0.72257
ETHFI/USDC,1741564800000,0.672,0.731,0.664,0.709,10471.8512,1741651199999,15075.33,1969,15075.33,10471.8512,False,0.69523
METIS/USDC,1741478400000,25.2,25.2,25.2,25.2,0,1741564799999,0,0,0,0,True,0
METIS/USDC,1741564800000,25.2,25.2,25.2,25.2,0,1741651199999,0,0,0,0,False,0
MAP/USDC,1741478400000,0.0002734,0.0002734,0.0002734,0.0002734,0,1741564799999,0,0,0,0,True,0
MAP/USDC,1741564800000,0.0002734,0.0002734,0.0002734,0.0002734,0,1741651199999,0,0,0,0,False,0
HIFI/USDC,1741478400000,0.442,0.442,0.442,0.442,0,1741564799999,0,0,0,0,True,0
HIFI/USDC,1741564800000,0.442,0.442,0.442,0.442,0,1741651199999,0,0,0,0,False,0
BLUR/USDC,1741478400000,0.1421,0.1421,0.1421,0.1421,0,1741564799999,0,0,0,0,True,0
BLUR/USDC,1741564800000,0.1421,0.1421,0.1421,0.1421,0,1741651199999,0,0,0,0,False,0
FRONT/USDC,1741478400000,0.769,0.769,0.769,0.769,0,1741564799999,0,0,0,0,True,0
FRONT/USDC,1741564800000,0.769,0.769,0.769,0.769,0,1741651199999,0,0,0,0,False,0
SWELL/USDC,1741478400000,0.01171,0.01175,0.01031,0.01076,5653.210593,1741564799999,516079.3,1272,516079.3,5653.210593,True,0.010951
SWELL/USDC,1741564800000,0.01076,0.01128,0.0105,0.01106,3034.324423,1741651199999,279140,659,279140,3034.324423,False,0.010856
REQ/USDC,1741478400000,0.1002,0.1002,0.1002,0.1002,0,1741564799999,0,0,0,0,True,0
REQ/USDC,1741564800000,0.1002,0.1002,0.1002,0.1002,0,1741651199999,0,0,0,0,False,0
RDNT/USDC,1741478400000,0.0326,0.0326,0.0326,0.0326,0,1741564799999,0,0,0,0,True,0
RDNT/USDC,1741564800000,0.0326,0.0326,0.0326,0.0326,0,1741651199999,0,0,0,0,False,0
JUP/USDC,1741478400000,0.7443,0.7443,0.7443,0.7443,0,1741564799999,0,0,0,0,True,0
JUP/USDC,1741564800000,0.7443,0.7443,0.7443,0.7443,0,1741651199999,0,0,0,0,False,0
API3/USDC,1741478400000,0.884,0.884,0.884,0.884,0,1741564799999,0,0,0,0,True,0
API3/USDC,1741564800000,0.884,0.884,0.884,0.884,0,1741651199999,0,0,0,0,False,0
DG/ETH,1741478400000,0.00004151,0.00004219,0.00004151,0.00004219,0.063583302,1741564799999,1516,6,1516,0.063583302,True,0.000041875
DG/ETH,1741564800000,0.00004219,0.00004219,0.00004219,0.00004219,0,1741651199999,0,0,0,0,False,0
DG/USDT,1741478400000,0.0885,0.0902,0.08765,0.0885,7782.905219,1741564799999,87762.9,31,87762.9,7782.905219,True,0.088737
DG/USDT,1741564800000,0.0885,0.0885,0.08595,0.08595,2371.67575,1741651199999,27271,10,27271,2371.67575,False,0.087233
DG/USDM,1741478400000,0.1398,0.1398,0.1398,0.1398,0,1741564799999,0,0,0,0,True,0
DG/USDM,1741564800000,0.1398,0.1398,0.1398,0.1398,0,1741651199999,0,0,0,0,False,0
DG/USDC,1741478400000,0.08901,0.0902,0.08841,0.08855,58518.980084,1741564799999,652723.1,113,652723.1,58518.980084,True,0.08958
