pair,date,open,high,low,close,volume,close_time,quote_volume,trades
ONDO/USDC,2025-04-11,0.8134,0.9215,0.8093,0.8975,174740.659487,2025-04-11 23:59:59.999,203130.666,45738
USDM/USDC,2025-04-11,0.9999,0.9999,0.9999,0.9999,49995.0,2025-04-11 23:59:59.999,50000.0,4
MORPHO/USDC,2025-04-11,0.9999,1.02,0.981,0.9942,28319.876018,2025-04-11 23:59:59.999,28409.448,10165
USDM/ETH,2025-04-11,1523.2,1585.4,1508.3,1568.7,245652.979934,2025-04-11 23:59:59.999,158.381775,14818
USDM/USDT,2025-04-11,0.01078,0.01078,0.01078,0.01078,0.0,2025-04-11 23:59:59.999,0.0,0
NSTR/USDC,2025-04-11,0.102,0.102,0.102,0.102,0.0,2025-04-11 23:59:59.999,0.0,0
COMP/USDC,2025-04-11,39.18,41.48,39.09,40.71,35175.151481,2025-04-11 23:59:59.999,870.8044,7595
IMX/USDC,2025-04-11,0.68,0.68,0.68,0.68,0.0,2025-04-11 23:59:59.999,0.0,0
L3/USDC,2025-04-11,0.1007,0.1007,0.1007,0.1007,0.0,2025-04-11 23:59:59.999,0.0,0
SHIB/USDC,2025-04-11,1.165e-05,1.211e-05,1.162e-05,1.205e-05,17228.93192,2025-04-11 23:59:59.999,1443266300.0,3267
OCEAN/USDC,2025-04-11,0.9123,0.9123,0.9123,0.9123,0.0,2025-04-11 23:59:59.999,0.0,0
GMT/USDC,2025-04-11,0.0675,0.0675,0.0675,0.0675,0.0,2025-04-11 23:59:59.999,0.0,0
LQTY/USDC,2025-04-11,0.899,0.899,0.899,0.899,0.0,2025-04-11 23:59:59.999,0.0,0
Olda/USDT,2025-04-11,0.012,0.012,0.012,0.012,0.0,2025-04-11 23:59:59.999,0.0,0
ZK/USDC,2025-04-11,2.077,2.077,2.077,2.077,0.0,2025-04-11 23:59:59.999,0.0,0
PORTAL/USDC,2025-04-11,0.1374,0.1374,0.1374,0.1374,0.0,2025-04-11 23:59:59.999,0.0,0
MEME/USDC,2025-04-11,0.00405,0.00405,0.00405,0.00405,0.0,2025-04-11 23:59:59.999,0.0,0
T/USDC,2025-04-11,0.02147,0.02147,0.02147,0.02147,0.0,2025-04-11 23:59:59.999,0.0,0
PEPE/USDC,2025-04-11,6.72e-06,6.97e-06,6.66e-06,6.91e-06,19526.16588,2025-04-11 23:59:59.999,2855929000.0,3691
BRETT/USDC,2025-04-11,0.0426,0.0426,0.0426,0.0426,0.0,2025-04-11 23:59:59.999,0.0,0
ATH/USDC,2025-04-11,0.03602,0.03602,0.03602,0.03602,0.0,2025-04-11 23:59:59.999,0.0,0
ILV/USDC,2025-04-11,20.37,20.37,20.37,20.37,0.0,2025-04-11 23:59:59.999,0.0,0
POL/USDC,2025-04-11,0.159,0.159,0.159,0.159,0.0,2025-04-11 23:59:59.999,0.0,0
Elon/USDT,2025-04-11,34.12,34.12,34.12,34.12,0.0,2025-04-11 23:59:59.999,0.0,0
VEN/ETH,2025-04-11,5.655e-10,5.655e-10,5.655e-10,5.655e-10,0.0,2025-04-11 23:59:59.999,0.0,0
LDO/USDC,2025-04-11,0.714,0.735,0.706,0.735,26576.70749,2025-04-11 23:59:59.999,36766.218,3161
USDC/ETH,2025-04-11,1523.2,1585.5,1505.9,1568.6,2640597.324893,2025-04-11 23:59:59.999,1701.296018,50602
USDC/USDT,2025-04-11,0.9997,1.0001,0.9997,1.0001,700.639,2025-04-11 23:59:59.999,700.62,4
LDO/ETH,2025-04-11,1.0,1.0,1.0,1.0,0.0,2025-04-11 23:59:59.999,0.0,0
ZRO/USDC,2025-04-11,3.237,3.237,3.237,3.237,0.0,2025-04-11 23:59:59.999,0.0,0
ARPA/USDC,2025-04-11,0.03583,0.03583,0.03583,0.03583,0.0,2025-04-11 23:59:59.999,0.0,0
ZEUS/ETH,2025-04-11,0.00034,0.00034,0.00034,0.00034,0.0,2025-04-11 23:59:59.999,0.0,0
USUAL/USDC,2025-04-11,0.1502,0.1642,0.1434,0.1538,165547.825596,2025-04-11 23:59:59.999,1068322.116,21723
ENJ/USDC,2025-04-11,0.3661,0.3661,0.3661,0.3661,0.0,2025-04-11 23:59:59.999,0.0,0
GAL/USDC,2025-04-11,4.054,4.054,4.054,4.054,0.0,2025-04-11 23:59:59.999,0.0,0
WKLAY/USDC,2025-04-11,0.1306,0.1306,0.1306,0.1306,0.0,2025-04-11 23:59:59.999,0.0,0
MKR/USDC,2025-04-11,1291.0,1347.0,1285.0,1345.0,18601.41951,2025-04-11 23:59:59.999,14.071339,3572
ARB/USDC,2025-04-11,0.2865,0.2965,0.2854,0.2947,61328.140039,2025-04-11 23:59:59.999,209887.84,11344
BEAM/USDC,2025-04-11,0.0091,0.0091,0.0091,0.0091,0.0,2025-04-11 23:59:59.999,0.0,0
BIO/USDC,2025-04-11,0.1166,0.1166,0.1166,0.1166,0.0,2025-04-11 23:59:59.999,0.0,0
CELR/USDC,2025-04-11,0.01266,0.01266,0.01266,0.01266,0.0,2025-04-11 23:59:59.999,0.0,0
SEI/USDC,2025-04-11,0.1539,0.1539,0.1539,0.1539,0.0,2025-04-11 23:59:59.999,0.0,0
G/USDC,2025-04-11,0.01888,0.01888,0.01888,0.01888,0.0,2025-04-11 23:59:59.999,0.0,0
ZRC/USDC,2025-04-11,0.06332,0.06332,0.06332,0.06332,0.0,2025-04-11 23:59:59.999,0.0,0
LYV/USDC,2025-04-11,0.1,0.1,0.1,0.1,0.0,2025-04-11 23:59:59.999,0.0,0
MAGA/USDT,2025-04-11,133.8,133.8,133.8,133.8,0.0,2025-04-11 23:59:59.999,0.0,0
CELO/USDC,2025-04-11,0.4339,0.4339,0.4339,0.4339,0.0,2025-04-11 23:59:59.999,0.0,0
UNI/USDC,2025-04-11,5.026,5.26,4.996,5.24,244495.764577,2025-04-11 23:59:59.999,47427.053,23986
UNI/ETH,2025-04-11,0.0532,0.0532,0.0532,0.0532,0.0,2025-04-11 23:59:59.999,0.0,0
ARKM/USDC,2025-04-11,0.64,0.64,0.64,0.64,0.0,2025-04-11 23:59:59.999,0.0,0
WAVAX/USDC,2025-04-11,24.11,24.11,24.11,24.11,0.0,2025-04-11 23:59:59.999,0.0,0
ENS/ETH,2025-04-11,0.1,0.1,0.1,0.1,0.0,2025-04-11 23:59:59.999,0.0,0
ETHFI/USDC,2025-04-11,0.465,0.48,0.463,0.479,3081.68965,2025-04-11 23:59:59.999,6509.17,570
METIS/USDC,2025-04-11,25.2,25.2,25.2,25.2,0.0,2025-04-11 23:59:59.999,0.0,0
ENS/USDC,2025-04-11,13.57,14.3,13.48,14.24,30516.00135,2025-04-11 23:59:59.999,2178.1798,5823
MAP/USDC,2025-04-11,0.0002734,0.0002734,0.0002734,0.0002734,0.0,2025-04-11 23:59:59.999,0.0,0
HIFI/USDC,2025-04-11,0.442,0.442,0.442,0.442,0.0,2025-04-11 23:59:59.999,0.0,0
BLUR/USDC,2025-04-11,0.1421,0.1421,0.1421,0.1421,0.0,2025-04-11 23:59:59.999,0.0,0
SWELL/USDC,2025-04-11,0.00815,0.01053,0.00815,0.00838,7711.57241,2025-04-11 23:59:59.999,917334.9,1798
RDNT/USDC,2025-04-11,0.0326,0.0326,0.0326,0.0326,0.0,2025-04-11 23:59:59.999,0.0,0
FRONT/USDC,2025-04-11,0.769,0.769,0.769,0.769,0.0,2025-04-11 23:59:59.999,0.0,0
REQ/USDC,2025-04-11,0.1002,0.1002,0.1002,0.1002,0.0,2025-04-11 23:59:59.999,0.0,0
API3/USDC,2025-04-11,0.884,0.884,0.884,0.884,0.0,2025-04-11 23:59:59.999,0.0,0
JUP/USDC,2025-04-11,0.7443,0.7443,0.7443,0.7443,0.0,2025-04-11 23:59:59.999,0.0,0
DG/USDM,2025-04-11,0.065,0.065,0.065,0.065,0.0,2025-04-11 23:59:59.999,0.0,0
DG/USDC,2025-04-11,0.06568,0.06568,0.06537,0.06568,147.7728,2025-04-11 23:59:59.999,2255.4,6
DG/USDT,2025-04-11,0.08,0.08,0.08,0.08,0.0,2025-04-11 23:59:59.999,0.0,0
DG/ETH,2025-04-11,4.424e-05,4.424e-05,4.424e-05,4.424e-05,0.0,2025-04-11 23:59:59.999,0.0,0
LPT/USDC,2025-04-11,7.179,7.179,7.179,7.179,0.0,2025-04-11 23:59:59.999,0.0,0
RARE/USDC,2025-04-11,0.0688,0.0688,0.0688,0.0688,0.0,2025-04-11 23:59:59.999,0.0,0
MAV/USDC,2025-04-11,0.0903,0.0903,0.0903,0.0903,0.0,2025-04-11 23:59:59.999,0.0,0
RSR/USDC,2025-04-11,0.008297,0.008297,0.008297,0.008297,0.0,2025-04-11 23:59:59.999,0.0,0
COW/USDC,2025-04-11,0.2166,0.2345,0.2156,0.2342,32872.880893,2025-04-11 23:59:59.999,144324.1,6750
REZ/USDC,2025-04-11,0.01582,0.01582,0.01582,0.01582,0.0,2025-04-11 23:59:59.999,0.0,0
USDT/USDC,2025-04-11,0.9997,1.0001,0.9997,1.0001,700.639,2025-04-11 23:59:59.999,700.62,4
USDT/ETH,2025-04-11,1523.2,1585.7,1506.1,1568.5,1429265.954323,2025-04-11 23:59:59.999,920.978072,49532
SFP/USDC,2025-04-11,0.6404,0.6404,0.6404,0.6404,0.0,2025-04-11 23:59:59.999,0.0,0
NEIRO/USDC,2025-04-11,0.02019,0.02019,0.02019,0.02019,0.0,2025-04-11 23:59:59.999,0.0,0
UMA/USDC,2025-04-11,1.569,1.569,1.569,1.569,0.0,2025-04-11 23:59:59.999,0.0,0
PHA/USDC,2025-04-11,0.0893,0.095,0.0886,0.0939,13095.430474,2025-04-11 23:59:59.999,142039.45,2503
CHR/USDC,2025-04-11,0.1314,0.1314,0.1314,0.1314,0.0,2025-04-11 23:59:59.999,0.0,0
SOL/WBTC,2025-04-11,128.3,128.3,128.3,128.3,0.0,2025-04-11 23:59:59.999,0.0,0
SOL/ETH,2025-04-11,128.3,128.3,128.3,128.3,0.0,2025-04-11 23:59:59.999,0.0,0
SOL/USDT,2025-04-11,19861.2,19861.2,19861.2,19861.2,0.0,2025-04-11 23:59:59.999,0.0,0
SOL/USDC,2025-04-11,112.9,121.5,112.3,120.3,51820.36955,2025-04-11 23:59:59.999,441.56978,7399
KNC/USDC,2025-04-11,0.4194,0.4194,0.4194,0.4194,0.0,2025-04-11 23:59:59.999,0.0,0
TFC/ETH,2025-04-11,0.001123,0.001123,0.001123,0.001123,0.0,2025-04-11 23:59:59.999,0.0,0
COTI/USDC,2025-04-11,0.08498,0.08498,0.08498,0.08498,0.0,2025-04-11 23:59:59.999,0.0,0
ENA/USDC,2025-04-11,0.3028,0.3244,0.2987,0.3183,175772.455075,2025-04-11 23:59:59.999,560865.93,15778
AIB/ETH,2025-04-11,1e-05,1e-05,1e-05,1e-05,0.0,2025-04-11 23:59:59.999,0.0,0
ZRX/USDC,2025-04-11,0.2293,0.2363,0.2276,0.2351,38262.256265,2025-04-11 23:59:59.999,164539.03,5589
WBTC/USDC,2025-04-11,79675.0,83277.3,79026.0,82600.0,331599.832852,2025-04-11 23:59:59.999,4.06191136,91970
WBTC/ETH,2025-04-11,0.01913,0.01937,0.0189,0.019,0.09145448,2025-04-11 23:59:59.999,4.793869,1238
SKL/USDC,2025-04-11,0.03448,0.03448,0.03448,0.03448,0.0,2025-04-11 23:59:59.999,0.0,0
PYTH/USDC,2025-04-11,0.1218,0.129,0.1212,0.1288,17029.267118,2025-04-11 23:59:59.999,135160.28,3267
AUCTION/USDC,2025-04-11,14.2,14.2,14.2,14.2,0.0,2025-04-11 23:59:59.999,0.0,0
APE/USDC,2025-04-11,0.482,0.482,0.482,0.482,0.0,2025-04-11 23:59:59.999,0.0,0
ID/USDC,2025-04-11,0.3639,0.3639,0.3639,0.3639,0.0,2025-04-11 23:59:59.999,0.0,0
IOTX/USDC,2025-04-11,0.05095,0.05095,0.05095,0.05095,0.0,2025-04-11 23:59:59.999,0.0,0
AAVE/USDC,2025-04-11,132.0,137.4,131.5,135.6,25511.81793,2025-04-11 23:59:59.999,189.0691,4861
BAND/USDC,2025-04-11,1.026,1.026,1.026,1.026,0.0,2025-04-11 23:59:59.999,0.0,0
LOOKS/USDC,2025-04-11,0.0167,0.0167,0.0167,0.0167,0.0,2025-04-11 23:59:59.999,0.0,0
GTC/USDC,2025-04-11,0.46,0.46,0.46,0.46,0.0,2025-04-11 23:59:59.999,0.0,0
Sailor/USDT,2025-04-11,3.2e-06,3.2e-06,3.2e-06,3.2e-06,0.0,2025-04-11 23:59:59.999,0.0,0
STG/USDC,2025-04-11,0.2601,0.2601,0.2601,0.2601,0.0,2025-04-11 23:59:59.999,0.0,0
WBNB/USDC,2025-04-11,649.7,649.7,649.7,649.7,0.0,2025-04-11 23:59:59.999,0.0,0
EIGEN/USDC,2025-04-11,0.785,0.82,0.782,0.813,37306.769266,2025-04-11 23:59:59.999,46325.993,5312
EIGEN/USDT,2025-04-11,50.13,50.13,50.13,50.13,0.0,2025-04-11 23:59:59.999,0.0,0
OP/USDC,2025-04-11,1.139,1.139,1.139,1.139,0.0,2025-04-11 23:59:59.999,0.0,0
GRT/ETH,2025-04-11,0.236,0.236,0.236,0.236,0.0,2025-04-11 23:59:59.999,0.0,0
GRT/USDC,2025-04-11,0.0764,0.08,0.0763,0.0792,13005.873506,2025-04-11 23:59:59.999,165546.59,2476
GRT/USDM,2025-04-11,0.261,0.261,0.261,0.261,0.0,2025-04-11 23:59:59.999,0.0,0
SYN/USDC,2025-04-11,0.3533,0.3533,0.3533,0.3533,0.0,2025-04-11 23:59:59.999,0.0,0
SNT/USDC,2025-04-11,0.0311,0.0311,0.0311,0.0311,0.0,2025-04-11 23:59:59.999,0.0,0
MATIC/USDC,2025-04-11,102.3,102.3,102.3,102.3,0.0,2025-04-11 23:59:59.999,0.0,0
RNDR/USDC,2025-04-11,9.74,9.74,9.74,9.74,0.0,2025-04-11 23:59:59.999,0.0,0
SUSHI/USDC,2025-04-11,0.854,0.854,0.854,0.854,0.0,2025-04-11 23:59:59.999,0.0,0
YGG/USDC,2025-04-11,0.2597,0.2597,0.2597,0.2597,0.0,2025-04-11 23:59:59.999,0.0,0
ALT/USDC,2025-04-11,0.04435,0.04435,0.04435,0.04435,0.0,2025-04-11 23:59:59.999,0.0,0
GALA/USDC,2025-04-11,0.02218,0.02218,0.02218,0.02218,0.0,2025-04-11 23:59:59.999,0.0,0
SNX/USDC,2025-04-11,0.624,0.624,0.624,0.624,0.0,2025-04-11 23:59:59.999,0.0,0
NEAR/USDC,2025-04-11,2.006,2.096,2.001,2.074,64078.597601,2025-04-11 23:59:59.999,31252.143,8994
NAP/USDT,2025-04-11,100.0,100.0,100.0,100.0,0.0,2025-04-11 23:59:59.999,0.0,0
PUFFER/USDC,2025-04-11,0.1565,0.1632,0.1538,0.1626,13143.135737,2025-04-11 23:59:59.999,83092.08,2490
DAI/USDC,2025-04-11,95.8,95.8,95.8,95.8,0.0,2025-04-11 23:59:59.999,0.0,0
DAI/USDT,2025-04-11,101.3,101.3,101.3,101.3,0.0,2025-04-11 23:59:59.999,0.0,0
TRB/USDC,2025-04-11,35.39,35.39,35.39,35.39,0.0,2025-04-11 23:59:59.999,0.0,0
WOO/USDC,2025-04-11,0.0625,0.0625,0.0625,0.0625,0.0,2025-04-11 23:59:59.999,0.0,0
WLD/USDC,2025-04-11,0.696,0.727,0.695,0.726,15619.93505,2025-04-11 23:59:59.999,21889.359,3021
HOT/USDC,2025-04-11,0.001647,0.001647,0.001647,0.001647,0.0,2025-04-11 23:59:59.999,0.0,0
Illiterate/ETH,2025-04-11,5e-06,5e-06,5e-06,5e-06,0.0,2025-04-11 23:59:59.999,0.0,0
ALGO/USDC,2025-04-11,0.2789,0.2789,0.2789,0.2789,0.0,2025-04-11 23:59:59.999,0.0,0
FLOKI/USDC,2025-04-11,9.356e-05,9.356e-05,9.356e-05,9.356e-05,0.0,2025-04-11 23:59:59.999,0.0,0
INJ/USDC,2025-04-11,6.22,6.22,6.22,6.22,0.0,2025-04-11 23:59:59.999,0.0,0
RING/USDC,2025-04-11,0.001982,0.001982,0.001982,0.001982,0.0,2025-04-11 23:59:59.999,0.0,0
AXL/USDC,2025-04-11,0.2987,0.3143,0.2971,0.3127,35869.254742,2025-04-11 23:59:59.999,116968.28,7613
DUSK/USDC,2025-04-11,0.1339,0.1339,0.1339,0.1339,0.0,2025-04-11 23:59:59.999,0.0,0
FET/USDC,2025-04-11,0.397,0.397,0.397,0.397,0.0,2025-04-11 23:59:59.999,0.0,0
CVX/USDC,2025-04-11,2.741,2.741,2.741,2.741,0.0,2025-04-11 23:59:59.999,0.0,0
PEOPLE/USDC,2025-04-11,0.01199,0.01236,0.01191,0.01233,24700.271942,2025-04-11 23:59:59.999,2029336.3,4722
NKN/USDC,2025-04-11,0.0659,0.0659,0.0659,0.0659,0.0,2025-04-11 23:59:59.999,0.0,0
RPL/USDC,2025-04-11,3.674,3.794,3.66,3.794,5683.434734,2025-04-11 23:59:59.999,1519.625,1627
LINA/USDC,2025-04-11,0.002691,0.002691,0.002691,0.002691,0.0,2025-04-11 23:59:59.999,0.0,0
SUPER/USDC,2025-04-11,0.6586,0.6586,0.6586,0.6586,0.0,2025-04-11 23:59:59.999,0.0,0
ACX/USDC,2025-04-11,0.1873,0.1996,0.186,0.1983,66443.370376,2025-04-11 23:59:59.999,341847.68,9778
