pair,date,open,high,low,close,volume,close_time,quote_volume,trades
POWR/USDC,2025-03-07,0.2232,0.2232,0.2232,0.2232,0.0,2025-03-07 23:59:59.999,0.0,0
LINK/USDT,2025-03-06,203.1,203.1,203.1,203.1,0.0,2025-03-06 23:59:59.999,0.0,0
LINK/USDT,2025-03-07,203.1,203.1,203.1,203.1,0.0,2025-03-07 23:59:59.999,0.0,0
ZUZALU/USDC,2025-03-06,0.004025,0.004025,0.004025,0.004025,0.0,2025-03-06 23:59:59.999,0.0,0
ZUZALU/USDC,2025-03-07,0.004025,0.004025,0.004025,0.004025,0.0,2025-03-07 23:59:59.999,0.0,0
LADYS/USDC,2025-03-06,4.721e-08,4.721e-08,4.721e-08,4.721e-08,0.0,2025-03-06 23:59:59.999,0.0,0
LADYS/USDC,2025-03-07,4.721e-08,4.721e-08,4.721e-08,4.721e-08,0.0,2025-03-07 23:59:59.999,0.0,0
LINK/USDC,2025-03-06,16.43,17.67,16.39,17.07,150789.791671,2025-03-06 23:59:59.999,8847.2333,20867
LINK/USDC,2025-03-07,17.07,17.38,15.88,16.97,99068.412578,2025-03-07 23:59:59.999,5963.5426,13422
OMG/USDC,2025-03-06,0.2649,0.2649,0.2649,0.2649,0.0,2025-03-06 23:59:59.999,0.0,0
OMG/USDC,2025-03-07,0.2649,0.2649,0.2649,0.2649,0.0,2025-03-07 23:59:59.999,0.0,0
PENDLE/USDC,2025-03-06,2.525,2.655,2.426,2.446,228811.486125,2025-03-06 23:59:59.999,90549.127,35493
PENDLE/USDC,2025-03-07,2.446,2.488,2.309,2.444,122773.887855,2025-03-07 23:59:59.999,51044.178,19102
AXS/USDC,2025-03-06,4.305,4.305,4.305,4.305,0.0,2025-03-06 23:59:59.999,0.0,0
AXS/USDC,2025-03-07,4.305,4.305,4.305,4.305,0.0,2025-03-07 23:59:59.999,0.0,0
APT/USDC,2025-03-06,6.22,6.31,5.918,6.001,156518.397315,2025-03-06 23:59:59.999,25601.402,26627
APT/USDC,2025-03-07,6.001,6.261,5.816,6.214,147074.877469,2025-03-07 23:59:59.999,24122.733,23001
SAND/USDC,2025-03-06,0.2899,0.2899,0.2899,0.2899,0.0,2025-03-06 23:59:59.999,0.0,0
SAND/USDC,2025-03-07,0.2899,0.2899,0.2899,0.2899,0.0,2025-03-07 23:59:59.999,0.0,0
FXS/USDC,2025-03-06,1.777,1.777,1.777,1.777,0.0,2025-03-06 23:59:59.999,0.0,0
FXS/USDC,2025-03-07,1.777,1.777,1.777,1.777,0.0,2025-03-07 23:59:59.999,0.0,0
W/USDC,2025-03-06,0.1651,0.1651,0.1651,0.1651,0.0,2025-03-06 23:59:59.999,0.0,0
W/USDC,2025-03-07,0.1651,0.1651,0.1651,0.1651,0.0,2025-03-07 23:59:59.999,0.0,0
AGIX/USDC,2025-03-06,0.9077,0.9077,0.9077,0.9077,0.0,2025-03-06 23:59:59.999,0.0,0
AGIX/USDC,2025-03-07,0.9077,0.9077,0.9077,0.9077,0.0,2025-03-07 23:59:59.999,0.0,0
ACH/USDC,2025-03-06,0.03432,0.03432,0.03432,0.03432,0.0,2025-03-06 23:59:59.999,0.0,0
ACH/USDC,2025-03-07,0.03432,0.03432,0.03432,0.03432,0.0,2025-03-07 23:59:59.999,0.0,0
STORJ/USDC,2025-03-06,0.38,0.38,0.38,0.38,0.0,2025-03-06 23:59:59.999,0.0,0
STORJ/USDC,2025-03-07,0.38,0.38,0.38,0.38,0.0,2025-03-07 23:59:59.999,0.0,0
DYDX/USDC,2025-03-06,0.6511,0.6798,0.6422,0.658,292788.203178,2025-03-06 23:59:59.999,443106.237,64089
DYDX/USDC,2025-03-07,0.658,0.667,0.6236,0.6543,161512.51296,2025-03-07 23:59:59.999,248307.056,36814
OMNI/USDC,2025-03-06,5.14,5.14,5.14,5.14,0.0,2025-03-06 23:59:59.999,0.0,0
OMNI/USDC,2025-03-07,5.14,5.14,5.14,5.14,0.0,2025-03-07 23:59:59.999,0.0,0
LBS/USDT,2025-03-06,10000000.0,10000000.0,10000000.0,10000000.0,0.0,2025-03-06 23:59:59.999,0.0,0
LBS/USDT,2025-03-07,10000000.0,10000000.0,10000000.0,10000000.0,0.0,2025-03-07 23:59:59.999,0.0,0
AEVO/USDC,2025-03-06,0.1651,0.1651,0.1651,0.1651,0.0,2025-03-06 23:59:59.999,0.0,0
AEVO/USDC,2025-03-07,0.1651,0.1651,0.1651,0.1651,0.0,2025-03-07 23:59:59.999,0.0,0
WIF/USDC,2025-03-06,0.583,0.602,0.558,0.572,46157.7961,2025-03-06 23:59:59.999,79224.63,8870
WIF/USDC,2025-03-07,0.572,0.583,0.526,0.552,22538.29068,2025-03-07 23:59:59.999,40748.58,4329
CQT/USDC,2025-03-06,0.25,0.25,0.25,0.25,0.0,2025-03-06 23:59:59.999,0.0,0
CQT/USDC,2025-03-07,0.25,0.25,0.25,0.25,0.0,2025-03-07 23:59:59.999,0.0,0
STMX/USDC,2025-03-06,0.004283,0.004283,0.004283,0.004283,0.0,2025-03-06 23:59:59.999,0.0,0
STMX/USDC,2025-03-07,0.004283,0.004283,0.004283,0.004283,0.0,2025-03-07 23:59:59.999,0.0,0
GNO/USDC,2025-03-06,184.7,184.7,184.7,184.7,0.0,2025-03-06 23:59:59.999,0.0,0
GNO/USDC,2025-03-07,184.7,184.7,184.7,184.7,0.0,2025-03-07 23:59:59.999,0.0,0
BICO/USDC,2025-03-06,0.1818,0.1818,0.1818,0.1818,0.0,2025-03-06 23:59:59.999,0.0,0
BICO/USDC,2025-03-07,0.1818,0.1818,0.1818,0.1818,0.0,2025-03-07 23:59:59.999,0.0,0
CRV/USDC,2025-03-06,0.4373,0.4523,0.4168,0.42,241750.047909,2025-03-06 23:59:59.999,555343.57,47714
CRV/USDC,2025-03-07,0.42,0.4406,0.4017,0.4339,141973.047578,2025-03-07 23:59:59.999,337812.22,28216
SUI/USDC,2025-03-06,2.634,2.997,2.59,2.738,277624.964899,2025-03-06 23:59:59.999,100297.143,24290
SUI/USDC,2025-03-07,2.738,2.88,2.564,2.763,175323.39506,2025-03-07 23:59:59.999,63907.252,15414
DORKY/USDC,2025-03-06,0.025,0.025,0.025,0.025,0.0,2025-03-06 23:59:59.999,0.0,0
DORKY/USDC,2025-03-07,0.025,0.025,0.025,0.025,0.0,2025-03-07 23:59:59.999,0.0,0
BAT/USDC,2025-03-06,0.1759,0.1759,0.1759,0.1759,0.0,2025-03-06 23:59:59.999,0.0,0
BAT/USDC,2025-03-07,0.1759,0.1759,0.1759,0.1759,0.0,2025-03-07 23:59:59.999,0.0,0
MANA/USDC,2025-03-06,0.2719,0.2719,0.2719,0.2719,0.0,2025-03-06 23:59:59.999,0.0,0
MANA/USDC,2025-03-07,0.2719,0.2719,0.2719,0.2719,0.0,2025-03-07 23:59:59.999,0.0,0
$MUSK/ETH,2025-03-06,3.05e-06,3.05e-06,3.05e-06,3.05e-06,0.0,2025-03-06 23:59:59.999,0.0,0
$MUSK/ETH,2025-03-07,3.05e-06,3.05e-06,3.05e-06,3.05e-06,0.0,2025-03-07 23:59:59.999,0.0,0
STRK/USDC,2025-03-06,0.1867,0.1956,0.1829,0.1871,102494.247522,2025-03-06 23:59:59.999,542197.01,14619
STRK/USDC,2025-03-07,0.1871,0.1897,0.1787,0.1856,51378.082001,2025-03-07 23:59:59.999,278234.0,7345
ETH/USDT,2025-03-06,2242.6,2321.1,2178.1,2203.3,2575633.223926,2025-03-06 23:59:59.999,1144.750749,106114
ETH/USDT,2025-03-07,2203.3,2228.2,2103.4,2188.3,1369409.800207,2025-03-07 23:59:59.999,630.694693,59867
ETH/USDM,2025-03-06,2242.6,2321.0,2180.0,2203.4,402717.001817,2025-03-06 23:59:59.999,178.783575,34026
ETH/USDM,2025-03-07,2203.4,2228.1,2107.5,2189.2,214721.189414,2025-03-07 23:59:59.999,98.784723,18680
ETH/USDC,2025-03-06,2242.5,2321.1,2178.1,2203.3,4039882.682524,2025-03-06 23:59:59.999,1797.013243,101025
ETH/USDC,2025-03-07,2203.3,2228.4,2103.8,2188.5,2172540.800836,2025-03-07 23:59:59.999,1001.594197,53907
ETH/WBTC,2025-03-06,0.02477,0.02522,0.02443,0.0245,0.14599511,2025-03-06 23:59:59.999,5.865025,2264
ETH/WBTC,2025-03-07,0.0245,0.02494,0.02438,0.02449,0.09981592,2025-03-07 23:59:59.999,4.046797,1489
PIXEL/USDC,2025-03-06,0.0603,0.0603,0.0603,0.0603,0.0,2025-03-06 23:59:59.999,0.0,0
PIXEL/USDC,2025-03-07,0.0603,0.0603,0.0603,0.0603,0.0,2025-03-07 23:59:59.999,0.0,0
1INCH/USDC,2025-03-06,0.2342,0.241,0.2302,0.2324,56734.800705,2025-03-06 23:59:59.999,240857.53,10843
1INCH/USDC,2025-03-07,0.2324,0.2351,0.2221,0.231,32058.989,2025-03-07 23:59:59.999,139780.15,6164
OGN/USDC,2025-03-06,0.08,0.08,0.08,0.08,0.0,2025-03-06 23:59:59.999,0.0,0
OGN/USDC,2025-03-07,0.08,0.08,0.08,0.08,0.0,2025-03-07 23:59:59.999,0.0,0
ONDO/USDC,2025-03-06,1.12,1.206,1.069,1.072,86882.22048,2025-03-06 23:59:59.999,75126.475,11801
ONDO/USDC,2025-03-07,1.072,1.079,0.996,1.025,31847.538952,2025-03-07 23:59:59.999,30845.639,5742
JASMY/USDC,2025-03-06,0.01775,0.01813,0.01687,0.01709,106159.52521,2025-03-06 23:59:59.999,6039169.6,17332
JASMY/USDC,2025-03-07,0.01709,0.01733,0.01595,0.01678,64517.607856,2025-03-07 23:59:59.999,3870148.4,10563
GLM/USDC,2025-03-06,0.3657,0.3657,0.3657,0.3657,0.0,2025-03-06 23:59:59.999,0.0,0
GLM/USDC,2025-03-07,0.3657,0.3657,0.3657,0.3657,0.0,2025-03-07 23:59:59.999,0.0,0
MASK/USDC,2025-03-06,2.216,2.231,2.192,2.193,16035.43469,2025-03-06 23:59:59.999,7269.485,3054
MASK/USDC,2025-03-07,2.193,2.204,2.182,2.199,8129.17436,2025-03-07 23:59:59.999,3707.12,1537
MORPHO/USDC,2025-03-06,1.735,1.76,1.562,1.584,19833.841789,2025-03-06 23:59:59.999,11826.809,4047
MORPHO/USDC,2025-03-07,1.584,1.627,1.527,1.591,11577.287667,2025-03-07 23:59:59.999,7374.185,2404
USDM/USDC,2025-03-06,0.9999,0.9999,0.9999,0.9999,59994.0,2025-03-06 23:59:59.999,60000.0,5
USDM/USDC,2025-03-07,0.9999,0.9999,0.9999,0.9999,39996.0,2025-03-07 23:59:59.999,40000.0,3
USDM/ETH,2025-03-06,2242.6,2321.0,2180.0,2203.4,402717.001817,2025-03-06 23:59:59.999,178.783575,34026
USDM/ETH,2025-03-07,2203.4,2228.1,2107.5,2189.2,214721.189414,2025-03-07 23:59:59.999,98.784723,18680
USDM/USDT,2025-03-06,0.01078,0.01078,0.01078,0.01078,0.0,2025-03-06 23:59:59.999,0.0,0
USDM/USDT,2025-03-07,0.01078,0.01078,0.01078,0.01078,0.0,2025-03-07 23:59:59.999,0.0,0
NSTR/USDC,2025-03-06,0.102,0.102,0.102,0.102,0.0,2025-03-06 23:59:59.999,0.0,0
NSTR/USDC,2025-03-07,0.102,0.102,0.102,0.102,0.0,2025-03-07 23:59:59.999,0.0,0
COMP/USDC,2025-03-06,51.56,53.13,48.13,48.88,72308.371586,2025-03-06 23:59:59.999,1426.1939,17420
COMP/USDC,2025-03-07,48.88,51.31,46.81,50.22,37162.248365,2025-03-07 23:59:59.999,753.3581,9580
IMX/USDC,2025-03-06,0.68,0.68,0.68,0.68,0.0,2025-03-06 23:59:59.999,0.0,0
IMX/USDC,2025-03-07,0.68,0.68,0.68,0.68,0.0,2025-03-07 23:59:59.999,0.0,0
L3/USDC,2025-03-06,0.1007,0.1007,0.1007,0.1007,0.0,2025-03-06 23:59:59.999,0.0,0
L3/USDC,2025-03-07,0.1007,0.1007,0.1007,0.1007,0.0,2025-03-07 23:59:59.999,0.0,0
GMT/USDC,2025-03-06,0.0675,0.0675,0.0675,0.0675,0.0,2025-03-06 23:59:59.999,0.0,0
GMT/USDC,2025-03-07,0.0675,0.0675,0.0675,0.0675,0.0,2025-03-07 23:59:59.999,0.0,0
OCEAN/USDC,2025-03-06,0.9123,0.9123,0.9123,0.9123,0.0,2025-03-06 23:59:59.999,0.0,0
OCEAN/USDC,2025-03-07,0.9123,0.9123,0.9123,0.9123,0.0,2025-03-07 23:59:59.999,0.0,0
SHIB/USDC,2025-03-06,1.338e-05,1.384e-05,1.317e-05,1.341e-05,39105.7974,2025-03-06 23:59:59.999,2908064000.0,7373
SHIB/USDC,2025-03-07,1.341e-05,1.368e-05,1.278e-05,1.35e-05,28406.52427,2025-03-07 23:59:59.999,2150384000.0,5181
LQTY/USDC,2025-03-06,0.899,0.899,0.899,0.899,0.0,2025-03-06 23:59:59.999,0.0,0
LQTY/USDC,2025-03-07,0.899,0.899,0.899,0.899,0.0,2025-03-07 23:59:59.999,0.0,0
Olda/USDT,2025-03-06,0.012,0.012,0.012,0.012,0.0,2025-03-06 23:59:59.999,0.0,0
Olda/USDT,2025-03-07,0.012,0.012,0.012,0.012,0.0,2025-03-07 23:59:59.999,0.0,0
MEME/USDC,2025-03-06,0.00405,0.00405,0.00405,0.00405,0.0,2025-03-06 23:59:59.999,0.0,0
MEME/USDC,2025-03-07,0.00405,0.00405,0.00405,0.00405,0.0,2025-03-07 23:59:59.999,0.0,0
PORTAL/USDC,2025-03-06,0.1374,0.1374,0.1374,0.1374,0.0,2025-03-06 23:59:59.999,0.0,0
PORTAL/USDC,2025-03-07,0.1374,0.1374,0.1374,0.1374,0.0,2025-03-07 23:59:59.999,0.0,0
T/USDC,2025-03-06,0.02147,0.02147,0.02147,0.02147,0.0,2025-03-06 23:59:59.999,0.0,0
T/USDC,2025-03-07,0.02147,0.02147,0.02147,0.02147,0.0,2025-03-07 23:59:59.999,0.0,0
ZK/USDC,2025-03-06,2.077,2.077,2.077,2.077,0.0,2025-03-06 23:59:59.999,0.0,0
ZK/USDC,2025-03-07,2.077,2.077,2.077,2.077,0.0,2025-03-07 23:59:59.999,0.0,0
PEPE/USDC,2025-03-06,7.09e-06,7.35e-06,6.78e-06,6.84e-06,43109.9543,2025-03-06 23:59:59.999,6117153000.0,8231
PEPE/USDC,2025-03-07,6.84e-06,7.27e-06,6.44e-06,7.14e-06,26124.69017,2025-03-07 23:59:59.999,3846355000.0,4924
BRETT/USDC,2025-03-06,0.0426,0.0426,0.0426,0.0426,0.0,2025-03-06 23:59:59.999,0.0,0
BRETT/USDC,2025-03-07,0.0426,0.0426,0.0426,0.0426,0.0,2025-03-07 23:59:59.999,0.0,0
ATH/USDC,2025-03-06,0.03602,0.03602,0.03602,0.03602,0.0,2025-03-06 23:59:59.999,0.0,0
ATH/USDC,2025-03-07,0.03602,0.03602,0.03602,0.03602,0.0,2025-03-07 23:59:59.999,0.0,0
ILV/USDC,2025-03-06,20.37,20.37,20.37,20.37,0.0,2025-03-06 23:59:59.999,0.0,0
ILV/USDC,2025-03-07,20.37,20.37,20.37,20.37,0.0,2025-03-07 23:59:59.999,0.0,0
POL/USDC,2025-03-06,0.2577,0.2577,0.2577,0.2577,0.0,2025-03-06 23:59:59.999,0.0,0
POL/USDC,2025-03-07,0.2577,0.2577,0.2577,0.2577,0.0,2025-03-07 23:59:59.999,0.0,0
Elon/USDT,2025-03-06,34.12,34.12,34.12,34.12,0.0,2025-03-06 23:59:59.999,0.0,0
Elon/USDT,2025-03-07,34.12,34.12,34.12,34.12,0.0,2025-03-07 23:59:59.999,0.0,0
VEN/ETH,2025-03-06,5.655e-10,5.655e-10,5.655e-10,5.655e-10,0.0,2025-03-06 23:59:59.999,0.0,0
VEN/ETH,2025-03-07,5.655e-10,5.655e-10,5.655e-10,5.655e-10,0.0,2025-03-07 23:59:59.999,0.0,0
USDC/ETH,2025-03-06,2242.5,2321.1,2178.1,2203.3,4039882.682524,2025-03-06 23:59:59.999,1797.013243,101025
USDC/ETH,2025-03-07,2203.3,2228.4,2103.8,2188.7,2172641.052036,2025-03-07 23:59:59.999,1001.640002,53909
USDC/USDT,2025-03-06,1.0,1.0,1.0,1.0,0.0,2025-03-06 23:59:59.999,0.0,0
USDC/USDT,2025-03-07,1.0,1.0,1.0,1.0,0.0,2025-03-07 23:59:59.999,0.0,0
LDO/ETH,2025-03-06,1.0,1.0,1.0,1.0,0.0,2025-03-06 23:59:59.999,0.0,0
LDO/ETH,2025-03-07,1.0,1.0,1.0,1.0,0.0,2025-03-07 23:59:59.999,0.0,0
LDO/USDC,2025-03-06,1.178,1.23,1.149,1.149,121154.81873,2025-03-06 23:59:59.999,101594.214,11068
LDO/USDC,2025-03-07,1.149,1.175,1.103,1.123,52644.34012,2025-03-07 23:59:59.999,46350.003,5846
ZRO/USDC,2025-03-06,2.312,2.312,2.312,2.312,0.0,2025-03-06 23:59:59.999,0.0,0
ZRO/USDC,2025-03-07,2.312,2.312,2.312,2.312,0.0,2025-03-07 23:59:59.999,0.0,0
USUAL/USDC,2025-03-06,0.2004,0.2036,0.1895,0.1945,233240.458464,2025-03-06 23:59:59.999,1180059.289,30108
USUAL/USDC,2025-03-07,0.1945,0.1991,0.1889,0.191,94286.45587,2025-03-07 23:59:59.999,484653.029,12692
ARPA/USDC,2025-03-06,0.03583,0.03583,0.03583,0.03583,0.0,2025-03-06 23:59:59.999,0.0,0
ARPA/USDC,2025-03-07,0.03583,0.03583,0.03583,0.03583,0.0,2025-03-07 23:59:59.999,0.0,0
ZEUS/ETH,2025-03-06,0.00034,0.00034,0.00034,0.00034,0.0,2025-03-06 23:59:59.999,0.0,0
ZEUS/ETH,2025-03-07,0.00034,0.00034,0.00034,0.00034,0.0,2025-03-07 23:59:59.999,0.0,0
ENJ/USDC,2025-03-06,0.3661,0.3661,0.3661,0.3661,0.0,2025-03-06 23:59:59.999,0.0,0
ENJ/USDC,2025-03-07,0.3661,0.3661,0.3661,0.3661,0.0,2025-03-07 23:59:59.999,0.0,0
GAL/USDC,2025-03-06,4.054,4.054,4.054,4.054,0.0,2025-03-06 23:59:59.999,0.0,0
GAL/USDC,2025-03-07,4.054,4.054,4.054,4.054,0.0,2025-03-07 23:59:59.999,0.0,0
MKR/USDC,2025-03-06,1373.0,1429.0,1274.0,1274.0,37018.469899,2025-03-06 23:59:59.999,27.738732,7097
MKR/USDC,2025-03-07,1274.0,1334.0,1216.0,1312.0,22986.417878,2025-03-07 23:59:59.999,18.114009,4385
ARB/USDC,2025-03-06,0.4152,0.4294,0.4,0.404,252619.597554,2025-03-06 23:59:59.999,608360.45,42189
ARB/USDC,2025-03-07,0.404,0.4099,0.3859,0.4053,113455.323511,2025-03-07 23:59:59.999,283770.69,20674
WKLAY/USDC,2025-03-06,0.1306,0.1306,0.1306,0.1306,0.0,2025-03-06 23:59:59.999,0.0,0
WKLAY/USDC,2025-03-07,0.1306,0.1306,0.1306,0.1306,0.0,2025-03-07 23:59:59.999,0.0,0
BEAM/USDC,2025-03-06,0.0091,0.0091,0.0091,0.0091,0.0,2025-03-06 23:59:59.999,0.0,0
BEAM/USDC,2025-03-07,0.0091,0.0091,0.0091,0.0091,0.0,2025-03-07 23:59:59.999,0.0,0
BIO/USDC,2025-03-06,0.1166,0.1166,0.1166,0.1166,0.0,2025-03-06 23:59:59.999,0.0,0
BIO/USDC,2025-03-07,0.1166,0.1166,0.1166,0.1166,0.0,2025-03-07 23:59:59.999,0.0,0
CELR/USDC,2025-03-06,0.01266,0.01266,0.01266,0.01266,0.0,2025-03-06 23:59:59.999,0.0,0
CELR/USDC,2025-03-07,0.01266,0.01266,0.01266,0.01266,0.0,2025-03-07 23:59:59.999,0.0,0
SEI/USDC,2025-03-06,0.2244,0.2244,0.2244,0.2244,0.0,2025-03-06 23:59:59.999,0.0,0
SEI/USDC,2025-03-07,0.2244,0.2244,0.2244,0.2244,0.0,2025-03-07 23:59:59.999,0.0,0
G/USDC,2025-03-06,0.01888,0.01888,0.01888,0.01888,0.0,2025-03-06 23:59:59.999,0.0,0
G/USDC,2025-03-07,0.01888,0.01888,0.01888,0.01888,0.0,2025-03-07 23:59:59.999,0.0,0
ZRC/USDC,2025-03-06,0.06332,0.06332,0.06332,0.06332,0.0,2025-03-06 23:59:59.999,0.0,0
ZRC/USDC,2025-03-07,0.06332,0.06332,0.06332,0.06332,0.0,2025-03-07 23:59:59.999,0.0,0
MAGA/USDT,2025-03-06,134.1,134.1,134.1,134.1,0.0,2025-03-06 23:59:59.999,0.0,0
MAGA/USDT,2025-03-07,134.1,134.1,134.1,134.1,0.0,2025-03-07 23:59:59.999,0.0,0
LYV/USDC,2025-03-06,0.1,0.1,0.1,0.1,0.0,2025-03-06 23:59:59.999,0.0,0
LYV/USDC,2025-03-07,0.1,0.1,0.1,0.1,0.0,2025-03-07 23:59:59.999,0.0,0
CELO/USDC,2025-03-06,0.4339,0.4339,0.4339,0.4339,0.0,2025-03-06 23:59:59.999,0.0,0
CELO/USDC,2025-03-07,0.4339,0.4339,0.4339,0.4339,0.0,2025-03-07 23:59:59.999,0.0,0
UNI/ETH,2025-03-06,0.0532,0.0532,0.0532,0.0532,0.0,2025-03-06 23:59:59.999,0.0,0
UNI/ETH,2025-03-07,0.0532,0.0532,0.0532,0.0532,0.0,2025-03-07 23:59:59.999,0.0,0
UNI/USDC,2025-03-06,7.524,7.699,7.053,7.107,672994.083722,2025-03-06 23:59:59.999,91131.181,70810
UNI/USDC,2025-03-07,7.107,7.319,6.827,7.172,365110.963718,2025-03-07 23:59:59.999,51386.456,38881
WAVAX/USDC,2025-03-06,24.11,24.11,24.11,24.11,0.0,2025-03-06 23:59:59.999,0.0,0
WAVAX/USDC,2025-03-07,24.11,24.11,24.11,24.11,0.0,2025-03-07 23:59:59.999,0.0,0
ARKM/USDC,2025-03-06,0.64,0.64,0.64,0.64,0.0,2025-03-06 23:59:59.999,0.0,0
ARKM/USDC,2025-03-07,0.64,0.64,0.64,0.64,0.0,2025-03-07 23:59:59.999,0.0,0
ENS/ETH,2025-03-06,0.1,0.1,0.1,0.1,0.0,2025-03-06 23:59:59.999,0.0,0
ENS/ETH,2025-03-07,0.1,0.1,0.1,0.1,0.0,2025-03-07 23:59:59.999,0.0,0
ETHFI/USDC,2025-03-06,0.856,0.881,0.822,0.843,23639.2482,2025-03-06 23:59:59.999,27586.24,4519
ETHFI/USDC,2025-03-07,0.843,0.852,0.785,0.835,12047.7934,2025-03-07 23:59:59.999,14688.08,2297
ENS/USDC,2025-03-06,21.2,22.16,20.56,20.75,118321.738666,2025-03-06 23:59:59.999,5532.9742,22605
ENS/USDC,2025-03-07,20.75,21.13,19.82,20.91,57901.142557,2025-03-07 23:59:59.999,2816.5381,11086
METIS/USDC,2025-03-06,25.2,25.2,25.2,25.2,0.0,2025-03-06 23:59:59.999,0.0,0
METIS/USDC,2025-03-07,25.2,25.2,25.2,25.2,0.0,2025-03-07 23:59:59.999,0.0,0
MAP/USDC,2025-03-06,0.0002734,0.0002734,0.0002734,0.0002734,0.0,2025-03-06 23:59:59.999,0.0,0
MAP/USDC,2025-03-07,0.0002734,0.0002734,0.0002734,0.0002734,0.0,2025-03-07 23:59:59.999,0.0,0
HIFI/USDC,2025-03-06,0.442,0.442,0.442,0.442,0.0,2025-03-06 23:59:59.999,0.0,0
HIFI/USDC,2025-03-07,0.442,0.442,0.442,0.442,0.0,2025-03-07 23:59:59.999,0.0,0
FRONT/USDC,2025-03-06,0.769,0.769,0.769,0.769,0.0,2025-03-06 23:59:59.999,0.0,0
FRONT/USDC,2025-03-07,0.769,0.769,0.769,0.769,0.0,2025-03-07 23:59:59.999,0.0,0
BLUR/USDC,2025-03-06,0.1421,0.1421,0.1421,0.1421,0.0,2025-03-06 23:59:59.999,0.0,0
BLUR/USDC,2025-03-07,0.1421,0.1421,0.1421,0.1421,0.0,2025-03-07 23:59:59.999,0.0,0
SWELL/USDC,2025-03-06,0.01261,0.01268,0.01126,0.01161,10288.64474,2025-03-06 23:59:59.999,864908.5,2264
SWELL/USDC,2025-03-07,0.01161,0.01224,0.01108,0.01213,7027.170241,2025-03-07 23:59:59.999,600009.1,1673
REQ/USDC,2025-03-06,0.1002,0.1002,0.1002,0.1002,0.0,2025-03-06 23:59:59.999,0.0,0
REQ/USDC,2025-03-07,0.1002,0.1002,0.1002,0.1002,0.0,2025-03-07 23:59:59.999,0.0,0
RDNT/USDC,2025-03-06,0.0326,0.0326,0.0326,0.0326,0.0,2025-03-06 23:59:59.999,0.0,0
RDNT/USDC,2025-03-07,0.0326,0.0326,0.0326,0.0326,0.0,2025-03-07 23:59:59.999,0.0,0
JUP/USDC,2025-03-06,0.7443,0.7443,0.7443,0.7443,0.0,2025-03-06 23:59:59.999,0.0,0
JUP/USDC,2025-03-07,0.7443,0.7443,0.7443,0.7443,0.0,2025-03-07 23:59:59.999,0.0,0
