pair,0,1,2,3,4,5,6,7,8,9,10,11,12
CHZ/USDC,1742774400000,0.053,0.053,0.053,0.053,0,1742860799999,0,0,0,0,True,0
CHZ/USDC,1742860800000,0.053,0.053,0.053,0.053,0,1742947199999,0,0,0,0,True,0
CHZ/USDC,1742947200000,0.053,0.053,0.053,0.053,0,1743033599999,0,0,0,0,True,0
CHZ/USDC,1743033600000,0.053,0.053,0.053,0.053,0,1743119999999,0,0,0,0,True,0
CHZ/USDC,1743120000000,0.053,0.053,0.053,0.053,0,1743206399999,0,0,0,0,True,0
CHZ/USDC,1743206400000,0.053,0.053,0.053,0.053,0,1743292799999,0,0,0,0,True,0
CHZ/USDC,1743292800000,0.053,0.053,0.053,0.053,0,1743379199999,0,0,0,0,True,0
CHZ/USDC,1743379200000,0.053,0.053,0.053,0.053,0,1743465599999,0,0,0,0,True,0
CHZ/USDC,1743465600000,0.053,0.053,0.053,0.053,0,1743551999999,0,0,0,0,True,0
CHZ/USDC,1743552000000,0.053,0.053,0.053,0.053,0,1743638399999,0,0,0,0,True,0
CHZ/USDC,1743638400000,0.053,0.053,0.053,0.053,0,1743724799999,0,0,0,0,True,0
CHZ/USDC,1743724800000,0.053,0.053,0.053,0.053,0,1743811199999,0,0,0,0,True,0
CHZ/USDC,1743811200000,0.053,0.053,0.053,0.053,0,1743897599999,0,0,0,0,True,0
CHZ/USDC,1743897600000,0.053,0.053,0.053,0.053,0,1743983999999,0,0,0,0,True,0
CHZ/USDC,1743984000000,0.053,0.053,0.053,0.053,0,1744070399999,0,0,0,0,True,0
CHZ/USDC,1744070400000,0.053,0.053,0.053,0.053,0,1744156799999,0,0,0,0,True,0
CHZ/USDC,1744156800000,0.053,0.053,0.053,0.053,0,1744243199999,0,0,0,0,False,0
YFI/USDC,1742428800000,5906,5906,5906,5906,0,1742515199999,0,0,0,0,True,0
YFI/USDC,1742515200000,5906,5906,5906,5906,0,1742601599999,0,0,0,0,True,0
YFI/USDC,1742601600000,5906,5906,5906,5906,0,1742687999999,0,0,0,0,True,0
YFI/USDC,1742688000000,5906,5906,5906,5906,0,1742774399999,0,0,0,0,True,0
YFI/USDC,1742774400000,5906,5906,5906,5906,0,1742860799999,0,0,0,0,True,0
YFI/USDC,1742860800000,5906,5906,5906,5906,0,1742947199999,0,0,0,0,True,0
YFI/USDC,1742947200000,5906,5906,5906,5906,0,1743033599999,0,0,0,0,True,0
YFI/USDC,1743033600000,5906,5906,5906,5906,0,1743119999999,0,0,0,0,True,0
YFI/USDC,1743120000000,5906,5906,5906,5906,0,1743206399999,0,0,0,0,True,0
YFI/USDC,1743206400000,5906,5906,5906,5906,0,1743292799999,0,0,0,0,True,0
YFI/USDC,1743292800000,5906,5906,5906,5906,0,1743379199999,0,0,0,0,True,0
YFI/USDC,1743379200000,5906,5906,5906,5906,0,1743465599999,0,0,0,0,True,0
YFI/USDC,1743465600000,5906,5906,5906,5906,0,1743551999999,0,0,0,0,True,0
YFI/USDC,1743552000000,5906,5906,5906,5906,0,1743638399999,0,0,0,0,True,0
YFI/USDC,1743638400000,5906,5906,5906,5906,0,1743724799999,0,0,0,0,True,0
YFI/USDC,1743724800000,5906,5906,5906,5906,0,1743811199999,0,0,0,0,True,0
YFI/USDC,1743811200000,5906,5906,5906,5906,0,1743897599999,0,0,0,0,True,0
YFI/USDC,1743897600000,5906,5906,5906,5906,0,1743983999999,0,0,0,0,True,0
YFI/USDC,1743984000000,5906,5906,5906,5906,0,1744070399999,0,0,0,0,True,0
YFI/USDC,1744070400000,5906,5906,5906,5906,0,1744156799999,0,0,0,0,True,0
YFI/USDC,1744156800000,5906,5906,5906,5906,0,1744243199999,0,0,0,0,False,0
FTM/USDC,1742428800000,0.7001,0.7001,0.7001,0.7001,0,1742515199999,0,0,0,0,True,0
FTM/USDC,1742515200000,0.7001,0.7001,0.7001,0.7001,0,1742601599999,0,0,0,0,True,0
FTM/USDC,1742601600000,0.7001,0.7001,0.7001,0.7001,0,1742687999999,0,0,0,0,True,0
FTM/USDC,1742688000000,0.7001,0.7001,0.7001,0.7001,0,1742774399999,0,0,0,0,True,0
FTM/USDC,1742774400000,0.7001,0.7001,0.7001,0.7001,0,1742860799999,0,0,0,0,True,0
FTM/USDC,1742860800000,0.7001,0.7001,0.7001,0.7001,0,1742947199999,0,0,0,0,True,0
FTM/USDC,1742947200000,0.7001,0.7001,0.7001,0.7001,0,1743033599999,0,0,0,0,True,0
FTM/USDC,1743033600000,0.7001,0.7001,0.7001,0.7001,0,1743119999999,0,0,0,0,True,0
FTM/USDC,1743120000000,0.7001,0.7001,0.7001,0.7001,0,1743206399999,0,0,0,0,True,0
FTM/USDC,1743206400000,0.7001,0.7001,0.7001,0.7001,0,1743292799999,0,0,0,0,True,0
FTM/USDC,1743292800000,0.7001,0.7001,0.7001,0.7001,0,1743379199999,0,0,0,0,True,0
FTM/USDC,1743379200000,0.7001,0.7001,0.7001,0.7001,0,1743465599999,0,0,0,0,True,0
FTM/USDC,1743465600000,0.7001,0.7001,0.7001,0.7001,0,1743551999999,0,0,0,0,True,0
FTM/USDC,1743552000000,0.7001,0.7001,0.7001,0.7001,0,1743638399999,0,0,0,0,True,0
FTM/USDC,1743638400000,0.7001,0.7001,0.7001,0.7001,0,1743724799999,0,0,0,0,True,0
FTM/USDC,1743724800000,0.7001,0.7001,0.7001,0.7001,0,1743811199999,0,0,0,0,True,0
FTM/USDC,1743811200000,0.7001,0.7001,0.7001,0.7001,0,1743897599999,0,0,0,0,True,0
FTM/USDC,1743897600000,0.7001,0.7001,0.7001,0.7001,0,1743983999999,0,0,0,0,True,0
FTM/USDC,1743984000000,0.7001,0.7001,0.7001,0.7001,0,1744070399999,0,0,0,0,True,0
FTM/USDC,1744070400000,0.7001,0.7001,0.7001,0.7001,0,1744156799999,0,0,0,0,True,0
FTM/USDC,1744156800000,0.7001,0.7001,0.7001,0.7001,0,1744243199999,0,0,0,0,False,0
MMS/ETH,1742428800000,0.01223,0.01223,0.01223,0.01223,0,1742515199999,0,0,0,0,True,0
MMS/ETH,1742515200000,0.01223,0.01223,0.01223,0.01223,0,1742601599999,0,0,0,0,True,0
MMS/ETH,1742601600000,0.01223,0.01223,0.01223,0.01223,0,1742687999999,0,0,0,0,True,0
MMS/ETH,1742688000000,0.01223,0.01223,0.01223,0.01223,0,1742774399999,0,0,0,0,True,0
MMS/ETH,1742774400000,0.01223,0.01223,0.01223,0.01223,0,1742860799999,0,0,0,0,True,0
MMS/ETH,1742860800000,0.01223,0.01223,0.01223,0.01223,0,1742947199999,0,0,0,0,True,0
MMS/ETH,1742947200000,0.01223,0.01223,0.01223,0.01223,0,1743033599999,0,0,0,0,True,0
MMS/ETH,1743033600000,0.01223,0.01223,0.01223,0.01223,0,1743119999999,0,0,0,0,True,0
MMS/ETH,1743120000000,0.01223,0.01223,0.01223,0.01223,0,1743206399999,0,0,0,0,True,0
MMS/ETH,1743206400000,0.01223,0.01223,0.01223,0.01223,0,1743292799999,0,0,0,0,True,0
MMS/ETH,1743292800000,0.01223,0.01223,0.01223,0.01223,0,1743379199999,0,0,0,0,True,0
MMS/ETH,1743379200000,0.01223,0.01223,0.01223,0.01223,0,1743465599999,0,0,0,0,True,0
MMS/ETH,1743465600000,0.01223,0.01223,0.01223,0.01223,0,1743551999999,0,0,0,0,True,0
MMS/ETH,1743552000000,0.01223,0.01223,0.01223,0.01223,0,1743638399999,0,0,0,0,True,0
MMS/ETH,1743638400000,0.01223,0.01223,0.01223,0.01223,0,1743724799999,0,0,0,0,True,0
MMS/ETH,1743724800000,0.01223,0.01223,0.01223,0.01223,0,1743811199999,0,0,0,0,True,0
MMS/ETH,1743811200000,0.01223,0.01223,0.01223,0.01223,0,1743897599999,0,0,0,0,True,0
MMS/ETH,1743897600000,0.01223,0.01223,0.01223,0.01223,0,1743983999999,0,0,0,0,True,0
MMS/ETH,1743984000000,0.01223,0.01223,0.01223,0.01223,0,1744070399999,0,0,0,0,True,0
MMS/ETH,1744070400000,0.01223,0.01223,0.01223,0.01223,0,1744156799999,0,0,0,0,True,0
MMS/ETH,1744156800000,0.01223,0.01223,0.01223,0.01223,0,1744243199999,0,0,0,0,False,0
BAL/USDC,1742428800000,1.977,1.977,1.977,1.977,0,1742515199999,0,0,0,0,True,0
BAL/USDC,1742515200000,1.977,1.977,1.977,1.977,0,1742601599999,0,0,0,0,True,0
BAL/USDC,1742601600000,1.977,1.977,1.977,1.977,0,1742687999999,0,0,0,0,True,0
BAL/USDC,1742688000000,1.977,1.977,1.977,1.977,0,1742774399999,0,0,0,0,True,0
BAL/USDC,1742774400000,1.977,1.977,1.977,1.977,0,1742860799999,0,0,0,0,True,0
BAL/USDC,1742860800000,1.977,1.977,1.977,1.977,0,1742947199999,0,0,0,0,True,0
BAL/USDC,1742947200000,1.977,1.977,1.977,1.977,0,1743033599999,0,0,0,0,True,0
BAL/USDC,1743033600000,1.977,1.977,1.977,1.977,0,1743119999999,0,0,0,0,True,0
BAL/USDC,1743120000000,1.977,1.977,1.977,1.977,0,1743206399999,0,0,0,0,True,0
BAL/USDC,1743206400000,1.977,1.977,1.977,1.977,0,1743292799999,0,0,0,0,True,0
BAL/USDC,1743292800000,1.977,1.977,1.977,1.977,0,1743379199999,0,0,0,0,True,0
BAL/USDC,1743379200000,1.977,1.977,1.977,1.977,0,1743465599999,0,0,0,0,True,0
BAL/USDC,1743465600000,1.977,1.977,1.977,1.977,0,1743551999999,0,0,0,0,True,0
BAL/USDC,1743552000000,1.977,1.977,1.977,1.977,0,1743638399999,0,0,0,0,True,0
BAL/USDC,1743638400000,1.977,1.977,1.977,1.977,0,1743724799999,0,0,0,0,True,0
BAL/USDC,1743724800000,1.977,1.977,1.977,1.977,0,1743811199999,0,0,0,0,True,0
BAL/USDC,1743811200000,1.977,1.977,1.977,1.977,0,1743897599999,0,0,0,0,True,0
BAL/USDC,1743897600000,1.977,1.977,1.977,1.977,0,1743983999999,0,0,0,0,True,0
BAL/USDC,1743984000000,1.977,1.977,1.977,1.977,0,1744070399999,0,0,0,0,True,0
BAL/USDC,1744070400000,1.977,1.977,1.977,1.977,0,1744156799999,0,0,0,0,True,0
BAL/USDC,1744156800000,1.977,1.977,1.977,1.977,0,1744243199999,0,0,0,0,False,0
RSS3/USDC,1742428800000,0.03251,0.03251,0.03251,0.03251,0,1742515199999,0,0,0,0,True,0
RSS3/USDC,1742515200000,0.03251,0.03251,0.03251,0.03251,0,1742601599999,0,0,0,0,True,0
RSS3/USDC,1742601600000,0.03251,0.03251,0.03251,0.03251,0,1742687999999,0,0,0,0,True,0
RSS3/USDC,1742688000000,0.03251,0.03251,0.03251,0.03251,0,1742774399999,0,0,0,0,True,0
RSS3/USDC,1742774400000,0.03251,0.03251,0.03251,0.03251,0,1742860799999,0,0,0,0,True,0
RSS3/USDC,1742860800000,0.03251,0.03251,0.03251,0.03251,0,1742947199999,0,0,0,0,True,0
RSS3/USDC,1742947200000,0.03251,0.03251,0.03251,0.03251,0,1743033599999,0,0,0,0,True,0
RSS3/USDC,1743033600000,0.03251,0.03251,0.03251,0.03251,0,1743119999999,0,0,0,0,True,0
RSS3/USDC,1743120000000,0.03251,0.03251,0.03251,0.03251,0,1743206399999,0,0,0,0,True,0
RSS3/USDC,1743206400000,0.03251,0.03251,0.03251,0.03251,0,1743292799999,0,0,0,0,True,0
RSS3/USDC,1743292800000,0.03251,0.03251,0.03251,0.03251,0,1743379199999,0,0,0,0,True,0
RSS3/USDC,1743379200000,0.03251,0.03251,0.03251,0.03251,0,1743465599999,0,0,0,0,True,0
RSS3/USDC,1743465600000,0.03251,0.03251,0.03251,0.03251,0,1743551999999,0,0,0,0,True,0
RSS3/USDC,1743552000000,0.03251,0.03251,0.03251,0.03251,0,1743638399999,0,0,0,0,True,0
RSS3/USDC,1743638400000,0.03251,0.03251,0.03251,0.03251,0,1743724799999,0,0,0,0,True,0
RSS3/USDC,1743724800000,0.03251,0.03251,0.03251,0.03251,0,1743811199999,0,0,0,0,True,0
RSS3/USDC,1743811200000,0.03251,0.03251,0.03251,0.03251,0,1743897599999,0,0,0,0,True,0
RSS3/USDC,1743897600000,0.03251,0.03251,0.03251,0.03251,0,1743983999999,0,0,0,0,True,0
RSS3/USDC,1743984000000,0.03251,0.03251,0.03251,0.03251,0,1744070399999,0,0,0,0,True,0
RSS3/USDC,1744070400000,0.03251,0.03251,0.03251,0.03251,0,1744156799999,0,0,0,0,True,0
RSS3/USDC,1744156800000,0.03251,0.03251,0.03251,0.03251,0,1744243199999,0,0,0,0,False,0
LRC/USDC,1742428800000,0.1307,0.1307,0.1307,0.1307,0,1742515199999,0,0,0,0,True,0
LRC/USDC,1742515200000,0.1307,0.1307,0.1307,0.1307,0,1742601599999,0,0,0,0,True,0
LRC/USDC,1742601600000,0.1307,0.1307,0.1307,0.1307,0,1742687999999,0,0,0,0,True,0
LRC/USDC,1742688000000,0.1307,0.1307,0.1307,0.1307,0,1742774399999,0,0,0,0,True,0
LRC/USDC,1742774400000,0.1307,0.1307,0.1307,0.1307,0,1742860799999,0,0,0,0,True,0
LRC/USDC,1742860800000,0.1307,0.1307,0.1307,0.1307,0,1742947199999,0,0,0,0,True,0
LRC/USDC,1742947200000,0.1307,0.1307,0.1307,0.1307,0,1743033599999,0,0,0,0,True,0
LRC/USDC,1743033600000,0.1307,0.1307,0.1307,0.1307,0,1743119999999,0,0,0,0,True,0
LRC/USDC,1743120000000,0.1307,0.1307,0.1307,0.1307,0,1743206399999,0,0,0,0,True,0
LRC/USDC,1743206400000,0.1307,0.1307,0.1307,0.1307,0,1743292799999,0,0,0,0,True,0
LRC/USDC,1743292800000,0.1307,0.1307,0.1307,0.1307,0,1743379199999,0,0,0,0,True,0
LRC/USDC,1743379200000,0.1307,0.1307,0.1307,0.1307,0,1743465599999,0,0,0,0,True,0
LRC/USDC,1743465600000,0.1307,0.1307,0.1307,0.1307,0,1743551999999,0,0,0,0,True,0
LRC/USDC,1743552000000,0.1307,0.1307,0.1307,0.1307,0,1743638399999,0,0,0,0,True,0
LRC/USDC,1743638400000,0.1307,0.1307,0.1307,0.1307,0,1743724799999,0,0,0,0,True,0
LRC/USDC,1743724800000,0.1307,0.1307,0.1307,0.1307,0,1743811199999,0,0,0,0,True,0
LRC/USDC,1743811200000,0.1307,0.1307,0.1307,0.1307,0,1743897599999,0,0,0,0,True,0
LRC/USDC,1743897600000,0.1307,0.1307,0.1307,0.1307,0,1743983999999,0,0,0,0,True,0
LRC/USDC,1743984000000,0.1307,0.1307,0.1307,0.1307,0,1744070399999,0,0,0,0,True,0
LRC/USDC,1744070400000,0.1307,0.1307,0.1307,0.1307,0,1744156799999,0,0,0,0,True,0
LRC/USDC,1744156800000,0.1307,0.1307,0.1307,0.1307,0,1744243199999,0,0,0,0,False,0
DEGEN/USDC,1742428800000,0.1,0.1,0.1,0.1,0,1742515199999,0,0,0,0,True,0
DEGEN/USDC,1742515200000,0.1,0.1,0.1,0.1,0,1742601599999,0,0,0,0,True,0
DEGEN/USDC,1742601600000,0.1,0.1,0.1,0.1,0,1742687999999,0,0,0,0,True,0
DEGEN/USDC,1742688000000,0.1,0.1,0.1,0.1,0,1742774399999,0,0,0,0,True,0
DEGEN/USDC,1742774400000,0.1,0.1,0.1,0.1,0,1742860799999,0,0,0,0,True,0
DEGEN/USDC,1742860800000,0.1,0.1,0.1,0.1,0,1742947199999,0,0,0,0,True,0
DEGEN/USDC,1742947200000,0.1,0.1,0.1,0.1,0,1743033599999,0,0,0,0,True,0
DEGEN/USDC,1743033600000,0.1,0.1,0.1,0.1,0,1743119999999,0,0,0,0,True,0
DEGEN/USDC,1743120000000,0.1,0.1,0.1,0.1,0,1743206399999,0,0,0,0,True,0
DEGEN/USDC,1743206400000,0.1,0.1,0.1,0.1,0,1743292799999,0,0,0,0,True,0
DEGEN/USDC,1743292800000,0.1,0.1,0.1,0.1,0,1743379199999,0,0,0,0,True,0
DEGEN/USDC,1743379200000,0.1,0.1,0.1,0.1,0,1743465599999,0,0,0,0,True,0
DEGEN/USDC,1743465600000,0.1,0.1,0.1,0.1,0,1743551999999,0,0,0,0,True,0
DEGEN/USDC,1743552000000,0.1,0.1,0.1,0.1,0,1743638399999,0,0,0,0,True,0
DEGEN/USDC,1743638400000,0.1,0.1,0.1,0.1,0,1743724799999,0,0,0,0,True,0
DEGEN/USDC,1743724800000,0.1,0.1,0.1,0.1,0,1743811199999,0,0,0,0,True,0
DEGEN/USDC,1743811200000,0.1,0.1,0.1,0.1,0,1743897599999,0,0,0,0,True,0
DEGEN/USDC,1743897600000,0.1,0.1,0.1,0.1,0,1743983999999,0,0,0,0,True,0
DEGEN/USDC,1743984000000,0.1,0.1,0.1,0.1,0,1744070399999,0,0,0,0,True,0
DEGEN/USDC,1744070400000,0.1,0.1,0.1,0.1,0,1744156799999,0,0,0,0,True,0
DEGEN/USDC,1744156800000,0.1,0.1,0.1,0.1,0,1744243199999,0,0,0,0,False,0
LINK/USDC,1742428800000,15.04,15.17,14.1,14.23,67913.81828,1742515199999,4688.8839,7390,4688.8839,67913.81828,True,15.077
LINK/USDC,1742515200000,14.23,14.39,13.84,13.97,54950.59918,1742601599999,3902.9544,6054,3902.9544,54950.59918,True,14.239
LINK/USDC,1742601600000,13.97,14.5,13.95,14.25,30894.70596,1742687999999,2172.3611,3335,2172.3611,30894.70596,True,14.002
LINK/USDC,1742688000000,14.25,14.5,14.22,14.47,40610.92176,1742774399999,2827.6596,4269,2827.6596,40610.92176,True,14.26
LINK/USDC,1742774400000,14.47,15.4,14.17,15.14,78149.457907,1742860799999,5223.7482,8013,5223.7482,78149.457907,True,14.505
LINK/USDC,1742860800000,15.14,15.61,14.88,15.45,76550.56145,1742947199999,4991.8855,7897,4991.8855,76550.56145,True,15.158
LINK/USDC,1742947200000,15.45,16,14.96,15.26,82947.99293,1743033599999,5362.0237,8141,5362.0237,82947.99293,True,15.476
LINK/USDC,1743033600000,15.26,15.8,15.19,15.53,79701.88597,1743119999999,5122.2877,8066,5122.2877,79701.88597,True,15.306
LINK/USDC,1743120000000,15.53,15.59,14.02,14.26,83404.85829,1743206399999,5728.3684,8296,5728.3684,83404.85829,True,15.473
LINK/USDC,1743206400000,14.26,14.42,13.39,13.56,70021.51775,1743292799999,5082.4961,7294,5082.4961,70021.51775,True,14.34
LINK/USDC,1743292800000,13.56,13.87,13.21,13.42,68825.74317,1743379199999,5087.4628,6196,5087.4628,68825.74317,True,13.527
LINK/USDC,1743379200000,13.42,13.72,12.98,13.52,99278.33551,1743465599999,7419.4421,11093,7419.4421,99278.33551,True,13.403
LINK/USDC,1743465600000,13.52,14.4,13.51,14.05,63050.56516,1743551999999,4505.4335,8193,4505.4335,63050.56516,True,13.563
LINK/USDC,1743552000000,14.05,14.4,12.83,12.91,122619.253231,1743638399999,8938.5591,15066,8938.5591,122619.253231,True,13.995
LINK/USDC,1743638400000,12.91,13.31,12.32,12.91,78010.03165,1743724799999,6107.9396,10598,6107.9396,78010.03165,True,12.95
LINK/USDC,1743724800000,12.91,13.2,12.37,12.95,100399.643714,1743811199999,7856.5416,13923,7856.5416,100399.643714,True,12.908
LINK/USDC,1743811200000,12.95,13.06,12.59,12.86,23654.8893,1743897599999,1847.7179,3393,1847.7179,23654.8893,True,12.956
LINK/USDC,1743897600000,12.86,12.96,11.18,11.3,70487.72273,1743983999999,5943.3079,9995,5943.3079,70487.72273,True,12.837
LINK/USDC,1743984000000,11.3,11.89,10.12,11.46,213208.82003,1744070399999,19257.1011,29402,19257.1011,213208.82003,True,11.272
LINK/USDC,1744070400000,11.46,11.89,10.79,10.94,90619.57419,1744156799999,7937.8539,13067,7937.8539,90619.57419,True,11.466
LINK/USDC,1744156800000,10.94,11.51,10.46,11.35,76021.97989,1744243199999,6849.8662,10762,6849.8662,76021.97989,False,10.883
DODO/USDC,1742428800000,0.0761,0.0762,0.0733,0.074,5092.62781,1742515199999,68321.1,954,68321.1,5092.62781,True,0.074518
DODO/USDC,1742515200000,0.074,0.0755,0.0727,0.074,5427.90905,1742601599999,73484,1034,73484,5427.90905,True,0.073867
DODO/USDC,1742601600000,0.074,0.0769,0.074,0.075,3585.55966,1742687999999,47368.3,650,47368.3,3585.55966,True,0.075707
DODO/USDC,1742688000000,0.075,0.0756,0.0724,0.0746,3558.97388,1742774399999,47819.3,628,47819.3,3558.97388,True,0.074419
DODO/USDC,1742774400000,0.0746,0.0806,0.0736,0.0785,5548.69882,1742860799999,71902.7,1052,71902.7,5548.69882,True,0.077197
DODO/USDC,1742860800000,0.0785,0.0794,0.0764,0.0782,7829.42103,1742947199999,100072.8,1499,100072.8,7829.42103,True,0.078221
DODO/USDC,1742947200000,0.0782,0.0798,0.0758,0.0769,6027.93775,1743033599999,77724.1,1146,77724.1,6027.93775,True,0.077558
DODO/USDC,1743033600000,0.0769,0.0789,0.0754,0.0766,8437.7255,1743119999999,109395,1602,109395,8437.7255,True,0.077198
DODO/USDC,1743120000000,0.0766,0.077,0.0687,0.0704,9386.69046,1743206399999,131473.5,1794,131473.5,9386.69046,True,0.071454
DODO/USDC,1743206400000,0.0704,0.0707,0.0627,0.0638,10069.29337,1743292799999,151530.7,1922,151530.7,10069.29337,True,0.066578
DODO/USDC,1743292800000,0.0638,0.0658,0.0629,0.0647,6874.40032,1743379199999,106295.4,1303,106295.4,6874.40032,True,0.064659
DODO/USDC,1743379200000,0.0647,0.0656,0.063,0.0641,12339.10882,1743465599999,191422,2346,191422,12339.10882,True,0.06445
DODO/USDC,1743465600000,0.0641,0.0675,0.064,0.0648,7103.93076,1743551999999,108343.7,1341,108343.7,7103.93076,True,0.065581
DODO/USDC,1743552000000,0.0648,0.0648,0.0575,0.0579,12547.8529,1743638399999,203151.9,2400,203151.9,12547.8529,True,0.061806
DODO/USDC,1743638400000,0.0579,0.0599,0.0524,0.0555,9835.10401,1743724799999,176979.2,1871,176979.2,9835.10401,True,0.055675
DODO/USDC,1743724800000,0.0555,0.0561,0.0535,0.0548,9530.04414,1743811199999,173530.4,1785,173530.4,9530.04414,True,0.054904
DODO/USDC,1743811200000,0.0548,0.0559,0.0537,0.055,2799.68835,1743897599999,51021.4,458,51021.4,2799.68835,True,0.054902
DODO/USDC,1743897600000,0.055,0.0557,0.0472,0.0484,7210.02336,1743983999999,142872.8,1322,142872.8,7210.02336,True,0.050406
DODO/USDC,1743984000000,0.0484,0.0515,0.0434,0.0489,16469.37909,1744070399999,344173.2,3135,344173.2,16469.37909,True,0.047784
DODO/USDC,1744070400000,0.0489,0.051,0.046,0.0462,7271.87347,1744156799999,151191.4,1380,151191.4,7271.87347,True,0.048122
DODO/USDC,1744156800000,0.0462,0.048,0.0443,0.0473,7283.46732,1744243199999,156035.2,1391,156035.2,7283.46732,False,0.046724
ZUZALU/USDC,1742428800000,0.004025,0.004025,0.004025,0.004025,0,1742515199999,0,0,0,0,True,0
ZUZALU/USDC,1742515200000,0.004025,0.004025,0.004025,0.004025,0,1742601599999,0,0,0,0,True,0
ZUZALU/USDC,1742601600000,0.004025,0.004025,0.004025,0.004025,0,1742687999999,0,0,0,0,True,0
ZUZALU/USDC,1742688000000,0.004025,0.004025,0.004025,0.004025,0,1742774399999,0,0,0,0,True,0
ZUZALU/USDC,1742774400000,0.004025,0.004025,0.004025,0.004025,0,1742860799999,0,0,0,0,True,0
ZUZALU/USDC,1742860800000,0.004025,0.004025,0.004025,0.004025,0,1742947199999,0,0,0,0,True,0
ZUZALU/USDC,1742947200000,0.004025,0.004025,0.004025,0.004025,0,1743033599999,0,0,0,0,True,0
ZUZALU/USDC,1743033600000,0.004025,0.004025,0.004025,0.004025,0,1743119999999,0,0,0,0,True,0
ZUZALU/USDC,1743120000000,0.004025,0.004025,0.004025,0.004025,0,1743206399999,0,0,0,0,True,0
ZUZALU/USDC,1743206400000,0.004025,0.004025,0.004025,0.004025,0,1743292799999,0,0,0,0,True,0
ZUZALU/USDC,1743292800000,0.004025,0.004025,0.004025,0.004025,0,1743379199999,0,0,0,0,True,0
ZUZALU/USDC,1743379200000,0.004025,0.004025,0.004025,0.004025,0,1743465599999,0,0,0,0,True,0
ZUZALU/USDC,1743465600000,0.004025,0.004025,0.004025,0.004025,0,1743551999999,0,0,0,0,True,0
ZUZALU/USDC,1743552000000,0.004025,0.004025,0.004025,0.004025,0,1743638399999,0,0,0,0,True,0
ZUZALU/USDC,1743638400000,0.004025,0.004025,0.004025,0.004025,0,1743724799999,0,0,0,0,True,0
ZUZALU/USDC,1743724800000,0.004025,0.004025,0.004025,0.004025,0,1743811199999,0,0,0,0,True,0
ZUZALU/USDC,1743811200000,0.004025,0.004025,0.004025,0.004025,0,1743897599999,0,0,0,0,True,0
ZUZALU/USDC,1743897600000,0.004025,0.004025,0.004025,0.004025,0,1743983999999,0,0,0,0,True,0
ZUZALU/USDC,1743984000000,0.004025,0.004025,0.004025,0.004025,0,1744070399999,0,0,0,0,True,0
ZUZALU/USDC,1744070400000,0.004025,0.004025,0.004025,0.004025,0,1744156799999,0,0,0,0,True,0
