pair,date,open,high,low,close,volume,close_time,quote_volume,trades
FXS/USDC,2025-03-14,1.777,1.777,1.777,1.777,0.0,2025-03-14 23:59:59.999,0.0,0
W/USDC,2025-03-14,0.1651,0.1651,0.1651,0.1651,0.0,2025-03-14 23:59:59.999,0.0,0
AGIX/USDC,2025-03-14,0.9077,0.9077,0.9077,0.9077,0.0,2025-03-14 23:59:59.999,0.0,0
OMNI/USDC,2025-03-14,5.14,5.14,5.14,5.14,0.0,2025-03-14 23:59:59.999,0.0,0
LBS/USDT,2025-03-14,10000000.0,10000000.0,10000000.0,10000000.0,0.0,2025-03-14 23:59:59.999,0.0,0
STORJ/USDC,2025-03-14,0.38,0.38,0.38,0.38,0.0,2025-03-14 23:59:59.999,0.0,0
WIF/USDC,2025-03-14,0.471,0.529,0.47,0.52,19439.07068,2025-03-14 23:59:59.999,39071.8,3757
AEVO/USDC,2025-03-14,0.1651,0.1651,0.1651,0.1651,0.0,2025-03-14 23:59:59.999,0.0,0
ACH/USDC,2025-03-14,0.03432,0.03432,0.03432,0.03432,0.0,2025-03-14 23:59:59.999,0.0,0
DYDX/USDC,2025-03-14,0.6131,0.6344,0.6076,0.6282,125468.614981,2025-03-14 23:59:59.999,203062.269,26462
CQT/USDC,2025-03-14,0.25,0.25,0.25,0.25,0.0,2025-03-14 23:59:59.999,0.0,0
STMX/USDC,2025-03-14,0.004283,0.004283,0.004283,0.004283,0.0,2025-03-14 23:59:59.999,0.0,0
BICO/USDC,2025-03-14,0.1818,0.1818,0.1818,0.1818,0.0,2025-03-14 23:59:59.999,0.0,0
CRV/USDC,2025-03-14,0.3943,0.4182,0.3923,0.4118,93453.583516,2025-03-14 23:59:59.999,231317.79,18518
GNO/USDC,2025-03-14,184.7,184.7,184.7,184.7,0.0,2025-03-14 23:59:59.999,0.0,0
SUI/USDC,2025-03-14,2.163,2.387,2.16,2.337,132448.220859,2025-03-14 23:59:59.999,59296.485,12515
DORKY/USDC,2025-03-14,0.025,0.025,0.025,0.025,0.0,2025-03-14 23:59:59.999,0.0,0
BAT/USDC,2025-03-14,0.1759,0.1759,0.1759,0.1759,0.0,2025-03-14 23:59:59.999,0.0,0
MANA/USDC,2025-03-14,0.2648,0.2648,0.2648,0.2648,0.0,2025-03-14 23:59:59.999,0.0,0
$MUSK/ETH,2025-03-14,3.05e-06,3.05e-06,3.05e-06,3.05e-06,0.0,2025-03-14 23:59:59.999,0.0,0
STRK/USDC,2025-03-14,0.1703,0.1796,0.1692,0.1794,43739.280004,2025-03-14 23:59:59.999,250698.13,6251
ETH/USDT,2025-03-14,1865.4,1943.2,1862.3,1936.2,1065994.144156,2025-03-14 23:59:59.999,559.629937,41378
ETH/USDM,2025-03-14,1865.4,1942.8,1863.7,1936.6,191313.487249,2025-03-14 23:59:59.999,100.610359,13680
ETH/USDC,2025-03-14,1865.4,1943.2,1862.3,1936.1,1789732.423323,2025-03-14 23:59:59.999,941.022493,41199
ETH/WBTC,2025-03-14,0.02301,0.02317,0.02265,0.02288,0.09973469,2025-03-14 23:59:59.999,4.346472,1425
PIXEL/USDC,2025-03-14,0.0603,0.0603,0.0603,0.0603,0.0,2025-03-14 23:59:59.999,0.0,0
1INCH/USDC,2025-03-14,0.1949,0.2031,0.1944,0.2009,22940.44198,2025-03-14 23:59:59.999,115561.62,4383
MASK/USDC,2025-03-14,2.172,2.184,2.171,2.181,3303.32655,2025-03-14 23:59:59.999,1517.312,573
GLM/USDC,2025-03-14,0.3657,0.3657,0.3657,0.3657,0.0,2025-03-14 23:59:59.999,0.0,0
JASMY/USDC,2025-03-14,0.01291,0.01402,0.01284,0.01392,33530.69571,2025-03-14 23:59:59.999,2496309.9,6410
MORPHO/USDC,2025-03-14,1.273,1.323,1.262,1.3,13629.130143,2025-03-14 23:59:59.999,10554.251,2634
OGN/USDC,2025-03-14,0.08,0.08,0.08,0.08,0.0,2025-03-14 23:59:59.999,0.0,0
USDM/ETH,2025-03-14,1865.4,1942.8,1863.7,1936.6,191313.487249,2025-03-14 23:59:59.999,100.610359,13680
ONDO/USDC,2025-03-14,0.8287,0.8952,0.8211,0.8831,149931.508503,2025-03-14 23:59:59.999,175274.779,35294
USDM/USDC,2025-03-14,0.9999,0.9999,0.9999,0.9999,49995.0,2025-03-14 23:59:59.999,50000.0,4
USDM/USDT,2025-03-14,0.01078,0.01078,0.01078,0.01078,0.0,2025-03-14 23:59:59.999,0.0,0
NSTR/USDC,2025-03-14,0.102,0.102,0.102,0.102,0.0,2025-03-14 23:59:59.999,0.0,0
COMP/USDC,2025-03-14,40.13,41.71,39.96,41.71,31366.838315,2025-03-14 23:59:59.999,772.6602,6686
IMX/USDC,2025-03-14,0.68,0.68,0.68,0.68,0.0,2025-03-14 23:59:59.999,0.0,0
SHIB/USDC,2025-03-14,1.203e-05,1.285e-05,1.2e-05,1.266e-05,20853.81763,2025-03-14 23:59:59.999,1670571900.0,3970
L3/USDC,2025-03-14,0.1007,0.1007,0.1007,0.1007,0.0,2025-03-14 23:59:59.999,0.0,0
GMT/USDC,2025-03-14,0.0675,0.0675,0.0675,0.0675,0.0,2025-03-14 23:59:59.999,0.0,0
OCEAN/USDC,2025-03-14,0.9123,0.9123,0.9123,0.9123,0.0,2025-03-14 23:59:59.999,0.0,0
LQTY/USDC,2025-03-14,0.899,0.899,0.899,0.899,0.0,2025-03-14 23:59:59.999,0.0,0
Olda/USDT,2025-03-14,0.012,0.012,0.012,0.012,0.0,2025-03-14 23:59:59.999,0.0,0
PORTAL/USDC,2025-03-14,0.1374,0.1374,0.1374,0.1374,0.0,2025-03-14 23:59:59.999,0.0,0
MEME/USDC,2025-03-14,0.00405,0.00405,0.00405,0.00405,0.0,2025-03-14 23:59:59.999,0.0,0
ZK/USDC,2025-03-14,2.077,2.077,2.077,2.077,0.0,2025-03-14 23:59:59.999,0.0,0
T/USDC,2025-03-14,0.02147,0.02147,0.02147,0.02147,0.0,2025-03-14 23:59:59.999,0.0,0
PEPE/USDC,2025-03-14,6.71e-06,7.34e-06,6.7e-06,7.14e-06,35020.82449,2025-03-14 23:59:59.999,4984486000.0,6694
BRETT/USDC,2025-03-14,0.0426,0.0426,0.0426,0.0426,0.0,2025-03-14 23:59:59.999,0.0,0
ATH/USDC,2025-03-14,0.03602,0.03602,0.03602,0.03602,0.0,2025-03-14 23:59:59.999,0.0,0
ILV/USDC,2025-03-14,20.37,20.37,20.37,20.37,0.0,2025-03-14 23:59:59.999,0.0,0
Elon/USDT,2025-03-14,34.12,34.12,34.12,34.12,0.0,2025-03-14 23:59:59.999,0.0,0
POL/USDC,2025-03-14,0.219,0.219,0.219,0.219,0.0,2025-03-14 23:59:59.999,0.0,0
VEN/ETH,2025-03-14,5.655e-10,5.655e-10,5.655e-10,5.655e-10,0.0,2025-03-14 23:59:59.999,0.0,0
USDC/ETH,2025-03-14,1865.4,1943.2,1862.3,1936.1,1789732.423323,2025-03-14 23:59:59.999,941.022493,41199
USDC/USDT,2025-03-14,1.0,1.0,1.0,1.0,0.0,2025-03-14 23:59:59.999,0.0,0
LDO/USDC,2025-03-14,0.902,0.96,0.9,0.957,40218.162974,2025-03-14 23:59:59.999,43169.992,4392
LDO/ETH,2025-03-14,1.0,1.0,1.0,1.0,0.0,2025-03-14 23:59:59.999,0.0,0
ZRO/USDC,2025-03-14,1.618,1.618,1.618,1.618,0.0,2025-03-14 23:59:59.999,0.0,0
ARPA/USDC,2025-03-14,0.03583,0.03583,0.03583,0.03583,0.0,2025-03-14 23:59:59.999,0.0,0
USUAL/USDC,2025-03-14,0.1671,0.178,0.1667,0.1771,71607.55888,2025-03-14 23:59:59.999,416770.778,8974
ZEUS/ETH,2025-03-14,0.00034,0.00034,0.00034,0.00034,0.0,2025-03-14 23:59:59.999,0.0,0
ENJ/USDC,2025-03-14,0.3661,0.3661,0.3661,0.3661,0.0,2025-03-14 23:59:59.999,0.0,0
GAL/USDC,2025-03-14,4.054,4.054,4.054,4.054,0.0,2025-03-14 23:59:59.999,0.0,0
MKR/USDC,2025-03-14,1136.0,1196.0,1131.0,1196.0,12477.244397,2025-03-14 23:59:59.999,10.775042,2390
ARB/USDC,2025-03-14,0.344,0.3647,0.3427,0.3639,103113.289678,2025-03-14 23:59:59.999,292280.33,17435
BEAM/USDC,2025-03-14,0.0091,0.0091,0.0091,0.0091,0.0,2025-03-14 23:59:59.999,0.0,0
WKLAY/USDC,2025-03-14,0.1306,0.1306,0.1306,0.1306,0.0,2025-03-14 23:59:59.999,0.0,0
BIO/USDC,2025-03-14,0.1166,0.1166,0.1166,0.1166,0.0,2025-03-14 23:59:59.999,0.0,0
CELR/USDC,2025-03-14,0.01266,0.01266,0.01266,0.01266,0.0,2025-03-14 23:59:59.999,0.0,0
SEI/USDC,2025-03-14,0.1939,0.1939,0.1939,0.1939,0.0,2025-03-14 23:59:59.999,0.0,0
G/USDC,2025-03-14,0.01888,0.01888,0.01888,0.01888,0.0,2025-03-14 23:59:59.999,0.0,0
ZRC/USDC,2025-03-14,0.06332,0.06332,0.06332,0.06332,0.0,2025-03-14 23:59:59.999,0.0,0
MAGA/USDT,2025-03-14,134.1,134.1,134.1,134.1,0.0,2025-03-14 23:59:59.999,0.0,0
LYV/USDC,2025-03-14,0.1,0.1,0.1,0.1,0.0,2025-03-14 23:59:59.999,0.0,0
CELO/USDC,2025-03-14,0.4339,0.4339,0.4339,0.4339,0.0,2025-03-14 23:59:59.999,0.0,0
UNI/ETH,2025-03-14,0.0532,0.0532,0.0532,0.0532,0.0,2025-03-14 23:59:59.999,0.0,0
UNI/USDC,2025-03-14,5.894,6.111,5.838,6.106,357478.320491,2025-03-14 23:59:59.999,60259.222,35754
WAVAX/USDC,2025-03-14,24.11,24.11,24.11,24.11,0.0,2025-03-14 23:59:59.999,0.0,0
ARKM/USDC,2025-03-14,0.64,0.64,0.64,0.64,0.0,2025-03-14 23:59:59.999,0.0,0
ENS/ETH,2025-03-14,0.1,0.1,0.1,0.1,0.0,2025-03-14 23:59:59.999,0.0,0
ENS/USDC,2025-03-14,16.42,17.15,16.32,17.05,35538.28112,2025-03-14 23:59:59.999,2127.5463,6780
ETHFI/USDC,2025-03-14,0.666,0.71,0.662,0.708,8713.66916,2025-03-14 23:59:59.999,12698.64,1657
METIS/USDC,2025-03-14,25.2,25.2,25.2,25.2,0.0,2025-03-14 23:59:59.999,0.0,0
MAP/USDC,2025-03-14,0.0002734,0.0002734,0.0002734,0.0002734,0.0,2025-03-14 23:59:59.999,0.0,0
HIFI/USDC,2025-03-14,0.442,0.442,0.442,0.442,0.0,2025-03-14 23:59:59.999,0.0,0
BLUR/USDC,2025-03-14,0.1421,0.1421,0.1421,0.1421,0.0,2025-03-14 23:59:59.999,0.0,0
FRONT/USDC,2025-03-14,0.769,0.769,0.769,0.769,0.0,2025-03-14 23:59:59.999,0.0,0
SWELL/USDC,2025-03-14,0.01052,0.01093,0.0105,0.01085,4039.098124,2025-03-14 23:59:59.999,378612.1,766
REQ/USDC,2025-03-14,0.1002,0.1002,0.1002,0.1002,0.0,2025-03-14 23:59:59.999,0.0,0
API3/USDC,2025-03-14,0.884,0.884,0.884,0.884,0.0,2025-03-14 23:59:59.999,0.0,0
JUP/USDC,2025-03-14,0.7443,0.7443,0.7443,0.7443,0.0,2025-03-14 23:59:59.999,0.0,0
RDNT/USDC,2025-03-14,0.0326,0.0326,0.0326,0.0326,0.0,2025-03-14 23:59:59.999,0.0,0
DG/ETH,2025-03-14,4.424e-05,4.424e-05,4.424e-05,4.424e-05,0.0,2025-03-14 23:59:59.999,0.0,0
DG/USDT,2025-03-14,0.08,0.08,0.08,0.08,0.0,2025-03-14 23:59:59.999,0.0,0
DG/USDM,2025-03-14,0.1398,0.1398,0.1398,0.1398,0.0,2025-03-14 23:59:59.999,0.0,0
DG/USDC,2025-03-14,0.0808,0.08179,0.0808,0.08179,2011.967938,2025-03-14 23:59:59.999,24720.5,18
RARE/USDC,2025-03-14,0.0688,0.0688,0.0688,0.0688,0.0,2025-03-14 23:59:59.999,0.0,0
RSR/USDC,2025-03-14,0.008297,0.008297,0.008297,0.008297,0.0,2025-03-14 23:59:59.999,0.0,0
MAV/USDC,2025-03-14,0.0903,0.0903,0.0903,0.0903,0.0,2025-03-14 23:59:59.999,0.0,0
LPT/USDC,2025-03-14,7.179,7.179,7.179,7.179,0.0,2025-03-14 23:59:59.999,0.0,0
REZ/USDC,2025-03-14,0.01582,0.01582,0.01582,0.01582,0.0,2025-03-14 23:59:59.999,0.0,0
COW/USDC,2025-03-14,0.2721,0.2978,0.2703,0.2958,22297.233534,2025-03-14 23:59:59.999,78839.15,4506
USDT/ETH,2025-03-14,1865.4,1943.2,1862.3,1936.0,1066040.844156,2025-03-14 23:59:59.999,559.654059,41380
USDT/USDC,2025-03-14,1.0,1.0,1.0,1.0,0.0,2025-03-14 23:59:59.999,0.0,0
NEIRO/USDC,2025-03-14,0.02019,0.02019,0.02019,0.02019,0.0,2025-03-14 23:59:59.999,0.0,0
PHA/USDC,2025-03-14,0.1163,0.1242,0.1158,0.1237,18172.658496,2025-03-14 23:59:59.999,151197.88,3479
CHR/USDC,2025-03-14,0.1314,0.1314,0.1314,0.1314,0.0,2025-03-14 23:59:59.999,0.0,0
SFP/USDC,2025-03-14,0.6404,0.6404,0.6404,0.6404,0.0,2025-03-14 23:59:59.999,0.0,0
UMA/USDC,2025-03-14,1.569,1.569,1.569,1.569,0.0,2025-03-14 23:59:59.999,0.0,0
SOL/USDC,2025-03-14,123.4,133.7,123.1,133.0,52546.10261,2025-03-14 23:59:59.999,410.09545,7498
SOL/USDT,2025-03-14,19861.2,19861.2,19861.2,19861.2,0.0,2025-03-14 23:59:59.999,0.0,0
KNC/USDC,2025-03-14,0.4194,0.4194,0.4194,0.4194,0.0,2025-03-14 23:59:59.999,0.0,0
TFC/ETH,2025-03-14,0.001123,0.001123,0.001123,0.001123,0.0,2025-03-14 23:59:59.999,0.0,0
COTI/USDC,2025-03-14,0.08498,0.08498,0.08498,0.08498,0.0,2025-03-14 23:59:59.999,0.0,0
ENA/USDC,2025-03-14,0.3394,0.3664,0.3341,0.3602,215668.633724,2025-03-14 23:59:59.999,619721.55,19841
AIB/ETH,2025-03-14,1e-05,1e-05,1e-05,1e-05,0.0,2025-03-14 23:59:59.999,0.0,0
ZRX/USDC,2025-03-14,0.2421,0.2561,0.2404,0.2546,35219.53723,2025-03-14 23:59:59.999,141635.02,5147
WBTC/ETH,2025-03-14,0.02301,0.02317,0.02265,0.02288,0.09973469,2025-03-14 23:59:59.999,4.346472,1425
WBTC/USDC,2025-03-14,81132.7,85334.9,80832.9,84709.0,274880.877133,2025-03-14 23:59:59.999,3.31286957,70101
SKL/USDC,2025-03-14,0.03448,0.03448,0.03448,0.03448,0.0,2025-03-14 23:59:59.999,0.0,0
PYTH/USDC,2025-03-14,0.1413,0.1514,0.1407,0.1505,17746.663,2025-03-14 23:59:59.999,121605.49,3413
AUCTION/USDC,2025-03-14,14.2,14.2,14.2,14.2,0.0,2025-03-14 23:59:59.999,0.0,0
APE/USDC,2025-03-14,0.482,0.482,0.482,0.482,0.0,2025-03-14 23:59:59.999,0.0,0
ID/USDC,2025-03-14,0.3639,0.3639,0.3639,0.3639,0.0,2025-03-14 23:59:59.999,0.0,0
AAVE/USDC,2025-03-14,162.9,175.3,162.2,174.9,42973.37443,2025-03-14 23:59:59.999,255.77161,8193
BAND/USDC,2025-03-14,1.026,1.026,1.026,1.026,0.0,2025-03-14 23:59:59.999,0.0,0
LOOKS/USDC,2025-03-14,0.0167,0.0167,0.0167,0.0167,0.0,2025-03-14 23:59:59.999,0.0,0
GTC/USDC,2025-03-14,0.46,0.46,0.46,0.46,0.0,2025-03-14 23:59:59.999,0.0,0
IOTX/USDC,2025-03-14,0.05095,0.05095,0.05095,0.05095,0.0,2025-03-14 23:59:59.999,0.0,0
Sailor/USDT,2025-03-14,3.2e-06,3.2e-06,3.2e-06,3.2e-06,0.0,2025-03-14 23:59:59.999,0.0,0
STG/USDC,2025-03-14,0.2601,0.2601,0.2601,0.2601,0.0,2025-03-14 23:59:59.999,0.0,0
EIGEN/USDT,2025-03-14,50.13,50.13,50.13,50.13,0.0,2025-03-14 23:59:59.999,0.0,0
WBNB/USDC,2025-03-14,649.7,649.7,649.7,649.7,0.0,2025-03-14 23:59:59.999,0.0,0
EIGEN/USDC,2025-03-14,1.069,1.152,1.063,1.146,72083.66662,2025-03-14 23:59:59.999,64580.191,10278
OP/USDC,2025-03-14,1.139,1.139,1.139,1.139,0.0,2025-03-14 23:59:59.999,0.0,0
GRT/ETH,2025-03-14,0.236,0.236,0.236,0.236,0.0,2025-03-14 23:59:59.999,0.0,0
GRT/USDM,2025-03-14,0.261,0.261,0.261,0.261,0.0,2025-03-14 23:59:59.999,0.0,0
GRT/USDC,2025-03-14,0.0892,0.096,0.0889,0.095,20174.136981,2025-03-14 23:59:59.999,218399.5,3851
SYN/USDC,2025-03-14,0.3533,0.3533,0.3533,0.3533,0.0,2025-03-14 23:59:59.999,0.0,0
SNT/USDC,2025-03-14,0.0311,0.0311,0.0311,0.0311,0.0,2025-03-14 23:59:59.999,0.0,0
MATIC/USDC,2025-03-14,102.3,102.3,102.3,102.3,0.0,2025-03-14 23:59:59.999,0.0,0
RNDR/USDC,2025-03-14,9.74,9.74,9.74,9.74,0.0,2025-03-14 23:59:59.999,0.0,0
SUSHI/USDC,2025-03-14,0.854,0.854,0.854,0.854,0.0,2025-03-14 23:59:59.999,0.0,0
YGG/USDC,2025-03-14,0.2597,0.2597,0.2597,0.2597,0.0,2025-03-14 23:59:59.999,0.0,0
ALT/USDC,2025-03-14,0.04435,0.04435,0.04435,0.04435,0.0,2025-03-14 23:59:59.999,0.0,0
SNX/USDC,2025-03-14,0.774,0.774,0.774,0.774,0.0,2025-03-14 23:59:59.999,0.0,0
NAP/USDT,2025-03-14,100.0,100.0,100.0,100.0,0.0,2025-03-14 23:59:59.999,0.0,0
GALA/USDC,2025-03-14,0.02218,0.02218,0.02218,0.02218,0.0,2025-03-14 23:59:59.999,0.0,0
NEAR/USDC,2025-03-14,2.574,2.717,2.555,2.67,134327.069332,2025-03-14 23:59:59.999,50704.323,17340
PUFFER/USDC,2025-03-14,0.2153,0.2229,0.2114,0.2184,9791.553576,2025-03-14 23:59:59.999,45119.63,1674
DAI/USDT,2025-03-14,101.3,101.3,101.3,101.3,0.0,2025-03-14 23:59:59.999,0.0,0
DAI/USDC,2025-03-14,95.8,95.8,95.8,95.8,0.0,2025-03-14 23:59:59.999,0.0,0
TRB/USDC,2025-03-14,35.39,35.39,35.39,35.39,0.0,2025-03-14 23:59:59.999,0.0,0
WOO/USDC,2025-03-14,0.0825,0.0825,0.0825,0.0825,0.0,2025-03-14 23:59:59.999,0.0,0
WLD/USDC,2025-03-14,0.841,0.886,0.836,0.886,18595.56951,2025-03-14 23:59:59.999,21725.318,3550
HOT/USDC,2025-03-14,0.001647,0.001647,0.001647,0.001647,0.0,2025-03-14 23:59:59.999,0.0,0
Illiterate/ETH,2025-03-14,5e-06,5e-06,5e-06,5e-06,0.0,2025-03-14 23:59:59.999,0.0,0
ALGO/USDC,2025-03-14,0.2789,0.2789,0.2789,0.2789,0.0,2025-03-14 23:59:59.999,0.0,0
FLOKI/USDC,2025-03-14,9.356e-05,9.356e-05,9.356e-05,9.356e-05,0.0,2025-03-14 23:59:59.999,0.0,0
INJ/USDC,2025-03-14,9.22,9.22,9.22,9.22,0.0,2025-03-14 23:59:59.999,0.0,0
RING/USDC,2025-03-14,0.001982,0.001982,0.001982,0.001982,0.0,2025-03-14 23:59:59.999,0.0,0
AXL/USDC,2025-03-14,0.3644,0.3795,0.3611,0.3759,39762.54798,2025-03-14 23:59:59.999,107810.1,8428
DUSK/USDC,2025-03-14,0.1339,0.1339,0.1339,0.1339,0.0,2025-03-14 23:59:59.999,0.0,0
FET/USDC,2025-03-14,0.397,0.397,0.397,0.397,0.0,2025-03-14 23:59:59.999,0.0,0
CVX/USDC,2025-03-14,2.741,2.741,2.741,2.741,0.0,2025-03-14 23:59:59.999,0.0,0
PEOPLE/USDC,2025-03-14,0.01531,0.01632,0.01522,0.01606,45165.735565,2025-03-14 23:59:59.999,2883081.4,8596
NKN/USDC,2025-03-14,0.0659,0.0659,0.0659,0.0659,0.0,2025-03-14 23:59:59.999,0.0,0
RPL/USDC,2025-03-14,5.12,5.355,5.086,5.314,18849.379662,2025-03-14 23:59:59.999,3636.758,5048
LINA/USDC,2025-03-14,0.002691,0.002691,0.002691,0.002691,0.0,2025-03-14 23:59:59.999,0.0,0
SUPER/USDC,2025-03-14,0.6586,0.6586,0.6586,0.6586,0.0,2025-03-14 23:59:59.999,0.0,0
ACX/USDC,2025-03-14,0.2327,0.2758,0.2319,0.2604,63188.268965,2025-03-14 23:59:59.999,251584.96,9483
