pair,0,1,2,3,4,5,6,7,8,9,10,11,12
MMS/ETH,1740787200000,0.01223,0.01223,0.01223,0.01223,0,1740873599999,0,0,0,0,True,0
MMS/ETH,1740873600000,0.01223,0.01223,0.01223,0.01223,0,1740959999999,0,0,0,0,True,0
MMS/ETH,1740960000000,0.01223,0.01223,0.01223,0.01223,0,1741046399999,0,0,0,0,True,0
MMS/ETH,1741046400000,0.01223,0.01223,0.01223,0.01223,0,1741132799999,0,0,0,0,True,0
FTM/USDC,1740614400000,0.7001,0.7001,0.7001,0.7001,0,1740700799999,0,0,0,0,True,0
FTM/USDC,1740700800000,0.7001,0.7001,0.7001,0.7001,0,1740787199999,0,0,0,0,True,0
FTM/USDC,1740787200000,0.7001,0.7001,0.7001,0.7001,0,1740873599999,0,0,0,0,True,0
FTM/USDC,1740873600000,0.7001,0.7001,0.7001,0.7001,0,1740959999999,0,0,0,0,True,0
FTM/USDC,1740960000000,0.7001,0.7001,0.7001,0.7001,0,1741046399999,0,0,0,0,True,0
FTM/USDC,1741046400000,0.7001,0.7001,0.7001,0.7001,0,1741132799999,0,0,0,0,True,0
CHZ/USDC,1740614400000,0.053,0.053,0.053,0.053,0,1740700799999,0,0,0,0,True,0
CHZ/USDC,1740700800000,0.053,0.053,0.053,0.053,0,1740787199999,0,0,0,0,True,0
CHZ/USDC,1740787200000,0.053,0.053,0.053,0.053,0,1740873599999,0,0,0,0,True,0
CHZ/USDC,1740873600000,0.053,0.053,0.053,0.053,0,1740959999999,0,0,0,0,True,0
CHZ/USDC,1740960000000,0.053,0.053,0.053,0.053,0,1741046399999,0,0,0,0,True,0
CHZ/USDC,1741046400000,0.053,0.053,0.053,0.053,0,1741132799999,0,0,0,0,True,0
RSS3/USDC,1740614400000,0.05655,0.0658,0.05645,0.05878,19693.045215,1740700799999,330877.1,4919,330877.1,19693.045215,True,0.059867
RSS3/USDC,1740700800000,0.05878,0.05877,0.05318,0.05324,3856.259191,1740787199999,70289.1,1957,70289.1,3856.259191,True,0.054921
RSS3/USDC,1740787200000,0.05324,0.05324,0.05324,0.05324,0,1740873599999,0,0,0,0,True,0
RSS3/USDC,1740873600000,0.05324,0.05324,0.05324,0.05324,0,1740959999999,0,0,0,0,True,0
RSS3/USDC,1740960000000,0.05324,0.05324,0.05324,0.05324,0,1741046399999,0,0,0,0,True,0
RSS3/USDC,1741046400000,0.05324,0.05324,0.05324,0.05324,0,1741132799999,0,0,0,0,True,0
SSV/USDC,1740614400000,11.16,11.53,10.69,11.15,38824.72143,1740700799999,3480.3478,7396,3480.3478,38824.72143,True,11.168
SSV/USDC,1740700800000,11.15,11.2,10.01,10.09,25520.2147,1740787199999,2450.5733,4870,2450.5733,25520.2147,True,11.009
SSV/USDC,1740787200000,10.09,10.09,10.09,10.09,0,1740873599999,0,0,0,0,True,0
SSV/USDC,1740873600000,10.09,10.09,10.09,10.09,0,1740959999999,0,0,0,0,True,0
SSV/USDC,1740960000000,10.09,10.09,10.09,10.09,0,1741046399999,0,0,0,0,True,0
SSV/USDC,1741046400000,10.09,10.09,9.89,9.89,34861.1248,1741132799999,3488.31,19,3488.31,34861.1248,True,9.9931
DEGEN/USDC,1740614400000,0.1,0.1,0.1,0.1,0,1740700799999,0,0,0,0,True,0
DEGEN/USDC,1740700800000,0.1,0.1,0.1,0.1,0,1740787199999,0,0,0,0,True,0
DEGEN/USDC,1740787200000,0.1,0.1,0.1,0.1,0,1740873599999,0,0,0,0,True,0
DEGEN/USDC,1740873600000,0.1,0.1,0.1,0.1,0,1740959999999,0,0,0,0,True,0
DEGEN/USDC,1740960000000,0.1,0.1,0.1,0.1,0,1741046399999,0,0,0,0,True,0
DEGEN/USDC,1741046400000,0.1,0.1,0.1,0.1,0,1741132799999,0,0,0,0,True,0
ZUZALU/ETH,1740614400000,0.00000241,0.00000241,0.00000241,0.00000241,0,1740700799999,0,0,0,0,True,0
ZUZALU/ETH,1740700800000,0.00000241,0.00000241,0.00000241,0.00000241,0,1740787199999,0,0,0,0,True,0
ZUZALU/ETH,1740787200000,0.00000241,0.00000241,0.00000241,0.00000241,0,1740873599999,0,0,0,0,True,0
ZUZALU/ETH,1740873600000,0.00000241,0.00000241,0.00000241,0.00000241,0,1740959999999,0,0,0,0,True,0
ZUZALU/ETH,1740960000000,0.00000241,0.00000241,0.00000241,0.00000241,0,1741046399999,0,0,0,0,True,0
ZUZALU/ETH,1741046400000,0.00000241,0.00000241,0.00000241,0.00000241,0,1741132799999,0,0,0,0,True,0
LRC/USDC,1740614400000,0.1307,0.1307,0.1307,0.1307,0,1740700799999,0,0,0,0,True,0
LRC/USDC,1740700800000,0.1307,0.1307,0.1307,0.1307,0,1740787199999,0,0,0,0,True,0
LRC/USDC,1740787200000,0.1307,0.1307,0.1307,0.1307,0,1740873599999,0,0,0,0,True,0
LRC/USDC,1740873600000,0.1307,0.1307,0.1307,0.1307,0,1740959999999,0,0,0,0,True,0
LRC/USDC,1740960000000,0.1307,0.1307,0.1307,0.1307,0,1741046399999,0,0,0,0,True,0
LRC/USDC,1741046400000,0.1307,0.1307,0.1307,0.1307,0,1741132799999,0,0,0,0,True,0
ZUZALU/USDC,1740614400000,0.004025,0.004025,0.004025,0.004025,0,1740700799999,0,0,0,0,True,0
ZUZALU/USDC,1740700800000,0.004025,0.004025,0.004025,0.004025,0,1740787199999,0,0,0,0,True,0
ZUZALU/USDC,1740787200000,0.004025,0.004025,0.004025,0.004025,0,1740873599999,0,0,0,0,True,0
ZUZALU/USDC,1740873600000,0.004025,0.004025,0.004025,0.004025,0,1740959999999,0,0,0,0,True,0
ZUZALU/USDC,1740960000000,0.004025,0.004025,0.004025,0.004025,0,1741046399999,0,0,0,0,True,0
ZUZALU/USDC,1741046400000,0.004025,0.004025,0.004025,0.004025,0,1741132799999,0,0,0,0,True,0
POWR/USDC,1740614400000,0.2232,0.2232,0.2232,0.2232,0,1740700799999,0,0,0,0,True,0
POWR/USDC,1740700800000,0.2232,0.2232,0.2232,0.2232,0,1740787199999,0,0,0,0,True,0
POWR/USDC,1740787200000,0.2232,0.2232,0.2232,0.2232,0,1740873599999,0,0,0,0,True,0
POWR/USDC,1740873600000,0.2232,0.2232,0.2232,0.2232,0,1740959999999,0,0,0,0,True,0
POWR/USDC,1740960000000,0.2232,0.2232,0.2232,0.2232,0,1741046399999,0,0,0,0,True,0
POWR/USDC,1741046400000,0.2232,0.2232,0.2232,0.2232,0,1741132799999,0,0,0,0,True,0
LINK/USDT,1740614400000,203.1,203.1,203.1,203.1,0,1740700799999,0,0,0,0,True,0
LINK/USDT,1740700800000,203.1,203.1,203.1,203.1,0,1740787199999,0,0,0,0,True,0
LINK/USDT,1740787200000,203.1,203.1,203.1,203.1,0,1740873599999,0,0,0,0,True,0
LINK/USDT,1740873600000,203.1,203.1,203.1,203.1,0,1740959999999,0,0,0,0,True,0
LINK/USDT,1740960000000,203.1,203.1,203.1,203.1,0,1741046399999,0,0,0,0,True,0
LINK/USDT,1741046400000,203.1,203.1,203.1,203.1,0,1741132799999,0,0,0,0,True,0
LINK/USDC,1740614400000,15.27,15.78,14.79,15.12,122298.698276,1740700799999,7968.1157,15686,7968.1157,122298.698276,True,15.293
LINK/USDC,1740700800000,15.12,15.21,13.47,14.83,186727.11683,1740787199999,13186.0864,24648,13186.0864,186727.11683,True,14.982
LINK/USDC,1740787200000,14.83,15.14,14.24,14.76,65259.04325,1740873599999,4445.4921,8608,4445.4921,65259.04325,True,14.749
LINK/USDC,1740873600000,14.76,17.55,14.42,17.42,183402.929076,1740959999999,11370.0091,22507,11370.0091,183402.929076,True,14.734
LINK/USDC,1740960000000,17.42,17.5,14.38,14.46,230826.8695,1741046399999,14470.8445,30955,14470.8445,230826.8695,True,17.368
LINK/USDC,1741046400000,14.46,15.36,13.1,14.87,239003.077498,1741132799999,17095.0199,31067,17095.0199,239003.077498,True,14.471
LADYS/USDC,1740614400000,0.00000004721,0.00000004721,0.00000004721,0.00000004721,0,1740700799999,0,0,0,0,True,0
LADYS/USDC,1740700800000,0.00000004721,0.00000004721,0.00000004721,0.00000004721,0,1740787199999,0,0,0,0,True,0
LADYS/USDC,1740787200000,0.00000004721,0.00000004721,0.00000004721,0.00000004721,0,1740873599999,0,0,0,0,True,0
LADYS/USDC,1740873600000,0.00000004721,0.00000004721,0.00000004721,0.00000004721,0,1740959999999,0,0,0,0,True,0
LADYS/USDC,1740960000000,0.00000004721,0.00000004721,0.00000004721,0.00000004721,0,1741046399999,0,0,0,0,True,0
LADYS/USDC,1741046400000,0.00000004721,0.00000004721,0.00000004721,0.00000004721,0,1741132799999,0,0,0,0,True,0
OMG/USDC,1740614400000,0.2649,0.2649,0.2649,0.2649,0,1740700799999,0,0,0,0,True,0
OMG/USDC,1740700800000,0.2649,0.2649,0.2649,0.2649,0,1740787199999,0,0,0,0,True,0
OMG/USDC,1740787200000,0.2649,0.2649,0.2649,0.2649,0,1740873599999,0,0,0,0,True,0
OMG/USDC,1740873600000,0.2649,0.2649,0.2649,0.2649,0,1740959999999,0,0,0,0,True,0
OMG/USDC,1740960000000,0.2649,0.2649,0.2649,0.2649,0,1741046399999,0,0,0,0,True,0
OMG/USDC,1741046400000,0.2649,0.2649,0.2649,0.2649,0,1741132799999,0,0,0,0,True,0
PENDLE/USDC,1740614400000,2.751,3.031,2.711,2.943,236320.45711,1740700799999,82573.076,45308,82573.076,236320.45711,True,2.7531
PENDLE/USDC,1740700800000,2.943,2.957,2.642,2.874,341974.133297,1740787199999,122376.023,60999,122376.023,341974.133297,True,2.938
PENDLE/USDC,1740787200000,2.874,2.92,2.76,2.856,134923.576153,1740873599999,47558.735,23355,47558.735,134923.576153,True,2.8687
PENDLE/USDC,1740873600000,2.856,3.129,2.736,3.083,210417.711103,1740959999999,71469.511,36142,71469.511,210417.711103,True,2.8501
PENDLE/USDC,1740960000000,3.083,3.091,2.569,2.575,214249.409489,1741046399999,76298.792,34681,76298.792,214249.409489,True,3.0622
PENDLE/USDC,1741046400000,2.575,2.656,2.217,2.473,265950.811188,1741132799999,111656.602,47910,111656.602,265950.811188,True,2.3791
AXS/USDC,1740614400000,4.305,4.305,4.305,4.305,0,1740700799999,0,0,0,0,True,0
AXS/USDC,1740700800000,4.305,4.305,4.305,4.305,0,1740787199999,0,0,0,0,True,0
AXS/USDC,1740787200000,4.305,4.305,4.305,4.305,0,1740873599999,0,0,0,0,True,0
AXS/USDC,1740873600000,4.305,4.305,4.305,4.305,0,1740959999999,0,0,0,0,True,0
AXS/USDC,1740960000000,4.305,4.305,4.305,4.305,0,1741046399999,0,0,0,0,True,0
AXS/USDC,1741046400000,4.305,4.305,4.305,4.305,0,1741132799999,0,0,0,0,True,0
APT/USDC,1740614400000,5.92,6.5,5.92,6.16,27579.49815,1740700799999,4480.058,3935,4480.058,27579.49815,True,6.1468
APT/USDC,1740700800000,6.16,6.49,5.65,6.47,38585.23913,1740787199999,6442.192,5521,6442.192,38585.23913,True,6.0171
APT/USDC,1740787200000,6.47,6.62,6.24,6.32,17143.39383,1740873599999,2663.297,2450,2663.297,17143.39383,True,6.4453
APT/USDC,1740873600000,6.32,6.82,6.17,6.76,20086.42622,1740959999999,3090.057,2857,3090.057,20086.42622,True,6.5186
APT/USDC,1740960000000,6.76,6.79,5.63,5.74,30984.6854,1741046399999,5018.463,4440,5018.463,30984.6854,True,6.1966
APT/USDC,1741046400000,5.74,5.78,5.06,5.47,37998.68659,1741132799999,6992.243,5434,6992.243,37998.68659,True,5.4408
SAND/USDC,1740614400000,0.3093,0.3289,0.3061,0.3135,91346.737223,1740700799999,288647.02,17432,288647.02,91346.737223,True,0.309
SAND/USDC,1740700800000,0.3135,0.3147,0.2876,0.2899,63744.05452,1740787199999,215454.78,12269,215454.78,63744.05452,True,0.30797
SAND/USDC,1740787200000,0.2899,0.2899,0.2899,0.2899,0,1740873599999,0,0,0,0,True,0
SAND/USDC,1740873600000,0.2899,0.2899,0.2899,0.2899,0,1740959999999,0,0,0,0,True,0
SAND/USDC,1740960000000,0.2899,0.2899,0.2899,0.2899,0,1741046399999,0,0,0,0,True,0
SAND/USDC,1741046400000,0.2899,0.2899,0.2899,0.2899,0,1741132799999,0,0,0,0,True,0
W/USDC,1740614400000,0.1651,0.1651,0.1651,0.1651,0,1740700799999,0,0,0,0,True,0
W/USDC,1740700800000,0.1651,0.1651,0.1651,0.1651,0,1740787199999,0,0,0,0,True,0
W/USDC,1740787200000,0.1651,0.1651,0.1651,0.1651,0,1740873599999,0,0,0,0,True,0
W/USDC,1740873600000,0.1651,0.1651,0.1651,0.1651,0,1740959999999,0,0,0,0,True,0
W/USDC,1740960000000,0.1651,0.1651,0.1651,0.1651,0,1741046399999,0,0,0,0,True,0
W/USDC,1741046400000,0.1651,0.1651,0.1651,0.1651,0,1741132799999,0,0,0,0,True,0
FXS/USDC,1740614400000,1.777,1.777,1.777,1.777,0,1740700799999,0,0,0,0,True,0
FXS/USDC,1740700800000,1.777,1.777,1.777,1.777,0,1740787199999,0,0,0,0,True,0
FXS/USDC,1740787200000,1.777,1.777,1.777,1.777,0,1740873599999,0,0,0,0,True,0
FXS/USDC,1740873600000,1.777,1.777,1.777,1.777,0,1740959999999,0,0,0,0,True,0
FXS/USDC,1740960000000,1.777,1.777,1.777,1.777,0,1741046399999,0,0,0,0,True,0
FXS/USDC,1741046400000,1.777,1.777,1.777,1.777,0,1741132799999,0,0,0,0,True,0
AGIX/USDC,1740614400000,0.9077,0.9077,0.9077,0.9077,0,1740700799999,0,0,0,0,True,0
AGIX/USDC,1740700800000,0.9077,0.9077,0.9077,0.9077,0,1740787199999,0,0,0,0,True,0
AGIX/USDC,1740787200000,0.9077,0.9077,0.9077,0.9077,0,1740873599999,0,0,0,0,True,0
AGIX/USDC,1740873600000,0.9077,0.9077,0.9077,0.9077,0,1740959999999,0,0,0,0,True,0
AGIX/USDC,1740960000000,0.9077,0.9077,0.9077,0.9077,0,1741046399999,0,0,0,0,True,0
AGIX/USDC,1741046400000,0.9077,0.9077,0.9077,0.9077,0,1741132799999,0,0,0,0,True,0
ACH/USDC,1740614400000,0.03432,0.03432,0.03432,0.03432,0,1740700799999,0,0,0,0,True,0
ACH/USDC,1740700800000,0.03432,0.03432,0.03432,0.03432,0,1740787199999,0,0,0,0,True,0
ACH/USDC,1740787200000,0.03432,0.03432,0.03432,0.03432,0,1740873599999,0,0,0,0,True,0
ACH/USDC,1740873600000,0.03432,0.03432,0.03432,0.03432,0,1740959999999,0,0,0,0,True,0
ACH/USDC,1740960000000,0.03432,0.03432,0.03432,0.03432,0,1741046399999,0,0,0,0,True,0
ACH/USDC,1741046400000,0.03432,0.03432,0.03432,0.03432,0,1741132799999,0,0,0,0,True,0
STORJ/USDC,1740614400000,0.38,0.38,0.38,0.38,0,1740700799999,0,0,0,0,True,0
STORJ/USDC,1740700800000,0.38,0.38,0.38,0.38,0,1740787199999,0,0,0,0,True,0
STORJ/USDC,1740787200000,0.38,0.38,0.38,0.38,0,1740873599999,0,0,0,0,True,0
STORJ/USDC,1740873600000,0.38,0.38,0.38,0.38,0,1740959999999,0,0,0,0,True,0
STORJ/USDC,1740960000000,0.38,0.38,0.38,0.38,0,1741046399999,0,0,0,0,True,0
STORJ/USDC,1741046400000,0.38,0.38,0.38,0.38,0,1741132799999,0,0,0,0,True,0
OMNI/USDC,1740614400000,5.14,5.14,5.14,5.14,0,1740700799999,0,0,0,0,True,0
OMNI/USDC,1740700800000,5.14,5.14,5.14,5.14,0,1740787199999,0,0,0,0,True,0
OMNI/USDC,1740787200000,5.14,5.14,5.14,5.14,0,1740873599999,0,0,0,0,True,0
OMNI/USDC,1740873600000,5.14,5.14,5.14,5.14,0,1740959999999,0,0,0,0,True,0
OMNI/USDC,1740960000000,5.14,5.14,5.14,5.14,0,1741046399999,0,0,0,0,True,0
OMNI/USDC,1741046400000,5.14,5.14,5.14,5.14,0,1741132799999,0,0,0,0,True,0
DYDX/USDC,1740614400000,0.7108,0.7376,0.6898,0.7172,278273.98991,1740700799999,388714.178,63367,388714.178,278273.98991,True,0.71327
DYDX/USDC,1740700800000,0.7172,0.7222,0.652,0.7073,419454.188669,1740787199999,614205.69,97983,614205.69,419454.188669,True,0.71551
DYDX/USDC,1740787200000,0.7073,0.7181,0.6718,0.6894,202601.45678,1740873599999,293986.532,43904,293986.532,202601.45678,True,0.70554
DYDX/USDC,1740873600000,0.6894,0.7739,0.6803,0.7706,286284.30283,1740959999999,395774.661,67132,395774.661,286284.30283,True,0.68764
DYDX/USDC,1740960000000,0.7706,0.7723,0.6486,0.6617,438754.639875,1741046399999,614677.838,103562,614677.838,438754.639875,True,0.76702
DYDX/USDC,1741046400000,0.6617,0.6679,0.5661,0.6238,507736.671234,1741132799999,821272.495,119272,821272.495,507736.671234,True,0.66215
LBS/USDT,1740614400000,10000000,10000000,10000000,10000000,0,1740700799999,0,0,0,0,True,0
LBS/USDT,1740700800000,10000000,10000000,10000000,10000000,0,1740787199999,0,0,0,0,True,0
LBS/USDT,1740787200000,10000000,10000000,10000000,10000000,40000,1740873599999,0.004,2,0.004,40000,True,10000000
LBS/USDT,1740873600000,10000000,10000000,10000000,10000000,0,1740959999999,0,0,0,0,True,0
LBS/USDT,1740960000000,10000000,10000000,10000000,10000000,0,1741046399999,0,0,0,0,True,0
LBS/USDT,1741046400000,10000000,10000000,10000000,10000000,0,1741132799999,0,0,0,0,True,0
AEVO/USDC,1740614400000,0.1651,0.1651,0.1651,0.1651,0,1740700799999,0,0,0,0,True,0
AEVO/USDC,1740700800000,0.1651,0.1651,0.1651,0.1651,0,1740787199999,0,0,0,0,True,0
AEVO/USDC,1740787200000,0.1651,0.1651,0.1651,0.1651,0,1740873599999,0,0,0,0,True,0
AEVO/USDC,1740873600000,0.1651,0.1651,0.1651,0.1651,0,1740959999999,0,0,0,0,True,0
AEVO/USDC,1740960000000,0.1651,0.1651,0.1651,0.1651,0,1741046399999,0,0,0,0,True,0
AEVO/USDC,1741046400000,0.1651,0.1651,0.1651,0.1651,0,1741132799999,0,0,0,0,True,0
WIF/USDC,1740614400000,0.579,0.62,0.565,0.586,46471.80715,1740700799999,78823.28,8897,78823.28,46471.80715,True,0.59248
WIF/USDC,1740700800000,0.586,0.647,0.549,0.63,70941.72715,1740787199999,121003.57,13583,121003.57,70941.72715,True,0.5731
WIF/USDC,1740787200000,0.63,0.664,0.591,0.612,29731.10277,1740873599999,47504.37,5672,47504.37,29731.10277,True,0.62365
WIF/USDC,1740873600000,0.612,0.785,0.608,0.764,80790.77848,1740959999999,115487.16,15453,115487.16,80790.77848,True,0.70248
WIF/USDC,1740960000000,0.764,0.79,0.634,0.645,95120.9418,1741046399999,129267.34,18321,129267.34,95120.9418,True,0.73921
WIF/USDC,1741046400000,0.645,0.649,0.539,0.576,80517.03623,1741132799999,136218.3,15477,136218.3,80517.03623,True,0.60636
CQT/USDC,1740614400000,0.25,0.25,0.25,0.25,0,1740700799999,0,0,0,0,True,0
CQT/USDC,1740700800000,0.25,0.25,0.25,0.25,0,1740787199999,0,0,0,0,True,0
CQT/USDC,1740787200000,0.25,0.25,0.25,0.25,0,1740873599999,0,0,0,0,True,0
CQT/USDC,1740873600000,0.25,0.25,0.25,0.25,0,1740959999999,0,0,0,0,True,0
CQT/USDC,1740960000000,0.25,0.25,0.25,0.25,0,1741046399999,0,0,0,0,True,0
CQT/USDC,1741046400000,0.25,0.25,0.25,0.25,0,1741132799999,0,0,0,0,True,0
STMX/USDC,1740614400000,0.004283,0.004283,0.004283,0.004283,0,1740700799999,0,0,0,0,True,0
STMX/USDC,1740700800000,0.004283,0.004283,0.004283,0.004283,0,1740787199999,0,0,0,0,True,0
STMX/USDC,1740787200000,0.004283,0.004283,0.004283,0.004283,0,1740873599999,0,0,0,0,True,0
STMX/USDC,1740873600000,0.004283,0.004283,0.004283,0.004283,0,1740959999999,0,0,0,0,True,0
STMX/USDC,1740960000000,0.004283,0.004283,0.004283,0.004283,0,1741046399999,0,0,0,0,True,0
STMX/USDC,1741046400000,0.004283,0.004283,0.004283,0.004283,0,1741132799999,0,0,0,0,True,0
BICO/USDC,1740614400000,0.1818,0.1818,0.1818,0.1818,0,1740700799999,0,0,0,0,True,0
BICO/USDC,1740700800000,0.1818,0.1818,0.1818,0.1818,0,1740787199999,0,0,0,0,True,0
BICO/USDC,1740787200000,0.1818,0.1818,0.1818,0.1818,0,1740873599999,0,0,0,0,True,0
BICO/USDC,1740873600000,0.1818,0.1818,0.1818,0.1818,0,1740959999999,0,0,0,0,True,0
BICO/USDC,1740960000000,0.1818,0.1818,0.1818,0.1818,0,1741046399999,0,0,0,0,True,0
BICO/USDC,1741046400000,0.1818,0.1818,0.1818,0.1818,0,1741132799999,0,0,0,0,True,0
GNO/USDC,1740614400000,184.7,184.7,184.7,184.7,0,1740700799999,0,0,0,0,True,0
GNO/USDC,1740700800000,184.7,184.7,184.7,184.7,0,1740787199999,0,0,0,0,True,0
GNO/USDC,1740787200000,184.7,184.7,184.7,184.7,0,1740873599999,0,0,0,0,True,0
GNO/USDC,1740873600000,184.7,184.7,184.7,184.7,0,1740959999999,0,0,0,0,True,0
GNO/USDC,1740960000000,184.7,184.7,184.7,184.7,0,1741046399999,0,0,0,0,True,0
GNO/USDC,1741046400000,184.7,184.7,184.7,184.7,0,1741132799999,0,0,0,0,True,0
CRV/USDC,1740614400000,0.4628,0.474,0.444,0.454,262351.499103,1740700799999,566860.43,52246,566860.43,262351.499103,True,0.46444
CRV/USDC,1740700800000,0.454,0.4565,0.4174,0.4504,366593.228636,1740787199999,839261.92,74386,839261.92,366593.228636,True,0.45451
CRV/USDC,1740787200000,0.4504,0.4559,0.4214,0.4364,176269.042179,1740873599999,402773.28,34299,402773.28,176269.042179,True,0.44966
CRV/USDC,1740873600000,0.4364,0.5126,0.4213,0.501,301100.000417,1740959999999,646990.77,62584,646990.77,301100.000417,True,0.43516
CRV/USDC,1740960000000,0.501,0.5055,0.4048,0.4137,425360.28224,1741046399999,914994.77,88863,914994.77,425360.28224,True,0.49999
CRV/USDC,1741046400000,0.4137,0.4266,0.3688,0.4185,458843.91255,1741132799999,1154345.57,93971,1154345.57,458843.91255,True,0.41516
SUI/USDC,1740614400000,2.88,2.977,2.757,2.787,306598.750015,1740700799999,106827.825,26392,106827.825,306598.750015,True,2.881
SUI/USDC,1740700800000,2.787,2.857,2.521,2.83,344586.251386,1740787199999,128580.766,31376,128580.766,344586.251386,True,2.7506
SUI/USDC,1740787200000,2.83,2.925,2.784,2.82,177005.045121,1740873599999,62355.239,15750,62355.239,177005.045121,True,2.8242
SUI/USDC,1740873600000,2.82,3.252,2.793,3.195,272746.151794,1740959999999,90358.907,22988,90358.907,272746.151794,True,2.8109
SUI/USDC,1740960000000,3.195,3.205,2.583,2.618,313771.623691,1741046399999,107828.347,26543,107828.347,313771.623691,True,3.1811
SUI/USDC,1741046400000,2.618,2.652,2.258,2.527,300381.720526,1741132799999,122476.972,28772,122476.972,300381.720526,True,2.5994
BAT/USDC,1740614400000,0.1759,0.1759,0.1759,0.1759,0,1740700799999,0,0,0,0,True,0
BAT/USDC,1740700800000,0.1759,0.1759,0.1759,0.1759,0,1740787199999,0,0,0,0,True,0
BAT/USDC,1740787200000,0.1759,0.1759,0.1759,0.1759,0,1740873599999,0,0,0,0,True,0
BAT/USDC,1740873600000,0.1759,0.1759,0.1759,0.1759,0,1740959999999,0,0,0,0,True,0
BAT/USDC,1740960000000,0.1759,0.1759,0.1759,0.1759,0,1741046399999,0,0,0,0,True,0
BAT/USDC,1741046400000,0.1759,0.1759,0.1759,0.1759,0,1741132799999,0,0,0,0,True,0
DORKY/USDC,1740614400000,0.025,0.02633,0.025,0.02633,206,1740700799999,8000,8,8000,206,True,0.02575
DORKY/USDC,1740700800000,0.02633,0.02633,0.025,0.025,204.52,1740787199999,7994,8,7994,204.52,True,0.025584
DORKY/USDC,1740787200000,0.025,0.025,0.025,0.025,0,1740873599999,0,0,0,0,True,0
DORKY/USDC,1740873600000,0.025,0.02633,0.025,0.02633,206.149902,1740959999999,8006,10,8006,206.149902,True,0.025633
DORKY/USDC,1740960000000,0.02633,0.02633,0.025,0.025,204.37,1741046399999,7988,8,7988,204.37,True,0.025584
DORKY/USDC,1741046400000,0.025,0.025,0.025,0.025,0,1741132799999,0,0,0,0,True,0
MANA/USDC,1740614400000,0.2888,0.3017,0.2853,0.2959,86218.112401,1740700799999,293557.77,16702,293557.77,86218.112401,True,0.28829
MANA/USDC,1740700800000,0.2959,0.2973,0.2697,0.2719,54194.421305,1740787199999,193227.78,11073,193227.78,54194.421305,True,0.29344
MANA/USDC,1740787200000,0.2719,0.2719,0.2719,0.2719,0,1740873599999,0,0,0,0,True,0
MANA/USDC,1740873600000,0.2719,0.2719,0.2719,0.2719,0,1740959999999,0,0,0,0,True,0
MANA/USDC,1740960000000,0.2719,0.2719,0.2719,0.2719,0,1741046399999,0,0,0,0,True,0
MANA/USDC,1741046400000,0.2719,0.2719,0.2719,0.2719,0,1741132799999,0,0,0,0,True,0
$MUSK/ETH,1740614400000,0.00000305,0.00000305,0.00000305,0.00000305,0,1740700799999,0,0,0,0,True,0
$MUSK/ETH,1740700800000,0.00000305,0.00000305,0.00000305,0.00000305,0,1740787199999,0,0,0,0,True,0
$MUSK/ETH,1740787200000,0.00000305,0.00000305,0.00000305,0.00000305,0,1740873599999,0,0,0,0,True,0
