pair,date,open,high,low,close,volume,close_time,quote_volume,trades
APT/USDC,2025-04-16,4.626,4.736,4.565,4.591,47685.003349,2025-04-16 23:59:59.999,10239.298,7013
SAND/USDC,2025-04-13,0.2194,0.2194,0.2194,0.2194,0.0,2025-04-13 23:59:59.999,0.0,0
SAND/USDC,2025-04-14,0.2194,0.2194,0.2194,0.2194,0.0,2025-04-14 23:59:59.999,0.0,0
SAND/USDC,2025-04-15,0.2194,0.2194,0.2194,0.2194,0.0,2025-04-15 23:59:59.999,0.0,0
SAND/USDC,2025-04-16,0.2194,0.2194,0.2194,0.2194,0.0,2025-04-16 23:59:59.999,0.0,0
FXS/USDC,2025-04-13,1.777,1.777,1.777,1.777,0.0,2025-04-13 23:59:59.999,0.0,0
FXS/USDC,2025-04-14,1.777,1.777,1.777,1.777,0.0,2025-04-14 23:59:59.999,0.0,0
FXS/USDC,2025-04-15,1.777,1.777,1.777,1.777,0.0,2025-04-15 23:59:59.999,0.0,0
FXS/USDC,2025-04-16,1.777,1.777,1.777,1.777,0.0,2025-04-16 23:59:59.999,0.0,0
W/USDC,2025-04-13,0.1651,0.1651,0.1651,0.1651,0.0,2025-04-13 23:59:59.999,0.0,0
W/USDC,2025-04-14,0.1651,0.1651,0.1651,0.1651,0.0,2025-04-14 23:59:59.999,0.0,0
W/USDC,2025-04-15,0.1651,0.1651,0.1651,0.1651,0.0,2025-04-15 23:59:59.999,0.0,0
W/USDC,2025-04-16,0.1651,0.1651,0.1651,0.1651,0.0,2025-04-16 23:59:59.999,0.0,0
AGIX/USDC,2025-04-13,0.9077,0.9077,0.9077,0.9077,0.0,2025-04-13 23:59:59.999,0.0,0
AGIX/USDC,2025-04-14,0.9077,0.9077,0.9077,0.9077,0.0,2025-04-14 23:59:59.999,0.0,0
AGIX/USDC,2025-04-15,0.9077,0.9077,0.9077,0.9077,0.0,2025-04-15 23:59:59.999,0.0,0
AGIX/USDC,2025-04-16,0.9077,0.9077,0.9077,0.9077,0.0,2025-04-16 23:59:59.999,0.0,0
STORJ/USDC,2025-04-13,0.38,0.38,0.38,0.38,0.0,2025-04-13 23:59:59.999,0.0,0
STORJ/USDC,2025-04-14,0.38,0.38,0.38,0.38,0.0,2025-04-14 23:59:59.999,0.0,0
STORJ/USDC,2025-04-15,0.38,0.38,0.38,0.38,0.0,2025-04-15 23:59:59.999,0.0,0
STORJ/USDC,2025-04-16,0.38,0.38,0.38,0.38,0.0,2025-04-16 23:59:59.999,0.0,0
ACH/USDC,2025-04-13,0.03432,0.03432,0.03432,0.03432,0.0,2025-04-13 23:59:59.999,0.0,0
ACH/USDC,2025-04-14,0.03432,0.03432,0.03432,0.03432,0.0,2025-04-14 23:59:59.999,0.0,0
ACH/USDC,2025-04-15,0.03432,0.03432,0.03432,0.03432,0.0,2025-04-15 23:59:59.999,0.0,0
ACH/USDC,2025-04-16,0.03432,0.03432,0.03432,0.03432,0.0,2025-04-16 23:59:59.999,0.0,0
OMNI/USDC,2025-04-13,5.14,5.14,5.14,5.14,0.0,2025-04-13 23:59:59.999,0.0,0
OMNI/USDC,2025-04-14,5.14,5.14,5.14,5.14,0.0,2025-04-14 23:59:59.999,0.0,0
OMNI/USDC,2025-04-15,5.14,5.14,5.14,5.14,0.0,2025-04-15 23:59:59.999,0.0,0
OMNI/USDC,2025-04-16,5.14,5.14,5.14,5.14,0.0,2025-04-16 23:59:59.999,0.0,0
DYDX/USDC,2025-04-13,0.5783,0.5804,0.5377,0.5494,144193.593151,2025-04-13 23:59:59.999,256463.966,30769
DYDX/USDC,2025-04-14,0.5494,0.5733,0.5483,0.5548,184844.78049,2025-04-14 23:59:59.999,329799.958,39564
DYDX/USDC,2025-04-15,0.5548,0.5678,0.5392,0.5452,147861.164704,2025-04-15 23:59:59.999,266671.684,31590
DYDX/USDC,2025-04-16,0.5452,0.5552,0.5401,0.5487,51458.865985,2025-04-16 23:59:59.999,93730.463,10786
LBS/USDT,2025-04-13,10000000.0,10000000.0,10000000.0,10000000.0,0.0,2025-04-13 23:59:59.999,0.0,0
LBS/USDT,2025-04-14,10000000.0,10000000.0,10000000.0,10000000.0,0.0,2025-04-14 23:59:59.999,0.0,0
LBS/USDT,2025-04-15,10000000.0,10000000.0,10000000.0,10000000.0,0.0,2025-04-15 23:59:59.999,0.0,0
LBS/USDT,2025-04-16,10000000.0,10000000.0,10000000.0,10000000.0,0.0,2025-04-16 23:59:59.999,0.0,0
AEVO/USDC,2025-04-13,0.1651,0.1651,0.1651,0.1651,0.0,2025-04-13 23:59:59.999,0.0,0
AEVO/USDC,2025-04-14,0.1651,0.1651,0.1651,0.1651,0.0,2025-04-14 23:59:59.999,0.0,0
AEVO/USDC,2025-04-15,0.1651,0.1651,0.1651,0.1651,0.0,2025-04-15 23:59:59.999,0.0,0
AEVO/USDC,2025-04-16,0.1651,0.1651,0.1651,0.1651,0.0,2025-04-16 23:59:59.999,0.0,0
CQT/USDC,2025-04-13,0.25,0.25,0.25,0.25,0.0,2025-04-13 23:59:59.999,0.0,0
CQT/USDC,2025-04-14,0.25,0.25,0.25,0.25,0.0,2025-04-14 23:59:59.999,0.0,0
CQT/USDC,2025-04-15,0.25,0.25,0.25,0.25,0.0,2025-04-15 23:59:59.999,0.0,0
CQT/USDC,2025-04-16,0.25,0.25,0.25,0.25,0.0,2025-04-16 23:59:59.999,0.0,0
WIF/USDC,2025-04-13,0.468,0.478,0.439,0.445,22771.36021,2025-04-13 23:59:59.999,49313.23,4289
WIF/USDC,2025-04-14,0.445,0.482,0.422,0.432,25945.50533,2025-04-14 23:59:59.999,57852.02,4952
WIF/USDC,2025-04-15,0.432,0.437,0.388,0.39,17912.41414,2025-04-15 23:59:59.999,43264.21,3417
WIF/USDC,2025-04-16,0.39,0.39,0.369,0.371,4796.96285,2025-04-16 23:59:59.999,12713.04,918
STMX/USDC,2025-04-13,0.004283,0.004283,0.004283,0.004283,0.0,2025-04-13 23:59:59.999,0.0,0
STMX/USDC,2025-04-14,0.004283,0.004283,0.004283,0.004283,0.0,2025-04-14 23:59:59.999,0.0,0
STMX/USDC,2025-04-15,0.004283,0.004283,0.004283,0.004283,0.0,2025-04-15 23:59:59.999,0.0,0
STMX/USDC,2025-04-16,0.004283,0.004283,0.004283,0.004283,0.0,2025-04-16 23:59:59.999,0.0,0
GNO/USDC,2025-04-13,184.7,184.7,184.7,184.7,0.0,2025-04-13 23:59:59.999,0.0,0
GNO/USDC,2025-04-14,184.7,184.7,184.7,184.7,0.0,2025-04-14 23:59:59.999,0.0,0
GNO/USDC,2025-04-15,184.7,184.7,184.7,184.7,0.0,2025-04-15 23:59:59.999,0.0,0
GNO/USDC,2025-04-16,184.7,184.7,184.7,184.7,0.0,2025-04-16 23:59:59.999,0.0,0
CRV/USDC,2025-04-13,0.6245,0.6405,0.5839,0.6002,331668.103671,2025-04-13 23:59:59.999,539777.74,71167
CRV/USDC,2025-04-14,0.6002,0.6263,0.5859,0.5874,292251.316536,2025-04-14 23:59:59.999,483980.01,65840
CRV/USDC,2025-04-15,0.5874,0.6107,0.5692,0.5843,257577.247372,2025-04-15 23:59:59.999,436358.32,56457
CRV/USDC,2025-04-16,0.5843,0.6224,0.578,0.5968,140505.400868,2025-04-16 23:59:59.999,232699.0,30768
BICO/USDC,2025-04-13,0.1818,0.1818,0.1818,0.1818,0.0,2025-04-13 23:59:59.999,0.0,0
BICO/USDC,2025-04-14,0.1818,0.1818,0.1818,0.1818,0.0,2025-04-14 23:59:59.999,0.0,0
BICO/USDC,2025-04-15,0.1818,0.1818,0.1818,0.1818,0.0,2025-04-15 23:59:59.999,0.0,0
BICO/USDC,2025-04-16,0.1818,0.1818,0.1818,0.1818,0.0,2025-04-16 23:59:59.999,0.0,0
SUI/USDC,2025-04-13,2.347,2.416,2.205,2.234,226257.71275,2025-04-13 23:59:59.999,98325.985,17684
SUI/USDC,2025-04-14,2.234,2.351,2.176,2.194,270387.48505,2025-04-14 23:59:59.999,119420.815,19393
SUI/USDC,2025-04-15,2.194,2.249,2.085,2.089,239485.78936,2025-04-15 23:59:59.999,110214.716,16327
SUI/USDC,2025-04-16,2.089,2.114,2.057,2.081,79508.48094,2025-04-16 23:59:59.999,38022.775,5518
DORKY/USDC,2025-04-13,0.02513,0.02513,0.02141,0.02141,83.4784,2025-04-13 23:59:59.999,3723.2,3
DORKY/USDC,2025-04-14,0.02141,0.02141,0.02141,0.02141,0.0,2025-04-14 23:59:59.999,0.0,0
DORKY/USDC,2025-04-15,0.02141,0.02141,0.02141,0.02141,0.0,2025-04-15 23:59:59.999,0.0,0
DORKY/USDC,2025-04-16,0.02141,0.02141,0.02141,0.02141,0.0,2025-04-16 23:59:59.999,0.0,0
MANA/USDC,2025-04-13,0.1916,0.1916,0.1916,0.1916,0.0,2025-04-13 23:59:59.999,0.0,0
MANA/USDC,2025-04-14,0.1916,0.1916,0.1916,0.1916,0.0,2025-04-14 23:59:59.999,0.0,0
MANA/USDC,2025-04-15,0.1916,0.1916,0.1916,0.1916,0.0,2025-04-15 23:59:59.999,0.0,0
MANA/USDC,2025-04-16,0.1916,0.1916,0.1916,0.1916,0.0,2025-04-16 23:59:59.999,0.0,0
BAT/USDC,2025-04-13,0.1759,0.1759,0.1759,0.1759,0.0,2025-04-13 23:59:59.999,0.0,0
BAT/USDC,2025-04-14,0.1759,0.1759,0.1759,0.1759,0.0,2025-04-14 23:59:59.999,0.0,0
BAT/USDC,2025-04-15,0.1759,0.1759,0.1759,0.1759,0.0,2025-04-15 23:59:59.999,0.0,0
BAT/USDC,2025-04-16,0.1759,0.1759,0.1759,0.1759,0.0,2025-04-16 23:59:59.999,0.0,0
$MUSK/ETH,2025-04-13,3.05e-06,3.05e-06,3.05e-06,3.05e-06,0.0,2025-04-13 23:59:59.999,0.0,0
$MUSK/ETH,2025-04-14,3.05e-06,3.05e-06,3.05e-06,3.05e-06,0.0,2025-04-14 23:59:59.999,0.0,0
$MUSK/ETH,2025-04-15,3.05e-06,3.05e-06,3.05e-06,3.05e-06,0.0,2025-04-15 23:59:59.999,0.0,0
$MUSK/ETH,2025-04-16,3.05e-06,3.05e-06,3.05e-06,3.05e-06,0.0,2025-04-16 23:59:59.999,0.0,0
STRK/USDC,2025-04-13,0.1339,0.1346,0.1221,0.1246,44854.71404,2025-04-13 23:59:59.999,345618.13,6420
STRK/USDC,2025-04-14,0.1246,0.1292,0.1208,0.121,46827.059296,2025-04-14 23:59:59.999,373817.31,6691
STRK/USDC,2025-04-15,0.121,0.1275,0.1177,0.1274,40222.37161,2025-04-15 23:59:59.999,330711.81,5728
STRK/USDC,2025-04-16,0.1274,0.1282,0.1224,0.1229,16491.72615,2025-04-16 23:59:59.999,130965.39,2345
ETH/USDC,2025-04-13,1644.9,1650.2,1564.4,1598.5,3296124.468459,2025-04-13 23:59:59.999,2050.998903,67883
ETH/USDC,2025-04-14,1598.5,1691.8,1596.4,1624.5,3928311.590614,2025-04-14 23:59:59.999,2395.30004,79052
ETH/USDC,2025-04-15,1624.5,1661.6,1584.8,1589.6,3021021.046942,2025-04-15 23:59:59.999,1859.971443,58467
ETH/USDC,2025-04-16,1589.6,1605.0,1556.3,1573.5,1375339.213114,2025-04-16 23:59:59.999,869.780582,26509
ETH/USDM,2025-04-13,1645.0,1650.1,1568.7,1598.6,315318.272963,2025-04-13 23:59:59.999,195.949033,20063
ETH/USDM,2025-04-14,1598.6,1691.7,1597.0,1624.8,362640.174134,2025-04-14 23:59:59.999,221.096911,22263
ETH/USDM,2025-04-15,1624.8,1661.6,1584.6,1589.6,995293.196976,2025-04-15 23:59:59.999,613.279346,50377
ETH/USDM,2025-04-16,1589.6,1605.0,1557.2,1573.4,450836.184359,2025-04-16 23:59:59.999,284.986956,23834
ETH/USDT,2025-04-13,1644.9,1650.3,1564.0,1598.6,1743510.727341,2025-04-13 23:59:59.999,1083.663462,64823
ETH/USDT,2025-04-14,1598.6,1691.8,1596.4,1624.5,2249352.900057,2025-04-14 23:59:59.999,1371.105318,77983
ETH/USDT,2025-04-15,1624.5,1661.6,1584.1,1589.6,1936057.135512,2025-04-15 23:59:59.999,1191.520519,62452
ETH/USDT,2025-04-16,1589.6,1605.0,1556.7,1573.4,683642.285423,2025-04-16 23:59:59.999,432.14357,23870
ETH/WBTC,2025-04-13,0.01929,0.01941,0.01877,0.01909,0.13481088,2025-04-13 23:59:59.999,7.074747,1886
ETH/WBTC,2025-04-14,0.01909,0.01993,0.01903,0.0192,0.1438045,2025-04-14 23:59:59.999,7.39831,2038
ETH/WBTC,2025-04-15,0.0192,0.01926,0.01889,0.019,0.14345448,2025-04-15 23:59:59.999,7.512461,1418
ETH/WBTC,2025-04-16,0.019,0.01914,0.01869,0.0188,0.05892125,2025-04-16 23:59:59.999,3.114202,676
PIXEL/USDC,2025-04-13,0.0603,0.0603,0.0603,0.0603,0.0,2025-04-13 23:59:59.999,0.0,0
PIXEL/USDC,2025-04-14,0.0603,0.0603,0.0603,0.0603,0.0,2025-04-14 23:59:59.999,0.0,0
PIXEL/USDC,2025-04-15,0.0603,0.0603,0.0603,0.0603,0.0,2025-04-15 23:59:59.999,0.0,0
PIXEL/USDC,2025-04-16,0.0603,0.0603,0.0603,0.0603,0.0,2025-04-16 23:59:59.999,0.0,0
1INCH/USDC,2025-04-13,0.1783,0.1793,0.1682,0.1707,26929.72737,2025-04-13 23:59:59.999,155299.87,5147
1INCH/USDC,2025-04-14,0.1707,0.1769,0.1694,0.1698,33896.410762,2025-04-14 23:59:59.999,196247.85,6468
1INCH/USDC,2025-04-15,0.1698,0.1731,0.1648,0.1659,19876.719999,2025-04-15 23:59:59.999,117225.56,3785
1INCH/USDC,2025-04-16,0.1659,0.1699,0.1632,0.1651,6959.38853,2025-04-16 23:59:59.999,41800.31,1329
MASK/USDC,2025-04-13,1.145,1.227,1.097,1.111,55684.242382,2025-04-13 23:59:59.999,47387.386,10629
MASK/USDC,2025-04-14,1.111,1.167,1.061,1.072,32201.523732,2025-04-14 23:59:59.999,29024.585,6170
MASK/USDC,2025-04-15,1.072,1.076,1.027,1.039,16650.59779,2025-04-15 23:59:59.999,15845.87,3167
MASK/USDC,2025-04-16,1.039,1.053,1.009,1.01,5117.92629,2025-04-16 23:59:59.999,4958.49,976
OGN/USDC,2025-04-13,0.08,0.08,0.08,0.08,0.0,2025-04-13 23:59:59.999,0.0,0
OGN/USDC,2025-04-14,0.08,0.08,0.08,0.08,0.0,2025-04-14 23:59:59.999,0.0,0
OGN/USDC,2025-04-15,0.08,0.08,0.08,0.08,0.0,2025-04-15 23:59:59.999,0.0,0
OGN/USDC,2025-04-16,0.08,0.08,0.08,0.08,0.0,2025-04-16 23:59:59.999,0.0,0
JASMY/USDC,2025-04-13,0.01617,0.01772,0.01516,0.01567,156478.078129,2025-04-13 23:59:59.999,9521188.4,30258
JASMY/USDC,2025-04-14,0.01567,0.01685,0.0149,0.01573,85495.687358,2025-04-14 23:59:59.999,5362905.8,16550
JASMY/USDC,2025-04-15,0.01573,0.01638,0.01376,0.01376,63291.619123,2025-04-15 23:59:59.999,4112368.5,12317
JASMY/USDC,2025-04-16,0.01376,0.01447,0.01373,0.01394,22255.927542,2025-04-16 23:59:59.999,1577223.3,4254
GLM/USDC,2025-04-13,0.3657,0.3657,0.3657,0.3657,0.0,2025-04-13 23:59:59.999,0.0,0
GLM/USDC,2025-04-14,0.3657,0.3657,0.3657,0.3657,0.0,2025-04-14 23:59:59.999,0.0,0
GLM/USDC,2025-04-15,0.3657,0.3657,0.3657,0.3657,0.0,2025-04-15 23:59:59.999,0.0,0
GLM/USDC,2025-04-16,0.3657,0.3657,0.3657,0.3657,0.0,2025-04-16 23:59:59.999,0.0,0
ONDO/USDC,2025-04-13,0.9054,0.9282,0.8391,0.8477,200247.964483,2025-04-13 23:59:59.999,226491.245,46683
ONDO/USDC,2025-04-14,0.8477,0.914,0.8451,0.8764,251601.617572,2025-04-14 23:59:59.999,285509.485,59914
ONDO/USDC,2025-04-15,0.8764,0.8929,0.8285,0.8323,201063.098608,2025-04-15 23:59:59.999,232312.094,45520
ONDO/USDC,2025-04-16,0.8323,0.8362,0.8094,0.8208,77533.84468,2025-04-16 23:59:59.999,93908.991,16768
MORPHO/USDC,2025-04-13,1.037,1.058,0.947,0.9705,32356.469422,2025-04-13 23:59:59.999,32681.827,11247
MORPHO/USDC,2025-04-14,0.9705,1.047,0.9475,0.9814,63041.04112,2025-04-14 23:59:59.999,64010.583,24092
MORPHO/USDC,2025-04-15,0.9814,0.9871,0.8633,0.8787,60329.424731,2025-04-15 23:59:59.999,63908.595,23821
MORPHO/USDC,2025-04-16,0.8787,0.8803,0.844,0.8519,22821.809183,2025-04-16 23:59:59.999,26353.532,8355
USDM/USDC,2025-04-13,0.9999,0.9999,0.9999,0.9999,59994.0,2025-04-13 23:59:59.999,60000.0,5
USDM/USDC,2025-04-14,0.9999,0.9999,0.9999,0.9999,59993.99,2025-04-14 23:59:59.999,60000.0,6
USDM/USDC,2025-04-15,0.9999,0.9999,0.9999,0.9999,250542.5823,2025-04-15 23:59:59.999,250567.64,11
USDM/USDC,2025-04-16,0.9999,0.9999,0.9999,0.9999,39996.0,2025-04-16 23:59:59.999,40000.0,3
USDM/ETH,2025-04-13,1645.0,1650.1,1568.7,1598.6,315318.272963,2025-04-13 23:59:59.999,195.949033,20063
USDM/ETH,2025-04-14,1598.6,1691.7,1597.0,1624.8,362640.174134,2025-04-14 23:59:59.999,221.096911,22263
USDM/ETH,2025-04-15,1624.8,1661.6,1584.6,1589.6,995293.196976,2025-04-15 23:59:59.999,613.279346,50377
USDM/ETH,2025-04-16,1589.6,1605.0,1557.2,1573.4,450836.184359,2025-04-16 23:59:59.999,284.986956,23834
USDM/USDT,2025-04-13,0.01078,0.01078,0.01078,0.01078,0.0,2025-04-13 23:59:59.999,0.0,0
USDM/USDT,2025-04-14,0.01078,0.01078,0.01078,0.01078,0.0,2025-04-14 23:59:59.999,0.0,0
USDM/USDT,2025-04-15,0.01078,0.01078,0.01078,0.01078,0.0,2025-04-15 23:59:59.999,0.0,0
USDM/USDT,2025-04-16,0.01078,0.01078,0.01078,0.01078,0.0,2025-04-16 23:59:59.999,0.0,0
