pair,date,open,high,low,close,volume,close_time,quote_volume,trades
DODO/USDC,2025-03-02,0.0836,0.0943,0.0817,0.0938,13980.07722,2025-03-02 23:59:59.999,160627.0,2665
DODO/USDC,2025-03-03,0.0938,0.0939,0.0784,0.0791,19622.14269,2025-03-03 23:59:59.999,229263.7,3749
DEGEN/USDC,2025-02-28,0.1,0.1,0.1,0.1,0.0,2025-02-28 23:59:59.999,0.0,0
DEGEN/USDC,2025-03-01,0.1,0.1,0.1,0.1,0.0,2025-03-01 23:59:59.999,0.0,0
DEGEN/USDC,2025-03-02,0.1,0.1,0.1,0.1,0.0,2025-03-02 23:59:59.999,0.0,0
DEGEN/USDC,2025-03-03,0.1,0.1,0.1,0.1,0.0,2025-03-03 23:59:59.999,0.0,0
ZUZALU/ETH,2025-02-28,2.41e-06,2.41e-06,2.41e-06,2.41e-06,0.0,2025-02-28 23:59:59.999,0.0,0
ZUZALU/ETH,2025-03-01,2.41e-06,2.41e-06,2.41e-06,2.41e-06,0.0,2025-03-01 23:59:59.999,0.0,0
ZUZALU/ETH,2025-03-02,2.41e-06,2.41e-06,2.41e-06,2.41e-06,0.0,2025-03-02 23:59:59.999,0.0,0
ZUZALU/ETH,2025-03-03,2.41e-06,2.41e-06,2.41e-06,2.41e-06,0.0,2025-03-03 23:59:59.999,0.0,0
LRC/USDC,2025-02-28,0.1307,0.1307,0.1307,0.1307,0.0,2025-02-28 23:59:59.999,0.0,0
LRC/USDC,2025-03-01,0.1307,0.1307,0.1307,0.1307,0.0,2025-03-01 23:59:59.999,0.0,0
LRC/USDC,2025-03-02,0.1307,0.1307,0.1307,0.1307,0.0,2025-03-02 23:59:59.999,0.0,0
LRC/USDC,2025-03-03,0.1307,0.1307,0.1307,0.1307,0.0,2025-03-03 23:59:59.999,0.0,0
ZUZALU/USDC,2025-02-28,0.004025,0.004025,0.004025,0.004025,0.0,2025-02-28 23:59:59.999,0.0,0
ZUZALU/USDC,2025-03-01,0.004025,0.004025,0.004025,0.004025,0.0,2025-03-01 23:59:59.999,0.0,0
ZUZALU/USDC,2025-03-02,0.004025,0.004025,0.004025,0.004025,0.0,2025-03-02 23:59:59.999,0.0,0
ZUZALU/USDC,2025-03-03,0.004025,0.004025,0.004025,0.004025,0.0,2025-03-03 23:59:59.999,0.0,0
POWR/USDC,2025-02-28,0.2232,0.2232,0.2232,0.2232,0.0,2025-02-28 23:59:59.999,0.0,0
POWR/USDC,2025-03-01,0.2232,0.2232,0.2232,0.2232,0.0,2025-03-01 23:59:59.999,0.0,0
POWR/USDC,2025-03-02,0.2232,0.2232,0.2232,0.2232,0.0,2025-03-02 23:59:59.999,0.0,0
POWR/USDC,2025-03-03,0.2232,0.2232,0.2232,0.2232,0.0,2025-03-03 23:59:59.999,0.0,0
LINK/USDT,2025-02-28,203.1,203.1,203.1,203.1,0.0,2025-02-28 23:59:59.999,0.0,0
LINK/USDT,2025-03-01,203.1,203.1,203.1,203.1,0.0,2025-03-01 23:59:59.999,0.0,0
LINK/USDT,2025-03-02,203.1,203.1,203.1,203.1,0.0,2025-03-02 23:59:59.999,0.0,0
LINK/USDT,2025-03-03,203.1,203.1,203.1,203.1,0.0,2025-03-03 23:59:59.999,0.0,0
LINK/USDC,2025-02-28,15.12,15.21,13.47,14.83,186727.11683,2025-02-28 23:59:59.999,13186.0864,24648
LINK/USDC,2025-03-01,14.83,15.14,14.24,14.76,65259.04325,2025-03-01 23:59:59.999,4445.4921,8608
LINK/USDC,2025-03-02,14.76,17.55,14.42,17.42,183402.929076,2025-03-02 23:59:59.999,11370.0091,22507
LINK/USDC,2025-03-03,17.42,17.5,14.38,14.46,230826.8695,2025-03-03 23:59:59.999,14470.8445,30955
LADYS/USDC,2025-02-28,4.721e-08,4.721e-08,4.721e-08,4.721e-08,0.0,2025-02-28 23:59:59.999,0.0,0
LADYS/USDC,2025-03-01,4.721e-08,4.721e-08,4.721e-08,4.721e-08,0.0,2025-03-01 23:59:59.999,0.0,0
LADYS/USDC,2025-03-02,4.721e-08,4.721e-08,4.721e-08,4.721e-08,0.0,2025-03-02 23:59:59.999,0.0,0
LADYS/USDC,2025-03-03,4.721e-08,4.721e-08,4.721e-08,4.721e-08,0.0,2025-03-03 23:59:59.999,0.0,0
OMG/USDC,2025-02-28,0.2649,0.2649,0.2649,0.2649,0.0,2025-02-28 23:59:59.999,0.0,0
OMG/USDC,2025-03-01,0.2649,0.2649,0.2649,0.2649,0.0,2025-03-01 23:59:59.999,0.0,0
OMG/USDC,2025-03-02,0.2649,0.2649,0.2649,0.2649,0.0,2025-03-02 23:59:59.999,0.0,0
OMG/USDC,2025-03-03,0.2649,0.2649,0.2649,0.2649,0.0,2025-03-03 23:59:59.999,0.0,0
PENDLE/USDC,2025-02-28,2.943,2.957,2.642,2.874,341974.133297,2025-02-28 23:59:59.999,122376.023,60999
PENDLE/USDC,2025-03-01,2.874,2.92,2.76,2.856,134923.576153,2025-03-01 23:59:59.999,47558.735,23355
PENDLE/USDC,2025-03-02,2.856,3.129,2.736,3.083,210417.711103,2025-03-02 23:59:59.999,71469.511,36142
PENDLE/USDC,2025-03-03,3.083,3.091,2.569,2.575,214249.409489,2025-03-03 23:59:59.999,76298.792,34681
AXS/USDC,2025-02-28,4.305,4.305,4.305,4.305,0.0,2025-02-28 23:59:59.999,0.0,0
AXS/USDC,2025-03-01,4.305,4.305,4.305,4.305,0.0,2025-03-01 23:59:59.999,0.0,0
AXS/USDC,2025-03-02,4.305,4.305,4.305,4.305,0.0,2025-03-02 23:59:59.999,0.0,0
AXS/USDC,2025-03-03,4.305,4.305,4.305,4.305,0.0,2025-03-03 23:59:59.999,0.0,0
SAND/USDC,2025-02-28,0.3135,0.3147,0.2876,0.2899,63744.05452,2025-02-28 23:59:59.999,215454.78,12269
SAND/USDC,2025-03-01,0.2899,0.2899,0.2899,0.2899,0.0,2025-03-01 23:59:59.999,0.0,0
SAND/USDC,2025-03-02,0.2899,0.2899,0.2899,0.2899,0.0,2025-03-02 23:59:59.999,0.0,0
SAND/USDC,2025-03-03,0.2899,0.2899,0.2899,0.2899,0.0,2025-03-03 23:59:59.999,0.0,0
APT/USDC,2025-02-28,6.16,6.49,5.65,6.47,38585.23913,2025-02-28 23:59:59.999,6442.192,5521
APT/USDC,2025-03-01,6.47,6.62,6.24,6.32,17143.39383,2025-03-01 23:59:59.999,2663.297,2450
APT/USDC,2025-03-02,6.32,6.82,6.17,6.76,20086.42622,2025-03-02 23:59:59.999,3090.057,2857
APT/USDC,2025-03-03,6.76,6.79,5.63,5.74,30984.6854,2025-03-03 23:59:59.999,5018.463,4440
FXS/USDC,2025-02-28,1.777,1.777,1.777,1.777,0.0,2025-02-28 23:59:59.999,0.0,0
FXS/USDC,2025-03-01,1.777,1.777,1.777,1.777,0.0,2025-03-01 23:59:59.999,0.0,0
FXS/USDC,2025-03-02,1.777,1.777,1.777,1.777,0.0,2025-03-02 23:59:59.999,0.0,0
FXS/USDC,2025-03-03,1.777,1.777,1.777,1.777,0.0,2025-03-03 23:59:59.999,0.0,0
W/USDC,2025-02-28,0.1651,0.1651,0.1651,0.1651,0.0,2025-02-28 23:59:59.999,0.0,0
W/USDC,2025-03-01,0.1651,0.1651,0.1651,0.1651,0.0,2025-03-01 23:59:59.999,0.0,0
W/USDC,2025-03-02,0.1651,0.1651,0.1651,0.1651,0.0,2025-03-02 23:59:59.999,0.0,0
W/USDC,2025-03-03,0.1651,0.1651,0.1651,0.1651,0.0,2025-03-03 23:59:59.999,0.0,0
AGIX/USDC,2025-02-28,0.9077,0.9077,0.9077,0.9077,0.0,2025-02-28 23:59:59.999,0.0,0
AGIX/USDC,2025-03-01,0.9077,0.9077,0.9077,0.9077,0.0,2025-03-01 23:59:59.999,0.0,0
AGIX/USDC,2025-03-02,0.9077,0.9077,0.9077,0.9077,0.0,2025-03-02 23:59:59.999,0.0,0
AGIX/USDC,2025-03-03,0.9077,0.9077,0.9077,0.9077,0.0,2025-03-03 23:59:59.999,0.0,0
ACH/USDC,2025-02-28,0.03432,0.03432,0.03432,0.03432,0.0,2025-02-28 23:59:59.999,0.0,0
ACH/USDC,2025-03-01,0.03432,0.03432,0.03432,0.03432,0.0,2025-03-01 23:59:59.999,0.0,0
ACH/USDC,2025-03-02,0.03432,0.03432,0.03432,0.03432,0.0,2025-03-02 23:59:59.999,0.0,0
ACH/USDC,2025-03-03,0.03432,0.03432,0.03432,0.03432,0.0,2025-03-03 23:59:59.999,0.0,0
STORJ/USDC,2025-02-28,0.38,0.38,0.38,0.38,0.0,2025-02-28 23:59:59.999,0.0,0
STORJ/USDC,2025-03-01,0.38,0.38,0.38,0.38,0.0,2025-03-01 23:59:59.999,0.0,0
STORJ/USDC,2025-03-02,0.38,0.38,0.38,0.38,0.0,2025-03-02 23:59:59.999,0.0,0
STORJ/USDC,2025-03-03,0.38,0.38,0.38,0.38,0.0,2025-03-03 23:59:59.999,0.0,0
DYDX/USDC,2025-02-28,0.7172,0.7222,0.652,0.7073,419454.188669,2025-02-28 23:59:59.999,614205.69,97983
DYDX/USDC,2025-03-01,0.7073,0.7181,0.6718,0.6894,202601.45678,2025-03-01 23:59:59.999,293986.532,43904
DYDX/USDC,2025-03-02,0.6894,0.7739,0.6803,0.7706,286284.30283,2025-03-02 23:59:59.999,395774.661,67132
DYDX/USDC,2025-03-03,0.7706,0.7723,0.6486,0.6617,438754.639875,2025-03-03 23:59:59.999,614677.838,103562
OMNI/USDC,2025-02-28,5.14,5.14,5.14,5.14,0.0,2025-02-28 23:59:59.999,0.0,0
OMNI/USDC,2025-03-01,5.14,5.14,5.14,5.14,0.0,2025-03-01 23:59:59.999,0.0,0
OMNI/USDC,2025-03-02,5.14,5.14,5.14,5.14,0.0,2025-03-02 23:59:59.999,0.0,0
OMNI/USDC,2025-03-03,5.14,5.14,5.14,5.14,0.0,2025-03-03 23:59:59.999,0.0,0
LBS/USDT,2025-02-28,10000000.0,10000000.0,10000000.0,10000000.0,0.0,2025-02-28 23:59:59.999,0.0,0
LBS/USDT,2025-03-01,10000000.0,10000000.0,10000000.0,10000000.0,40000.0,2025-03-01 23:59:59.999,0.004,2
LBS/USDT,2025-03-02,10000000.0,10000000.0,10000000.0,10000000.0,0.0,2025-03-02 23:59:59.999,0.0,0
LBS/USDT,2025-03-03,10000000.0,10000000.0,10000000.0,10000000.0,0.0,2025-03-03 23:59:59.999,0.0,0
AEVO/USDC,2025-02-28,0.1651,0.1651,0.1651,0.1651,0.0,2025-02-28 23:59:59.999,0.0,0
AEVO/USDC,2025-03-01,0.1651,0.1651,0.1651,0.1651,0.0,2025-03-01 23:59:59.999,0.0,0
AEVO/USDC,2025-03-02,0.1651,0.1651,0.1651,0.1651,0.0,2025-03-02 23:59:59.999,0.0,0
AEVO/USDC,2025-03-03,0.1651,0.1651,0.1651,0.1651,0.0,2025-03-03 23:59:59.999,0.0,0
WIF/USDC,2025-02-28,0.586,0.647,0.549,0.63,70941.72715,2025-02-28 23:59:59.999,121003.57,13583
WIF/USDC,2025-03-01,0.63,0.664,0.591,0.612,29731.10277,2025-03-01 23:59:59.999,47504.37,5672
WIF/USDC,2025-03-02,0.612,0.785,0.608,0.764,80790.77848,2025-03-02 23:59:59.999,115487.16,15453
WIF/USDC,2025-03-03,0.764,0.79,0.634,0.645,95120.9418,2025-03-03 23:59:59.999,129267.34,18321
CQT/USDC,2025-02-28,0.25,0.25,0.25,0.25,0.0,2025-02-28 23:59:59.999,0.0,0
CQT/USDC,2025-03-01,0.25,0.25,0.25,0.25,0.0,2025-03-01 23:59:59.999,0.0,0
CQT/USDC,2025-03-02,0.25,0.25,0.25,0.25,0.0,2025-03-02 23:59:59.999,0.0,0
CQT/USDC,2025-03-03,0.25,0.25,0.25,0.25,0.0,2025-03-03 23:59:59.999,0.0,0
STMX/USDC,2025-02-28,0.004283,0.004283,0.004283,0.004283,0.0,2025-02-28 23:59:59.999,0.0,0
STMX/USDC,2025-03-01,0.004283,0.004283,0.004283,0.004283,0.0,2025-03-01 23:59:59.999,0.0,0
STMX/USDC,2025-03-02,0.004283,0.004283,0.004283,0.004283,0.0,2025-03-02 23:59:59.999,0.0,0
STMX/USDC,2025-03-03,0.004283,0.004283,0.004283,0.004283,0.0,2025-03-03 23:59:59.999,0.0,0
GNO/USDC,2025-02-28,184.7,184.7,184.7,184.7,0.0,2025-02-28 23:59:59.999,0.0,0
GNO/USDC,2025-03-01,184.7,184.7,184.7,184.7,0.0,2025-03-01 23:59:59.999,0.0,0
GNO/USDC,2025-03-02,184.7,184.7,184.7,184.7,0.0,2025-03-02 23:59:59.999,0.0,0
GNO/USDC,2025-03-03,184.7,184.7,184.7,184.7,0.0,2025-03-03 23:59:59.999,0.0,0
BICO/USDC,2025-02-28,0.1818,0.1818,0.1818,0.1818,0.0,2025-02-28 23:59:59.999,0.0,0
BICO/USDC,2025-03-01,0.1818,0.1818,0.1818,0.1818,0.0,2025-03-01 23:59:59.999,0.0,0
BICO/USDC,2025-03-02,0.1818,0.1818,0.1818,0.1818,0.0,2025-03-02 23:59:59.999,0.0,0
BICO/USDC,2025-03-03,0.1818,0.1818,0.1818,0.1818,0.0,2025-03-03 23:59:59.999,0.0,0
CRV/USDC,2025-02-28,0.454,0.4565,0.4174,0.4504,366593.228636,2025-02-28 23:59:59.999,839261.92,74386
CRV/USDC,2025-03-01,0.4504,0.4559,0.4214,0.4364,176269.042179,2025-03-01 23:59:59.999,402773.28,34299
CRV/USDC,2025-03-02,0.4364,0.5126,0.4213,0.501,301100.000417,2025-03-02 23:59:59.999,646990.77,62584
CRV/USDC,2025-03-03,0.501,0.5055,0.4048,0.4137,425360.28224,2025-03-03 23:59:59.999,914994.77,88863
SUI/USDC,2025-02-28,2.787,2.857,2.521,2.83,344586.251386,2025-02-28 23:59:59.999,128580.766,31376
SUI/USDC,2025-03-01,2.83,2.925,2.784,2.82,177005.045121,2025-03-01 23:59:59.999,62355.239,15750
SUI/USDC,2025-03-02,2.82,3.252,2.793,3.195,272746.151794,2025-03-02 23:59:59.999,90358.907,22988
SUI/USDC,2025-03-03,3.195,3.205,2.583,2.618,313771.623691,2025-03-03 23:59:59.999,107828.347,26543
DORKY/USDC,2025-02-28,0.02633,0.02633,0.025,0.025,204.52,2025-02-28 23:59:59.999,7994.0,8
DORKY/USDC,2025-03-01,0.025,0.025,0.025,0.025,0.0,2025-03-01 23:59:59.999,0.0,0
DORKY/USDC,2025-03-02,0.025,0.02633,0.025,0.02633,206.149902,2025-03-02 23:59:59.999,8006.0,10
DORKY/USDC,2025-03-03,0.02633,0.02633,0.025,0.025,204.37,2025-03-03 23:59:59.999,7988.0,8
BAT/USDC,2025-02-28,0.1759,0.1759,0.1759,0.1759,0.0,2025-02-28 23:59:59.999,0.0,0
BAT/USDC,2025-03-01,0.1759,0.1759,0.1759,0.1759,0.0,2025-03-01 23:59:59.999,0.0,0
BAT/USDC,2025-03-02,0.1759,0.1759,0.1759,0.1759,0.0,2025-03-02 23:59:59.999,0.0,0
BAT/USDC,2025-03-03,0.1759,0.1759,0.1759,0.1759,0.0,2025-03-03 23:59:59.999,0.0,0
MANA/USDC,2025-02-28,0.2959,0.2973,0.2697,0.2719,54194.421305,2025-02-28 23:59:59.999,193227.78,11073
MANA/USDC,2025-03-01,0.2719,0.2719,0.2719,0.2719,0.0,2025-03-01 23:59:59.999,0.0,0
MANA/USDC,2025-03-02,0.2719,0.2719,0.2719,0.2719,0.0,2025-03-02 23:59:59.999,0.0,0
MANA/USDC,2025-03-03,0.2719,0.2719,0.2719,0.2719,0.0,2025-03-03 23:59:59.999,0.0,0
$MUSK/ETH,2025-02-28,3.05e-06,3.05e-06,3.05e-06,3.05e-06,0.0,2025-02-28 23:59:59.999,0.0,0
$MUSK/ETH,2025-03-01,3.05e-06,3.05e-06,3.05e-06,3.05e-06,0.0,2025-03-01 23:59:59.999,0.0,0
$MUSK/ETH,2025-03-02,3.05e-06,3.05e-06,3.05e-06,3.05e-06,0.0,2025-03-02 23:59:59.999,0.0,0
$MUSK/ETH,2025-03-03,3.05e-06,3.05e-06,3.05e-06,3.05e-06,0.0,2025-03-03 23:59:59.999,0.0,0
STRK/USDC,2025-02-28,0.2147,0.2214,0.1971,0.2156,147239.068881,2025-02-28 23:59:59.999,711892.96,21176
STRK/USDC,2025-03-01,0.2156,0.2164,0.2015,0.2073,69103.049917,2025-03-01 23:59:59.999,331917.73,9862
STRK/USDC,2025-03-02,0.2073,0.2327,0.202,0.2302,101354.058089,2025-03-02 23:59:59.999,469812.18,14590
STRK/USDC,2025-03-03,0.2302,0.231,0.193,0.1977,150813.55834,2025-03-03 23:59:59.999,712593.45,21587
ETH/USDT,2025-02-28,2308.4,2314.8,2077.6,2238.1,3605713.532032,2025-02-28 23:59:59.999,1657.958462,156628
ETH/USDT,2025-03-01,2238.1,2282.0,2144.5,2218.4,2374150.529559,2025-03-01 23:59:59.999,1071.200698,94388
ETH/USDT,2025-03-02,2218.4,2522.1,2174.6,2499.9,1949570.026914,2025-03-02 23:59:59.999,852.066632,91393
ETH/USDT,2025-03-03,2499.9,2503.9,2099.0,2150.1,2502955.691126,2025-03-03 23:59:59.999,1099.335382,122424
ETH/USDM,2025-02-28,2325.8,2327.8,2080.0,2240.7,327696.759669,2025-02-28 23:59:59.999,150.841734,29645
ETH/USDM,2025-03-01,2240.7,2282.2,2146.5,2218.8,321692.894614,2025-03-01 23:59:59.999,145.149278,25114
ETH/USDM,2025-03-02,2218.8,2551.1,2179.3,2519.4,500454.499421,2025-03-02 23:59:59.999,212.496142,47798
ETH/USDM,2025-03-03,2519.4,2524.4,2100.3,2150.2,559225.435645,2025-03-03 23:59:59.999,240.352964,57274
ETH/USDC,2025-02-28,2308.4,2314.8,2077.5,2238.0,6556728.191543,2025-02-28 23:59:59.999,3023.621441,160715
ETH/USDC,2025-03-01,2238.0,2282.1,2144.1,2218.4,3901317.975401,2025-03-01 23:59:59.999,1761.497682,92630
ETH/USDC,2025-03-02,2218.4,2511.2,2174.0,2489.1,3297664.480408,2025-03-02 23:59:59.999,1450.239727,78459
ETH/USDC,2025-03-03,2489.1,2495.2,2099.2,2150.1,3759640.125478,2025-03-03 23:59:59.999,1664.658616,102862
PIXEL/USDC,2025-02-28,0.0603,0.0603,0.0603,0.0603,0.0,2025-02-28 23:59:59.999,0.0,0
PIXEL/USDC,2025-03-01,0.0603,0.0603,0.0603,0.0603,0.0,2025-03-01 23:59:59.999,0.0,0
PIXEL/USDC,2025-03-02,0.0603,0.0603,0.0603,0.0603,0.0,2025-03-02 23:59:59.999,0.0,0
PIXEL/USDC,2025-03-03,0.0603,0.0603,0.0603,0.0603,0.0,2025-03-03 23:59:59.999,0.0,0
ETH/WBTC,2025-02-28,0.02724,0.02734,0.02623,0.02653,0.43459011,2025-02-28 23:59:59.999,16.320916,5834
ETH/WBTC,2025-03-01,0.02653,0.0267,0.02543,0.02578,0.18369907,2025-03-01 23:59:59.999,7.060516,2688
ETH/WBTC,2025-03-02,0.02578,0.02731,0.02531,0.02675,0.39425732,2025-03-02 23:59:59.999,15.008221,5799
ETH/WBTC,2025-03-03,0.02675,0.02675,0.02452,0.02495,0.27032381,2025-03-03 23:59:59.999,10.637928,4098
1INCH/USDC,2025-02-28,0.246,0.2472,0.2249,0.241,70487.074065,2025-02-28 23:59:59.999,300420.88,13675
1INCH/USDC,2025-03-01,0.241,0.2442,0.2347,0.2428,36747.879368,2025-03-01 23:59:59.999,153471.54,7013
1INCH/USDC,2025-03-02,0.2428,0.2615,0.2384,0.258,51099.840822,2025-03-02 23:59:59.999,205103.55,9903
1INCH/USDC,2025-03-03,0.258,0.2585,0.2212,0.2244,80508.077995,2025-03-03 23:59:59.999,335305.19,15521
OGN/USDC,2025-02-28,0.08,0.08,0.08,0.08,0.0,2025-02-28 23:59:59.999,0.0,0
OGN/USDC,2025-03-01,0.08,0.08,0.08,0.08,0.0,2025-03-01 23:59:59.999,0.0,0
OGN/USDC,2025-03-02,0.08,0.08,0.08,0.08,0.0,2025-03-02 23:59:59.999,0.0,0
OGN/USDC,2025-03-03,0.08,0.08,0.08,0.08,0.0,2025-03-03 23:59:59.999,0.0,0
MASK/USDC,2025-02-28,2.251,2.278,2.176,2.219,41080.225182,2025-02-28 23:59:59.999,18605.054,7916
MASK/USDC,2025-03-01,2.219,2.226,2.187,2.201,16783.38482,2025-03-01 23:59:59.999,7615.425,2983
MASK/USDC,2025-03-02,2.201,2.308,2.191,2.297,34468.542549,2025-03-02 23:59:59.999,15375.38,6610
MASK/USDC,2025-03-03,2.297,2.307,2.18,2.187,47671.252233,2025-03-03 23:59:59.999,21415.711,9096
GLM/USDC,2025-02-28,0.3657,0.3657,0.3657,0.3657,0.0,2025-02-28 23:59:59.999,0.0,0
GLM/USDC,2025-03-01,0.3657,0.3657,0.3657,0.3657,0.0,2025-03-01 23:59:59.999,0.0,0
GLM/USDC,2025-03-02,0.3657,0.3657,0.3657,0.3657,0.0,2025-03-02 23:59:59.999,0.0,0
GLM/USDC,2025-03-03,0.3657,0.3657,0.3657,0.3657,0.0,2025-03-03 23:59:59.999,0.0,0
JASMY/USDC,2025-02-28,0.01844,0.01849,0.01685,0.01828,151713.592197,2025-02-28 23:59:59.999,8604331.5,28262
JASMY/USDC,2025-03-01,0.01828,0.01869,0.01745,0.01787,61856.29841,2025-03-01 23:59:59.999,3439642.5,10151
JASMY/USDC,2025-03-02,0.01787,0.02073,0.01759,0.0203,142506.081038,2025-03-02 23:59:59.999,7484856.8,21007
JASMY/USDC,2025-03-03,0.0203,0.02046,0.0169,0.01711,185221.988402,2025-03-03 23:59:59.999,9965278.7,28566
ONDO/USDC,2025-02-28,0.972,1.003,0.8855,0.9908,318310.690854,2025-02-28 23:59:59.999,339192.985,84346
ONDO/USDC,2025-03-01,0.9908,1.046,0.9776,1.026,74911.649833,2025-03-01 23:59:59.999,75029.95,18842
ONDO/USDC,2025-03-02,1.026,1.232,0.9901,1.193,69437.627148,2025-03-02 23:59:59.999,62558.843,10499
ONDO/USDC,2025-03-03,1.193,1.197,0.9742,0.9826,117795.661533,2025-03-03 23:59:59.999,111199.235,22986
USDM/ETH,2025-02-28,2325.8,2327.8,2080.0,2240.7,327696.759669,2025-02-28 23:59:59.999,150.841734,29645
USDM/ETH,2025-03-01,2240.7,2282.2,2146.5,2218.8,321692.894614,2025-03-01 23:59:59.999,145.149278,25114
USDM/ETH,2025-03-02,2218.8,2551.1,2179.3,2519.4,500454.499421,2025-03-02 23:59:59.999,212.496142,47798
USDM/ETH,2025-03-03,2519.4,2524.4,2100.3,2150.2,559225.435645,2025-03-03 23:59:59.999,240.352964,57274
MORPHO/USDC,2025-02-28,2.426,2.434,2.043,2.103,520407.449572,2025-02-28 23:59:59.999,230070.968,11800
MORPHO/USDC,2025-03-01,2.103,2.134,1.982,2.02,19126.633907,2025-03-01 23:59:59.999,9358.101,4219
MORPHO/USDC,2025-03-02,2.02,2.223,2.0,2.173,45739.681628,2025-03-02 23:59:59.999,21375.59,6661
MORPHO/USDC,2025-03-03,2.173,2.176,1.76,1.809,41040.706547,2025-03-03 23:59:59.999,20921.767,8835
USDM/USDT,2025-02-28,96.92,96.92,96.92,96.92,0.0,2025-02-28 23:59:59.999,0.0,0
USDM/USDT,2025-03-01,96.92,96.92,96.92,96.92,0.0,2025-03-01 23:59:59.999,0.0,0
USDM/USDT,2025-03-02,96.92,96.92,96.92,96.92,0.0,2025-03-02 23:59:59.999,0.0,0
USDM/USDT,2025-03-03,96.92,96.92,96.92,96.92,0.0,2025-03-03 23:59:59.999,0.0,0
USDM/USDC,2025-02-28,0.9999,0.9999,0.9999,0.9999,60373.197,2025-02-28 23:59:59.999,60379.24,9
USDM/USDC,2025-03-01,0.9999,0.9999,0.9999,0.9999,59994.0,2025-03-01 23:59:59.999,60000.0,5
USDM/USDC,2025-03-02,0.9999,0.9999,0.9999,0.9999,59994.0,2025-03-02 23:59:59.999,60000.0,5
USDM/USDC,2025-03-03,0.9999,0.9999,0.9999,0.9999,60099.669,2025-03-03 23:59:59.999,60105.68,6
