pair,0,1,2,3,4,5,6,7,8,9,10,11,12
$MUSK/ETH,1741737600000,0.00000305,0.00000305,0.00000305,0.00000305,0,1741823999999,0,0,0,0,False,0
ETH/USDM,1741737600000,1924.2,1935.1,1854.9,1931.8,143303.93123,1741823999999,75.626295,11109,75.626295,143303.93123,False,1922.1
STRK/USDC,1741737600000,0.1573,0.1684,0.1537,0.1676,30435.49922,1741823999999,190751.01,4326,190751.01,30435.49922,False,0.15706
ETH/USDC,1741737600000,1923.4,1936.8,1853.4,1930.5,1897799.459012,1741823999999,1000.759695,43906,1000.759695,1897799.459012,False,1924
ETH/USDT,1741737600000,1924.3,1936.3,1853.5,1930.5,1091789.004145,1741823999999,575.723957,43256,575.723957,1091789.004145,False,1924
ETH/WBTC,1741737600000,0.0232,0.02344,0.02268,0.02336,0.11783707,1741823999999,5.104084,1649,5.104084,0.11783707,False,0.022981
PIXEL/USDC,1741737600000,0.0603,0.0603,0.0603,0.0603,0,1741823999999,0,0,0,0,False,0
1INCH/USDC,1741737600000,0.1971,0.2001,0.1919,0.1992,16134.856204,1741823999999,82351.96,3071,82351.96,16134.856204,False,0.19729
OGN/USDC,1741737600000,0.08,0.08,0.08,0.08,0,1741823999999,0,0,0,0,False,0
MASK/USDC,1741737600000,2.176,2.184,2.17,2.18,3084.91772,1741823999999,1416.499,580,1416.499,3084.91772,False,2.1793
JASMY/USDC,1741737600000,0.01313,0.01345,0.0126,0.01335,32267.79982,1741823999999,2476131.2,6180,2476131.2,32267.79982,False,0.01312
ONDO/USDC,1741737600000,0.8299,0.8681,0.8143,0.8515,102064.760924,1741823999999,121566.57,24028,121566.57,102064.760924,False,0.8371
GLM/USDC,1741737600000,0.3657,0.3657,0.3657,0.3657,0,1741823999999,0,0,0,0,False,0
MORPHO/USDC,1741737600000,1.198,1.271,1.197,1.265,8936.787182,1741823999999,7277.559,1768,7277.559,8936.787182,False,1.2224
USDM/ETH,1741737600000,1924.2,1935.1,1854.9,1931.8,143303.93123,1741823999999,75.626295,11109,75.626295,143303.93123,False,1922.1
USDM/USDC,1741737600000,0.9999,0.9999,0.9999,0.9999,29997,1741823999999,30000,2,30000,29997,False,0.9999
USDM/USDT,1741737600000,0.01078,0.01078,0.01078,0.01078,0,1741823999999,0,0,0,0,False,0
COMP/USDC,1741737600000,40.53,40.89,39.04,40.59,17777.556486,1741823999999,442.602,4317,442.602,17777.556486,False,40.352
IMX/USDC,1741737600000,0.68,0.68,0.68,0.68,0,1741823999999,0,0,0,0,False,0
NSTR/USDC,1741737600000,0.102,0.102,0.102,0.102,0,1741823999999,0,0,0,0,False,0
L3/USDC,1741737600000,0.1007,0.1007,0.1007,0.1007,0,1741823999999,0,0,0,0,False,0
OCEAN/USDC,1741737600000,0.9123,0.9123,0.9123,0.9123,0,1741823999999,0,0,0,0,False,0
GMT/USDC,1741737600000,0.0675,0.0675,0.0675,0.0675,0,1741823999999,0,0,0,0,False,0
SHIB/USDC,1741737600000,0.00001205,0.00001235,0.00001178,0.00001226,19212.19936,1741823999999,1588178600,3682,1588178600,19212.19936,False,0.000012062
LQTY/USDC,1741737600000,0.899,0.899,0.899,0.899,0,1741823999999,0,0,0,0,False,0
Olda/USDT,1741737600000,0.012,0.012,0.012,0.012,0,1741823999999,0,0,0,0,False,0
MEME/USDC,1741737600000,0.00405,0.00405,0.00405,0.00405,0,1741823999999,0,0,0,0,False,0
PORTAL/USDC,1741737600000,0.1374,0.1374,0.1374,0.1374,0,1741823999999,0,0,0,0,False,0
ZK/USDC,1741737600000,2.077,2.077,2.077,2.077,0,1741823999999,0,0,0,0,False,0
T/USDC,1741737600000,0.02147,0.02147,0.02147,0.02147,0,1741823999999,0,0,0,0,False,0
PEPE/USDC,1741737600000,0.00000633,0.00000655,0.00000616,0.00000646,20182.64597,1741823999999,3171741000,3861,3171741000,20182.64597,False,0.0000063522
ILV/USDC,1741737600000,20.37,20.37,20.37,20.37,0,1741823999999,0,0,0,0,False,0
ATH/USDC,1741737600000,0.03602,0.03602,0.03602,0.03602,0,1741823999999,0,0,0,0,False,0
BRETT/USDC,1741737600000,0.0426,0.0426,0.0426,0.0426,0,1741823999999,0,0,0,0,False,0
POL/USDC,1741737600000,0.219,0.219,0.219,0.219,0,1741823999999,0,0,0,0,False,0
Elon/USDT,1741737600000,34.12,34.12,34.12,34.12,0,1741823999999,0,0,0,0,False,0
VEN/ETH,1741737600000,0.0000000005655,0.0000000005655,0.0000000005655,0.0000000005655,0,1741823999999,0,0,0,0,False,0
USDC/ETH,1741737600000,1923.4,1936.8,1853.4,1930.5,1897799.459012,1741823999999,1000.759695,43906,1000.759695,1897799.459012,False,1924
USDC/USDT,1741737600000,1,1,1,1,0,1741823999999,0,0,0,0,False,0
LDO/ETH,1741737600000,1,1,1,1,0,1741823999999,0,0,0,0,False,0
LDO/USDC,1741737600000,0.925,0.943,0.886,0.938,34963.343854,1741823999999,38161.406,4251,38161.406,34963.343854,False,0.91525
ZRO/USDC,1741737600000,1.618,1.618,1.618,1.618,0,1741823999999,0,0,0,0,False,0
USUAL/USDC,1741737600000,0.1686,0.17,0.1622,0.1676,46600.33561,1741823999999,280958.258,6617,280958.258,46600.33561,False,0.16808
ARPA/USDC,1741737600000,0.03583,0.03583,0.03583,0.03583,0,1741823999999,0,0,0,0,False,0
ZEUS/ETH,1741737600000,0.00034,0.00034,0.00034,0.00034,0,1741823999999,0,0,0,0,False,0
ENJ/USDC,1741737600000,0.3661,0.3661,0.3661,0.3661,0,1741823999999,0,0,0,0,False,0
GAL/USDC,1741737600000,4.054,4.054,4.054,4.054,0,1741823999999,0,0,0,0,False,0
MKR/USDC,1741737600000,1135,1136,1075,1117,12115.805127,1741823999999,10.982915,2315,10.982915,12115.805127,False,1119.5
ARB/USDC,1741737600000,0.3379,0.3473,0.3267,0.3456,79874.887516,1741823999999,237450.14,14542,237450.14,79874.887516,False,0.33734
WKLAY/USDC,1741737600000,0.1306,0.1306,0.1306,0.1306,0,1741823999999,0,0,0,0,False,0
BEAM/USDC,1741737600000,0.0091,0.0091,0.0091,0.0091,0,1741823999999,0,0,0,0,False,0
BIO/USDC,1741737600000,0.1166,0.1166,0.1166,0.1166,0,1741823999999,0,0,0,0,False,0
SEI/USDC,1741737600000,0.2039,0.2039,0.2039,0.2039,0,1741823999999,0,0,0,0,False,0
CELR/USDC,1741737600000,0.01266,0.01266,0.01266,0.01266,0,1741823999999,0,0,0,0,False,0
G/USDC,1741737600000,0.01888,0.01888,0.01888,0.01888,0,1741823999999,0,0,0,0,False,0
ZRC/USDC,1741737600000,0.06332,0.06332,0.06332,0.06332,0,1741823999999,0,0,0,0,False,0
MAGA/USDT,1741737600000,134.1,134.1,134.1,134.1,0,1741823999999,0,0,0,0,False,0
LYV/USDC,1741737600000,0.1,0.1,0.1,0.1,0,1741823999999,0,0,0,0,False,0
CELO/USDC,1741737600000,0.4339,0.4339,0.4339,0.4339,0,1741823999999,0,0,0,0,False,0
UNI/ETH,1741737600000,0.0532,0.0532,0.0532,0.0532,0,1741823999999,0,0,0,0,False,0
UNI/USDC,1741737600000,6.101,6.148,5.826,6.059,243362.303563,1741823999999,40745.023,24956,40745.023,243362.303563,False,6.0965
WAVAX/USDC,1741737600000,24.11,24.11,24.11,24.11,0,1741823999999,0,0,0,0,False,0
ARKM/USDC,1741737600000,0.64,0.64,0.64,0.64,0,1741823999999,0,0,0,0,False,0
ENS/USDC,1741737600000,16.7,17.01,15.98,16.83,36726.11112,1741823999999,2230.9662,7028,2230.9662,36726.11112,False,16.689
ENS/ETH,1741737600000,0.1,0.1,0.1,0.1,0,1741823999999,0,0,0,0,False,0
ETHFI/USDC,1741737600000,0.676,0.688,0.646,0.684,7348.84743,1741823999999,11021.35,1407,11021.35,7348.84743,False,0.66688
METIS/USDC,1741737600000,25.2,25.2,25.2,25.2,0,1741823999999,0,0,0,0,False,0
MAP/USDC,1741737600000,0.0002734,0.0002734,0.0002734,0.0002734,0,1741823999999,0,0,0,0,False,0
HIFI/USDC,1741737600000,0.442,0.442,0.442,0.442,0,1741823999999,0,0,0,0,False,0
BLUR/USDC,1741737600000,0.1421,0.1421,0.1421,0.1421,0,1741823999999,0,0,0,0,False,0
FRONT/USDC,1741737600000,0.769,0.769,0.769,0.769,0,1741823999999,0,0,0,0,False,0
SWELL/USDC,1741737600000,0.01121,0.01166,0.01087,0.01162,4982.831672,1741823999999,440432.7,1203,440432.7,4982.831672,False,0.011355
RDNT/USDC,1741737600000,0.0326,0.0326,0.0326,0.0326,0,1741823999999,0,0,0,0,False,0
REQ/USDC,1741737600000,0.1002,0.1002,0.1002,0.1002,0,1741823999999,0,0,0,0,False,0
JUP/USDC,1741737600000,0.7443,0.7443,0.7443,0.7443,0,1741823999999,0,0,0,0,False,0
API3/USDC,1741737600000,0.884,0.884,0.884,0.884,0,1741823999999,0,0,0,0,False,0
DG/USDM,1741737600000,0.1398,0.1398,0.1398,0.1398,0,1741823999999,0,0,0,0,False,0
DG/ETH,1741737600000,0.00004424,0.00004424,0.00004424,0.00004424,0,1741823999999,0,0,0,0,False,0
DG/USDT,1741737600000,0.0817,0.0817,0.0817,0.0817,0,1741823999999,0,0,0,0,False,0
DG/USDC,1741737600000,0.0822,0.0822,0.08181,0.08197,53130.287055,1741823999999,647850.8,44,647850.8,53130.287055,False,0.082048
RARE/USDC,1741737600000,0.0688,0.0688,0.0688,0.0688,0,1741823999999,0,0,0,0,False,0
LPT/USDC,1741737600000,7.179,7.179,7.179,7.179,0,1741823999999,0,0,0,0,False,0
MAV/USDC,1741737600000,0.0903,0.0903,0.0903,0.0903,0,1741823999999,0,0,0,0,False,0
RSR/USDC,1741737600000,0.008297,0.008297,0.008297,0.008297,0,1741823999999,0,0,0,0,False,0
REZ/USDC,1741737600000,0.01582,0.01582,0.01582,0.01582,0,1741823999999,0,0,0,0,False,0
USDT/ETH,1741737600000,1924.3,1936.3,1853.5,1930.8,1091822.466194,1741823999999,575.741288,43259,575.741288,1091822.466194,False,1924
USDT/USDC,1741737600000,1,1,1,1,0,1741823999999,0,0,0,0,False,0
COW/USDC,1741737600000,0.268,0.273,0.2588,0.2728,18777.370111,1741823999999,70689.78,3697,70689.78,18777.370111,False,0.26793
SFP/USDC,1741737600000,0.6404,0.6404,0.6404,0.6404,0,1741823999999,0,0,0,0,False,0
NEIRO/USDC,1741737600000,0.02019,0.02019,0.02019,0.02019,0,1741823999999,0,0,0,0,False,0
PHA/USDC,1741737600000,0.1145,0.1156,0.1094,0.1152,14083.660176,1741823999999,124690.73,2696,124690.73,14083.660176,False,0.11364
CHR/USDC,1741737600000,0.1314,0.1314,0.1314,0.1314,0,1741823999999,0,0,0,0,False,0
UMA/USDC,1741737600000,1.569,1.569,1.569,1.569,0,1741823999999,0,0,0,0,False,0
SOL/USDC,1741737600000,125.4,127.1,121.3,125.5,37510.72442,1741823999999,302.74961,5360,302.74961,37510.72442,False,125.4
SOL/USDT,1741737600000,19861.2,19861.2,19861.2,19861.2,0,1741823999999,0,0,0,0,False,0
KNC/USDC,1741737600000,0.4194,0.4194,0.4194,0.4194,0,1741823999999,0,0,0,0,False,0
TFC/ETH,1741737600000,0.001123,0.001123,0.001123,0.001123,0,1741823999999,0,0,0,0,False,0
COTI/USDC,1741737600000,0.08498,0.08498,0.08498,0.08498,0,1741823999999,0,0,0,0,False,0
ENA/USDC,1741737600000,0.3906,0.3952,0.3645,0.3781,157800.538043,1741823999999,418345.88,15096,418345.88,157800.538043,False,0.38931
AIB/ETH,1741737600000,0.00001,0.00001,0.00001,0.00001,0,1741823999999,0,0,0,0,False,0
ZRX/USDC,1741737600000,0.2399,0.2455,0.2331,0.2426,25094.781245,1741823999999,104969.35,3750,104969.35,25094.781245,False,0.24185
WBTC/USDC,1741737600000,82963.8,83790.2,81317.1,82729.7,140099.318095,1741823999999,1.70020899,44517,1.70020899,140099.318095,False,82908.3
WBTC/ETH,1741737600000,0.0232,0.02344,0.02268,0.02336,0.11783707,1741823999999,5.104084,1649,5.104084,0.11783707,False,0.022981
SKL/USDC,1741737600000,0.03448,0.03448,0.03448,0.03448,0,1741823999999,0,0,0,0,False,0
PYTH/USDC,1741737600000,0.1404,0.1425,0.134,0.1418,13726.37033,1741823999999,99054.81,2636,99054.81,13726.37033,False,0.1403
APE/USDC,1741737600000,0.482,0.482,0.482,0.482,0,1741823999999,0,0,0,0,False,0
AUCTION/USDC,1741737600000,14.2,14.2,14.2,14.2,0,1741823999999,0,0,0,0,False,0
ID/USDC,1741737600000,0.3639,0.3639,0.3639,0.3639,0,1741823999999,0,0,0,0,False,0
IOTX/USDC,1741737600000,0.05095,0.05095,0.05095,0.05095,0,1741823999999,0,0,0,0,False,0
AAVE/USDC,1741737600000,182.1,184.4,170,175.9,34226.39381,1741823999999,194.62999,6532,194.62999,34226.39381,False,181.37
BAND/USDC,1741737600000,1.026,1.026,1.026,1.026,0,1741823999999,0,0,0,0,False,0
LOOKS/USDC,1741737600000,0.0167,0.0167,0.0167,0.0167,0,1741823999999,0,0,0,0,False,0
GTC/USDC,1741737600000,0.46,0.46,0.46,0.46,0,1741823999999,0,0,0,0,False,0
Sailor/USDT,1741737600000,0.0000032,0.0000032,0.0000032,0.0000032,0,1741823999999,0,0,0,0,False,0
STG/USDC,1741737600000,0.2601,0.2601,0.2601,0.2601,0,1741823999999,0,0,0,0,False,0
WBNB/USDC,1741737600000,649.7,649.7,649.7,649.7,0,1741823999999,0,0,0,0,False,0
EIGEN/USDT,1741737600000,50.13,50.13,50.13,50.13,0,1741823999999,0,0,0,0,False,0
EIGEN/USDC,1741737600000,1.126,1.154,1.075,1.149,52533.45943,1741823999999,47045.749,7456,47045.749,52533.45943,False,1.13
OP/USDC,1741737600000,1.139,1.139,1.139,1.139,0,1741823999999,0,0,0,0,False,0
GRT/ETH,1741737600000,0.236,0.236,0.236,0.236,0,1741823999999,0,0,0,0,False,0
GRT/USDM,1741737600000,0.261,0.261,0.261,0.261,0,1741823999999,0,0,0,0,False,0
GRT/USDC,1741737600000,0.0904,0.0924,0.0877,0.0918,19554.04674,1741823999999,216998.5,3734,216998.5,19554.04674,False,0.089973
SYN/USDC,1741737600000,0.3533,0.3533,0.3533,0.3533,0,1741823999999,0,0,0,0,False,0
SNT/USDC,1741737600000,0.0311,0.0311,0.0311,0.0311,0,1741823999999,0,0,0,0,False,0
MATIC/USDC,1741737600000,102.3,102.3,102.3,102.3,0,1741823999999,0,0,0,0,False,0
RNDR/USDC,1741737600000,9.74,9.74,9.74,9.74,0,1741823999999,0,0,0,0,False,0
SUSHI/USDC,1741737600000,0.854,0.854,0.854,0.854,0,1741823999999,0,0,0,0,False,0
ALT/USDC,1741737600000,0.04435,0.04435,0.04435,0.04435,0,1741823999999,0,0,0,0,False,0
SNX/USDC,1741737600000,0.774,0.774,0.774,0.774,0,1741823999999,0,0,0,0,False,0
YGG/USDC,1741737600000,0.2597,0.2597,0.2597,0.2597,0,1741823999999,0,0,0,0,False,0
GALA/USDC,1741737600000,0.02218,0.02218,0.02218,0.02218,0,1741823999999,0,0,0,0,False,0
NAP/USDT,1741737600000,100,100,100,100,0,1741823999999,0,0,0,0,False,0
NEAR/USDC,1741737600000,2.451,2.514,2.35,2.478,91223.95655,1741823999999,37422.955,12032,37422.955,91223.95655,False,2.4481
PUFFER/USDC,1741737600000,0.2152,0.2186,0.2088,0.2159,7545.892793,1741823999999,35401.93,1617,35401.93,7545.892793,False,0.21384
DAI/USDT,1741737600000,101.3,101.3,101.3,101.3,0,1741823999999,0,0,0,0,False,0
TRB/USDC,1741737600000,35.39,35.39,35.39,35.39,0,1741823999999,0,0,0,0,False,0
DAI/USDC,1741737600000,95.8,95.8,95.8,95.8,0,1741823999999,0,0,0,0,False,0
WOO/USDC,1741737600000,0.0825,0.0825,0.0825,0.0825,0,1741823999999,0,0,0,0,False,0
WLD/USDC,1741737600000,0.799,0.823,0.775,0.819,19105.12749,1741823999999,23938.097,3661,23938.097,19105.12749,False,0.79662
HOT/USDC,1741737600000,0.001647,0.001647,0.001647,0.001647,0,1741823999999,0,0,0,0,False,0
Illiterate/ETH,1741737600000,0.000005,0.000005,0.000005,0.000005,0,1741823999999,0,0,0,0,False,0
ALGO/USDC,1741737600000,0.2789,0.2789,0.2789,0.2789,0,1741823999999,0,0,0,0,False,0
FLOKI/USDC,1741737600000,0.00009356,0.00009356,0.00009356,0.00009356,0,1741823999999,0,0,0,0,False,0
INJ/USDC,1741737600000,9.22,9.22,9.22,9.22,0,1741823999999,0,0,0,0,False,0
RING/USDC,1741737600000,0.001982,0.001982,0.001982,0.001982,0,1741823999999,0,0,0,0,False,0
FET/USDC,1741737600000,0.397,0.397,0.397,0.397,0,1741823999999,0,0,0,0,False,0
CVX/USDC,1741737600000,2.741,2.741,2.741,2.741,0,1741823999999,0,0,0,0,False,0
DUSK/USDC,1741737600000,0.1339,0.1339,0.1339,0.1339,0,1741823999999,0,0,0,0,False,0
AXL/USDC,1741737600000,0.3723,0.3774,0.3542,0.3741,39164.552631,1741823999999,106761.79,8522,106761.79,39164.552631,False,0.36768
PEOPLE/USDC,1741737600000,0.015,0.0154,0.01448,0.01531,38561.339226,1741823999999,2576692.9,7339,2576692.9,38561.339226,False,0.015059
NKN/USDC,1741737600000,0.0659,0.0659,0.0659,0.0659,0,1741823999999,0,0,0,0,False,0
RPL/USDC,1741737600000,5.059,5.234,4.952,5.222,19077.343842,1741823999999,3751.248,5790,3751.248,19077.343842,False,5.0966
SUPER/USDC,1741737600000,0.6586,0.6586,0.6586,0.6586,0,1741823999999,0,0,0,0,False,0
LINA/USDC,1741737600000,0.002691,0.002691,0.002691,0.002691,0,1741823999999,0,0,0,0,False,0
ACX/USDC,1741737600000,0.2228,0.2267,0.2126,0.2259,18608.949996,1741823999999,84471.76,2978,84471.76,18608.949996,False,0.22001
